,US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,CLASS
4028,0.8340000000000001,5.0,5.0,3.359,2.927,2.8510000000000004,5.0,3.3739999999999997,2.8089999999999997,2.82,2.11,2.102,1.895,2.138,2.166,0.593,0.565,0.557,0.5660000000000001,1.7109999999999999,0.785,0.777,0.7879999999999999,0.809,Move-Forward
4029,0.852,5.0,5.0,3.372,2.958,2.8539999999999996,5.0,3.361,2.7969999999999997,2.812,2.095,2.083,2.094,1.105,2.147,5.0,0.561,0.5529999999999999,0.562,0.597,0.831,0.7909999999999999,0.802,0.8270000000000001,Move-Forward
4030,0.87,5.0,5.0,3.388,2.898,2.867,5.0,2.1390000000000002,2.785,2.7939999999999996,2.072,2.064,2.075,1.088,2.124,4.003,0.555,0.5489999999999999,0.5579999999999999,0.5870000000000001,0.815,0.8059999999999999,0.8170000000000001,0.838,Move-Forward
4031,0.8809999999999999,5.0,3.0180000000000002,4.101,5.0,2.867,5.0,2.787,2.773,2.785,2.053,2.044,2.055,2.075,2.108,0.5820000000000001,0.5529999999999999,0.545,0.5539999999999999,0.5820000000000001,0.619,0.821,0.8320000000000001,0.853,Move-Forward
4032,0.903,5.0,5.0,4.109,5.0,2.864,5.0,2.124,2.76,2.7689999999999997,2.033,2.024,2.035,2.0540000000000003,2.184,3.975,0.547,0.541,0.55,4.109,0.846,0.8370000000000001,0.8490000000000001,0.871,Move-Forward
4033,0.912,5.0,5.0,4.118,5.0,2.8680000000000003,5.0,2.775,2.748,2.77,2.017,2.004,2.016,2.037,2.16,3.963,0.5429999999999999,0.537,0.546,0.578,0.611,0.852,0.863,0.887,Move-Forward
4034,0.9309999999999999,5.0,5.0,4.127,5.0,2.87,5.0,2.787,2.735,2.748,2.0,1.984,1.995,2.017,2.048,3.9389999999999996,0.5379999999999999,0.5329999999999999,0.542,0.573,0.877,0.868,0.879,0.899,Move-Forward
4035,0.943,5.0,5.0,4.135,5.0,2.8739999999999997,1.891,2.742,2.7230000000000003,2.736,1.983,1.964,1.975,1.994,2.024,3.925,0.534,0.529,0.5379999999999999,0.569,0.893,0.884,0.895,0.9179999999999999,Move-Forward
4036,0.958,5.0,5.0,4.141,5.0,2.878,1.885,2.7260000000000004,2.71,2.7230000000000003,1.959,1.943,1.954,1.974,2.004,3.91,0.53,0.525,0.534,0.5720000000000001,0.9079999999999999,0.899,0.91,0.9329999999999999,Move-Forward
4037,0.973,5.0,5.0,4.15,5.0,2.878,1.883,2.721,2.698,2.718,1.956,1.9240000000000002,1.935,3.278,2.076,3.8930000000000002,0.527,0.521,0.53,0.565,0.924,0.915,0.925,0.945,Move-Forward
4038,0.988,5.0,5.0,4.165,5.0,2.8810000000000002,1.8880000000000001,2.716,2.6860000000000004,5.0,1.9269999999999998,1.9040000000000001,1.915,5.0,2.063,3.8789999999999996,0.522,0.517,0.526,0.561,0.9390000000000001,0.93,0.94,0.96,Move-Forward
4039,1.0070000000000001,5.0,3.1239999999999997,4.173,5.0,2.887,1.9240000000000002,2.687,2.675,5.0,1.893,1.885,1.895,1.9180000000000001,2.044,3.863,0.519,0.513,0.522,0.5539999999999999,0.955,0.945,0.956,0.9790000000000001,Move-Forward
4040,1.0190000000000001,5.0,3.135,4.178,5.0,2.89,5.0,2.673,2.6639999999999997,1.915,1.874,1.8659999999999999,1.8769999999999998,1.899,0.575,3.8489999999999998,0.515,0.51,0.519,0.563,0.9690000000000001,0.961,0.97,0.991,Sharp-Right-Turn
4041,1.03,5.0,3.15,4.186,5.0,2.897,1.915,2.6639999999999997,2.6519999999999997,5.0,1.8559999999999999,1.847,1.858,1.8769999999999998,0.575,3.8369999999999997,0.511,0.506,0.515,0.55,0.983,0.975,0.985,1.0090000000000001,Sharp-Right-Turn
4042,1.051,5.0,3.168,4.195,5.0,2.907,1.875,2.65,2.641,5.0,1.8359999999999999,1.828,1.839,1.86,3.2089999999999996,3.823,0.507,0.502,0.511,0.552,0.9990000000000001,0.99,1.0,1.021,Move-Forward
4043,1.063,5.0,3.1860000000000004,4.204,5.0,5.0,1.87,2.641,2.63,5.0,1.814,1.808,1.819,1.838,0.574,3.813,0.503,0.498,0.507,0.5489999999999999,1.018,1.006,1.016,1.0390000000000001,Sharp-Right-Turn
4044,1.077,1.767,3.194,4.224,5.0,5.0,1.87,2.627,2.62,5.0,1.796,1.79,1.801,1.8230000000000002,1.854,3.7969999999999997,0.499,0.494,0.503,0.5379999999999999,1.0290000000000001,1.02,1.03,1.053,Slight-Right-Turn
4045,1.09,5.0,3.21,4.226,5.0,5.0,1.869,2.6210000000000004,2.611,5.0,1.787,1.7730000000000001,1.785,1.804,1.831,3.786,0.496,0.491,0.499,0.541,1.042,1.033,1.043,1.065,Slight-Right-Turn
4046,1.102,5.0,3.2230000000000003,4.231,5.0,5.0,1.8659999999999999,2.609,2.602,5.0,1.774,1.758,1.7690000000000001,1.787,0.8029999999999999,3.782,0.493,0.488,0.496,0.5379999999999999,1.057,1.045,1.055,1.077,Sharp-Right-Turn
4047,1.112,5.0,3.2310000000000003,3.66,5.0,5.0,1.8719999999999999,2.6039999999999996,2.594,5.0,1.76,1.743,1.7530000000000001,1.7719999999999998,0.787,3.7710000000000004,0.49,0.485,0.493,0.534,1.0659999999999998,1.056,1.0659999999999998,1.089,Sharp-Right-Turn
4048,1.124,5.0,3.242,3.667,5.0,5.0,5.0,2.592,2.585,3.891,1.743,1.729,1.739,1.758,0.7759999999999999,3.7560000000000002,0.48700000000000004,0.48200000000000004,0.491,0.529,1.077,1.068,1.077,1.103,Sharp-Right-Turn
4049,1.133,5.0,3.2489999999999997,4.244,5.0,5.0,1.885,2.585,2.58,2.608,1.7309999999999999,1.72,1.73,1.749,0.765,0.51,0.485,0.48,0.488,0.623,1.084,1.075,1.084,1.7719999999999998,Sharp-Right-Turn
4050,1.129,5.0,3.253,4.244,5.0,5.0,1.869,2.589,1.7730000000000001,3.89,1.7309999999999999,1.719,1.73,1.7480000000000002,0.763,0.507,0.484,0.478,0.48700000000000004,0.619,1.084,1.075,1.084,1.7690000000000001,Sharp-Right-Turn
4051,1.129,5.0,3.265,4.242,5.0,5.0,1.87,2.595,1.777,2.611,1.732,1.722,1.732,1.75,0.7659999999999999,0.508,0.485,0.479,0.48700000000000004,0.621,0.547,1.072,1.081,1.7590000000000001,Sharp-Right-Turn
4052,1.127,5.0,3.258,4.242,5.0,5.0,1.87,2.596,1.7819999999999998,3.892,1.734,1.724,1.734,1.7519999999999998,0.7659999999999999,0.508,0.485,0.478,0.486,0.619,0.55,1.07,1.079,1.103,Sharp-Right-Turn
4053,1.123,5.0,3.255,4.242,5.0,5.0,1.87,2.597,1.78,3.898,1.734,1.725,1.734,1.7519999999999998,0.7659999999999999,0.512,0.485,0.478,0.486,0.619,0.545,1.07,1.082,1.751,Sharp-Right-Turn
4054,1.123,5.0,5.0,4.242,5.0,5.0,1.868,2.597,1.777,2.65,1.7309999999999999,1.724,1.749,1.751,0.7659999999999999,0.511,0.484,0.47700000000000004,0.485,0.616,0.544,1.07,1.082,1.751,Sharp-Right-Turn
4055,1.119,5.0,5.0,4.243,5.0,5.0,1.868,2.597,1.777,2.6010000000000004,1.7309999999999999,1.724,1.7519999999999998,1.75,0.765,0.511,0.483,0.47700000000000004,0.484,0.622,0.54,1.07,1.085,1.109,Sharp-Right-Turn
4056,1.121,5.0,5.0,4.242,5.0,5.0,1.869,2.5989999999999998,1.774,5.0,1.734,1.724,1.744,1.75,0.765,0.511,0.483,0.473,0.483,0.51,1.082,1.07,1.082,1.751,Sharp-Right-Turn
4057,1.117,5.0,5.0,4.242,5.0,5.0,1.893,2.602,1.776,2.602,1.732,1.724,1.744,1.7530000000000001,0.767,0.521,0.483,0.47600000000000003,0.48200000000000004,0.505,1.082,1.07,1.1059999999999999,1.601,Sharp-Right-Turn
4058,1.1159999999999999,5.0,5.0,4.246,5.0,2.9339999999999997,1.8730000000000002,2.603,1.78,2.5980000000000003,1.732,1.724,1.7369999999999999,1.855,0.767,0.524,0.483,0.475,0.48200000000000004,0.504,1.0859999999999999,1.073,1.112,1.751,Sharp-Right-Turn
4059,1.7919999999999998,5.0,5.0,4.248,5.0,5.0,1.871,3.181,1.781,1.79,1.733,1.725,1.734,1.8519999999999999,0.767,0.521,0.48200000000000004,0.474,0.48,0.502,0.532,1.073,1.081,1.7469999999999999,Sharp-Right-Turn
4060,1.787,5.0,5.0,4.253,5.0,2.94,1.902,2.6039999999999996,1.7830000000000001,2.596,1.7369999999999999,1.725,1.734,1.8519999999999999,0.779,0.521,0.48100000000000004,0.473,0.48100000000000004,0.502,0.525,1.073,1.074,1.7469999999999999,Sharp-Right-Turn
4061,1.808,5.0,5.0,4.252,4.253,5.0,1.9,2.603,1.785,2.594,1.7380000000000002,1.726,1.73,1.5119999999999998,1.784,0.528,0.48100000000000004,0.47200000000000003,0.48200000000000004,4.246,0.519,0.575,1.073,1.7469999999999999,Slight-Right-Turn
4062,1.78,5.0,5.0,3.259,4.2589999999999995,2.944,5.0,1.982,1.788,2.5980000000000003,5.0,1.7269999999999999,1.7269999999999999,1.505,1.788,1.8769999999999998,0.484,0.47100000000000003,0.473,0.522,0.511,0.57,1.071,1.094,Slight-Right-Turn
4063,1.7790000000000001,1.148,1.8319999999999999,3.253,5.0,2.94,5.0,2.023,2.596,2.603,1.751,1.7269999999999999,1.7269999999999999,1.514,1.859,0.529,0.48700000000000004,0.47,0.47,0.518,0.508,1.5590000000000002,1.0659999999999998,1.082,Slight-Right-Turn
4064,1.1079999999999999,1.1420000000000001,1.827,3.255,4.255,5.0,5.0,2.032,2.596,2.594,1.755,1.7269999999999999,1.726,1.742,1.7830000000000001,1.875,0.493,0.469,0.46799999999999997,0.491,0.505,1.08,1.065,1.081,Slight-Right-Turn
4065,1.109,1.145,1.827,3.252,4.2589999999999995,5.0,5.0,2.028,2.5989999999999998,2.594,1.758,1.73,1.725,1.74,1.7830000000000001,1.798,0.496,0.469,0.46799999999999997,0.48700000000000004,0.504,1.077,1.0659999999999998,1.081,Slight-Right-Turn
4066,1.11,1.143,1.829,3.252,4.25,5.0,5.0,2.613,2.595,2.593,1.7530000000000001,1.729,1.724,1.74,1.7819999999999998,0.532,0.493,0.469,0.469,0.488,0.505,1.078,1.067,1.082,Slight-Right-Turn
4067,1.11,1.147,1.83,3.252,4.25,5.0,5.0,1.993,2.594,2.592,1.7530000000000001,1.725,1.724,1.739,1.857,0.532,0.493,0.469,0.469,0.489,0.505,1.078,1.067,1.083,Slight-Right-Turn
4068,1.1079999999999999,1.1440000000000001,1.8319999999999999,3.2560000000000002,4.247,5.0,5.0,2.062,2.594,2.592,1.7530000000000001,1.725,1.724,1.739,1.857,1.874,0.49,0.469,0.469,0.49200000000000005,0.506,1.561,1.067,1.083,Slight-Right-Turn
4069,1.11,1.146,1.8330000000000002,3.2560000000000002,4.247,5.0,5.0,2.063,2.595,2.592,1.7630000000000001,1.7280000000000002,1.724,1.739,1.784,0.532,0.493,0.469,0.469,0.491,0.505,1.56,1.067,1.083,Slight-Right-Turn
4070,1.1079999999999999,1.14,1.829,3.2560000000000002,4.25,5.0,5.0,2.062,2.594,2.592,1.756,1.7280000000000002,1.724,1.739,1.778,0.529,0.493,0.469,0.469,0.488,0.508,1.081,1.067,1.0859999999999999,Slight-Right-Turn
4071,1.7619999999999998,1.1440000000000001,1.83,3.2560000000000002,4.247,5.0,5.0,2.0269999999999997,2.597,2.592,1.756,1.725,1.724,1.74,1.775,0.532,0.493,0.469,0.469,0.489,0.505,1.561,1.067,1.085,Slight-Right-Turn
4072,1.111,1.1440000000000001,1.8330000000000002,3.2560000000000002,4.257,5.0,5.0,2.615,2.6,2.592,1.765,1.724,1.723,1.7380000000000002,1.777,0.532,0.493,0.469,0.469,0.488,0.505,1.079,1.067,1.083,Slight-Right-Turn
4073,1.111,1.1440000000000001,1.83,3.2560000000000002,4.247,5.0,5.0,3.201,2.6189999999999998,2.592,1.756,1.724,1.723,1.7380000000000002,1.777,1.8719999999999999,0.496,0.469,0.469,0.491,0.505,1.078,1.068,1.083,Slight-Right-Turn
4074,1.11,1.1440000000000001,1.8330000000000002,3.259,4.25,5.0,5.0,2.613,2.594,2.592,1.7619999999999998,1.7280000000000002,1.723,1.7380000000000002,1.8619999999999999,0.532,0.493,0.469,0.46799999999999997,0.488,0.505,1.081,1.067,1.082,Slight-Right-Turn
4075,1.11,1.147,1.83,3.2560000000000002,4.251,5.0,5.0,2.609,2.595,2.592,1.7519999999999998,1.7280000000000002,1.723,1.7380000000000002,1.865,1.8719999999999999,0.493,0.469,0.46799999999999997,0.488,0.505,1.078,1.067,1.082,Slight-Right-Turn
4076,1.11,1.147,1.83,3.2560000000000002,4.248,5.0,5.0,2.61,2.5980000000000003,2.592,1.7590000000000001,1.7269999999999999,1.723,1.7380000000000002,1.865,0.5329999999999999,0.496,0.469,0.469,0.491,0.505,1.078,1.067,1.082,Slight-Right-Turn
4077,1.7719999999999998,1.147,1.83,3.2560000000000002,4.245,5.0,5.0,2.6069999999999998,2.595,2.592,1.7519999999999998,1.7269999999999999,1.723,1.7380000000000002,1.78,0.532,0.493,0.469,0.46799999999999997,0.488,0.505,1.078,1.067,1.082,Slight-Right-Turn
4078,1.1079999999999999,1.147,1.83,5.0,4.245,5.0,5.0,2.603,2.603,2.591,1.761,1.7269999999999999,1.722,1.7369999999999999,1.7790000000000001,1.871,0.493,0.469,0.46799999999999997,0.488,0.504,1.082,1.067,1.083,Slight-Right-Turn
4079,1.112,1.145,1.8359999999999999,3.261,4.249,5.0,5.0,2.605,2.592,2.59,1.7530000000000001,1.725,1.72,1.735,1.8530000000000002,1.869,0.496,0.469,0.46799999999999997,0.488,0.504,1.09,1.069,1.084,Slight-Right-Turn
4080,1.111,1.1540000000000001,1.838,5.0,5.0,5.0,5.0,2.602,2.593,2.5869999999999997,1.749,1.7209999999999999,1.716,1.7309999999999999,0.569,1.865,0.506,0.46799999999999997,0.46799999999999997,0.48700000000000004,0.504,1.087,1.072,1.087,Sharp-Right-Turn
4081,1.115,1.1540000000000001,5.0,3.2680000000000002,5.0,5.0,5.0,1.9909999999999999,1.79,2.5839999999999996,5.0,1.715,1.7109999999999999,1.722,1.7630000000000001,1.7790000000000001,0.509,0.46799999999999997,0.467,0.484,0.5,1.094,1.077,1.091,Slight-Right-Turn
4082,1.117,1.16,5.0,3.2689999999999997,5.0,5.0,5.0,2.006,1.784,2.5789999999999997,5.0,1.709,1.704,1.715,1.8359999999999999,0.75,0.506,0.46799999999999997,0.466,0.48200000000000004,0.502,1.1,1.082,1.097,Slight-Right-Turn
4083,1.123,1.8330000000000002,5.0,3.2769999999999997,4.262,5.0,5.0,1.9580000000000002,1.774,2.574,5.0,1.7009999999999998,1.696,1.7080000000000002,1.739,0.741,0.531,0.46799999999999997,0.466,0.479,0.501,5.0,1.089,1.103,Slight-Right-Turn
4084,1.129,1.837,5.0,3.283,4.263,5.0,5.0,1.9609999999999999,1.771,2.569,2.585,1.694,1.6880000000000002,1.699,0.57,0.732,1.79,0.467,0.465,0.47700000000000004,0.499,2.0540000000000003,1.095,1.109,Sharp-Right-Turn
4085,1.1320000000000001,1.844,5.0,3.2880000000000003,4.263999999999999,5.0,5.0,1.959,1.771,2.5639999999999996,2.582,1.686,1.68,1.6909999999999998,1.7180000000000002,0.726,1.781,0.47,0.46399999999999997,0.47600000000000003,0.629,1.115,1.102,1.113,Slight-Right-Turn
4086,1.1420000000000001,5.0,5.0,3.2910000000000004,4.268,5.0,5.0,1.889,1.76,2.559,1.6980000000000002,1.6780000000000002,1.672,1.682,1.706,0.72,1.841,0.47100000000000003,0.46299999999999997,0.475,0.633,1.122,1.109,1.123,Slight-Right-Turn
4087,1.145,5.0,5.0,3.2969999999999997,4.269,5.0,5.0,1.881,2.5540000000000003,2.553,1.69,1.67,1.663,1.673,1.696,0.7140000000000001,1.8419999999999999,0.469,0.46299999999999997,0.47100000000000003,0.638,1.13,1.117,1.129,Slight-Right-Turn
4088,1.151,2.045,5.0,3.31,4.273,5.0,5.0,1.883,2.555,2.545,1.683,1.662,1.655,1.665,1.6869999999999998,0.711,0.493,0.46799999999999997,0.462,0.469,0.647,1.137,1.124,1.138,Slight-Right-Turn
4089,1.163,2.05,5.0,5.0,4.281000000000001,5.0,5.0,1.906,2.5469999999999997,2.539,1.676,1.6540000000000001,1.6469999999999998,1.656,5.0,0.7090000000000001,0.49700000000000005,0.46799999999999997,0.461,0.46799999999999997,0.655,1.1420000000000001,1.13,1.173,Slight-Right-Turn
4090,1.831,2.055,5.0,5.0,4.285,5.0,5.0,1.8730000000000002,2.543,2.5340000000000003,1.665,1.646,1.639,1.6480000000000001,1.775,0.708,0.499,0.46799999999999997,0.461,0.46799999999999997,0.67,1.155,1.138,1.17,Slight-Right-Turn
4091,1.84,2.063,5.0,5.0,4.289,5.0,5.0,1.868,2.543,1.719,1.661,1.6380000000000001,1.631,1.754,1.426,0.706,3.113,0.46799999999999997,0.461,0.46799999999999997,1.6480000000000001,1.167,1.145,1.645,Slight-Right-Turn
4092,1.849,2.069,5.0,5.0,4.294,5.0,5.0,1.8659999999999999,2.5340000000000003,1.714,1.652,1.63,1.6219999999999999,1.631,1.415,1.766,3.102,0.469,0.462,0.46799999999999997,1.656,1.913,1.1540000000000001,1.169,Slight-Right-Turn
4093,1.6640000000000001,2.072,5.0,5.0,4.301,5.0,5.0,1.864,2.528,1.703,1.6440000000000001,1.621,1.6130000000000002,1.621,1.413,1.757,3.096,0.47100000000000003,0.462,0.47200000000000003,0.501,0.69,1.163,1.8769999999999998,Slight-Right-Turn
4094,1.2790000000000001,2.0780000000000003,5.0,5.0,5.0,5.0,5.0,1.861,2.53,1.694,1.6380000000000001,1.6119999999999999,1.6030000000000002,1.611,1.7380000000000002,1.745,1.787,0.47100000000000003,0.46299999999999997,0.47200000000000003,0.491,0.6859999999999999,1.172,1.1840000000000002,Slight-Right-Turn
4095,1.215,2.085,5.0,5.0,4.312,5.0,5.0,1.859,2.517,1.6880000000000002,1.632,1.6019999999999999,1.5930000000000002,1.601,1.726,1.7380000000000002,1.672,0.47200000000000003,0.46399999999999997,0.47200000000000003,0.488,0.518,1.185,1.19,Slight-Right-Turn
4096,1.214,2.0980000000000003,5.0,5.0,4.314,4.319,5.0,1.8530000000000002,2.516,1.675,1.619,1.5919999999999999,1.5830000000000002,1.587,1.38,1.732,1.66,0.474,0.465,0.47600000000000003,0.491,0.518,1.195,1.196,Slight-Right-Turn
4097,1.22,2.112,5.0,5.0,4.32,4.323,5.0,1.851,2.505,1.669,1.643,1.5819999999999999,1.5730000000000002,1.577,1.371,1.8940000000000001,0.664,0.475,0.466,0.48,0.49200000000000005,0.515,1.205,1.206,Slight-Right-Turn
4098,1.229,2.124,5.0,5.0,4.325,4.331,5.0,1.8459999999999999,2.499,2.48,1.6030000000000002,1.5719999999999998,1.5630000000000002,1.567,1.3630000000000002,1.7109999999999999,0.524,0.47700000000000004,0.467,0.47700000000000004,0.489,0.515,1.215,1.215,Slight-Right-Turn
4099,1.2409999999999999,2.14,5.0,5.0,4.333,4.336,5.0,1.8459999999999999,2.494,2.47,2.489,1.5630000000000002,1.5530000000000002,1.554,1.355,1.6980000000000002,0.65,0.479,0.469,0.474,0.489,0.515,0.5670000000000001,1.224,Slight-Right-Turn
4100,1.253,2.142,5.0,5.0,4.337,4.341,5.0,1.84,1.871,2.4659999999999997,1.585,1.554,1.544,1.548,1.347,1.69,0.515,0.48,0.47100000000000003,0.47600000000000003,0.491,0.516,1.2329999999999999,1.2329999999999999,Slight-Right-Turn
4101,1.258,2.148,5.0,5.0,4.349,5.0,5.0,1.837,1.864,2.459,1.579,1.548,1.535,1.535,1.34,1.6840000000000002,0.517,0.48200000000000004,0.47200000000000003,0.47700000000000004,0.49200000000000005,0.517,1.242,1.242,Slight-Right-Turn
4102,1.2670000000000001,2.1630000000000003,5.0,5.0,4.353,5.0,5.0,1.834,1.858,2.451,2.468,1.5390000000000001,1.525,1.526,1.3319999999999999,1.575,0.516,0.48700000000000004,0.474,0.475,0.49200000000000005,0.517,1.255,1.251,Slight-Right-Turn
4103,1.272,2.1630000000000003,5.0,5.0,5.0,5.0,5.0,1.831,2.467,2.444,2.455,1.536,1.516,1.515,1.536,1.561,0.519,0.489,0.47600000000000003,0.47600000000000003,0.493,0.518,1.264,1.26,Slight-Right-Turn
4104,1.2790000000000001,1.3130000000000002,5.0,5.0,5.0,4.3660000000000005,5.0,1.828,2.474,2.435,2.45,1.5230000000000001,1.5090000000000001,1.505,1.528,1.556,0.521,0.491,0.478,0.478,0.495,0.52,1.2770000000000001,1.27,Slight-Right-Turn
4105,1.288,1.3130000000000002,5.0,5.0,5.0,4.363,5.0,1.825,1.839,2.427,2.435,1.51,1.499,1.494,1.5130000000000001,1.6480000000000001,0.523,0.494,0.48,0.479,0.493,5.0,1.288,1.2770000000000001,Slight-Right-Turn
4106,1.298,1.3219999999999998,5.0,5.0,5.0,4.367,5.0,1.8219999999999998,1.8459999999999999,2.419,2.43,1.504,1.489,1.484,1.499,1.524,0.526,0.496,0.485,0.48100000000000004,0.494,4.371,1.311,1.286,Slight-Right-Turn
4107,1.307,1.331,5.0,5.0,5.0,4.369,5.0,1.819,1.8330000000000002,2.411,2.418,1.494,1.482,1.473,1.489,1.514,0.528,0.499,0.48700000000000004,0.48200000000000004,0.495,4.37,2.253,1.296,Slight-Right-Turn
4108,1.3130000000000002,1.339,5.0,5.0,5.0,4.374,5.0,1.8159999999999998,1.827,2.404,1.874,1.4880000000000002,1.476,1.464,1.479,1.5030000000000001,0.531,0.507,0.489,0.484,0.49700000000000005,4.375,2.2880000000000003,1.308,Slight-Right-Turn
4109,1.3219999999999998,1.348,5.0,5.0,5.0,4.379,1.84,1.8130000000000002,1.824,2.396,1.871,1.504,1.464,1.454,1.465,1.49,0.534,0.608,0.519,0.486,0.498,2.3369999999999997,1.635,1.314,Slight-Right-Turn
4110,1.331,1.357,5.0,5.0,5.0,4.3839999999999995,1.83,1.807,1.818,1.84,1.864,1.482,1.4580000000000002,1.444,1.455,1.476,0.5379999999999999,0.526,0.496,0.488,0.49700000000000005,2.347,2.296,1.327,Slight-Right-Turn
4111,1.3430000000000002,1.3630000000000002,5.0,5.0,3.4360000000000004,4.388999999999999,5.0,1.804,1.817,2.38,1.8630000000000002,1.459,1.4480000000000002,1.4340000000000002,1.445,1.466,0.541,0.51,0.498,0.49,0.502,2.354,0.8170000000000001,1.3359999999999999,Slight-Right-Turn
4112,1.3530000000000002,1.3719999999999999,5.0,3.489,3.447,4.393,1.834,1.8,1.811,2.372,1.8559999999999999,1.663,1.4380000000000002,1.4240000000000002,1.436,1.456,0.547,0.515,0.5,0.49200000000000005,0.501,4.398,0.825,1.3459999999999999,Slight-Right-Turn
4113,1.3619999999999999,1.381,1.4140000000000001,3.4989999999999997,3.448,4.398,1.831,1.798,1.808,2.365,1.8530000000000002,1.445,1.429,1.415,1.426,1.446,0.55,0.519,0.5,0.494,0.503,4.399,0.83,1.3559999999999999,Slight-Right-Turn
4114,1.371,1.39,1.416,3.508,3.446,4.406000000000001,1.821,1.795,1.805,2.36,1.8530000000000002,1.436,1.416,1.406,1.416,1.436,1.464,0.521,0.503,0.49700000000000005,0.505,4.404,0.838,1.365,Move-Forward
4115,1.383,1.399,1.425,5.0,3.451,4.414,1.8219999999999998,1.7919999999999998,1.801,2.349,1.845,1.421,1.406,1.3969999999999998,1.4069999999999998,1.238,1.453,0.525,0.505,0.499,0.507,4.409,0.846,1.374,Move-Forward
4116,1.399,1.411,1.4340000000000002,5.0,3.458,4.426,1.8090000000000002,1.7890000000000001,1.798,2.343,2.34,1.412,1.3969999999999998,1.3869999999999998,1.3969999999999998,1.227,1.44,0.528,0.508,0.502,0.509,4.4239999999999995,0.855,1.3840000000000001,Move-Forward
4117,1.415,1.4169999999999998,1.443,5.0,3.466,4.422,1.804,1.785,1.795,2.335,2.331,1.406,1.3869999999999998,1.3769999999999998,1.3869999999999998,1.2209999999999999,0.5760000000000001,0.534,0.511,0.505,0.512,4.42,0.861,1.3940000000000001,Move-Forward
4118,1.44,1.4340000000000002,1.4509999999999998,5.0,3.4739999999999998,4.428,1.7990000000000002,1.781,1.79,2.3280000000000003,2.322,1.392,1.376,1.3659999999999999,1.375,1.216,1.4169999999999998,0.539,0.515,0.508,0.515,4.426,0.5720000000000001,1.409,Move-Forward
4119,1.452,1.45,1.463,5.0,3.48,4.431,1.795,1.776,1.785,2.314,2.31,1.38,1.365,1.354,1.3630000000000002,1.3869999999999998,1.4140000000000001,0.5429999999999999,0.519,0.512,0.519,4.434,0.578,1.419,Move-Forward
4120,1.466,1.4709999999999999,1.476,5.0,3.486,4.439,1.7890000000000001,1.77,1.78,2.301,2.298,1.367,1.351,1.34,1.349,1.371,1.4,0.5489999999999999,0.524,0.517,0.524,4.441,0.579,1.436,Move-Forward
4121,1.463,2.157,1.501,5.0,3.486,4.446000000000001,1.7830000000000001,1.764,1.777,2.2880000000000003,2.2840000000000003,1.357,1.334,1.3259999999999998,1.3630000000000002,1.4909999999999999,1.3840000000000001,0.555,0.53,0.523,0.529,4.456,0.584,1.452,Move-Forward
4122,1.475,2.173,1.51,5.0,3.495,4.455,1.776,1.758,1.7819999999999998,1.814,2.27,1.341,1.319,1.311,1.357,1.48,1.499,0.561,0.537,0.528,0.535,4.4639999999999995,0.934,1.4680000000000002,Move-Forward
4123,0.655,2.189,1.53,5.0,3.502,1.791,1.77,1.751,1.8119999999999998,1.7830000000000001,2.255,1.3359999999999999,1.3030000000000002,1.298,1.307,1.33,1.3459999999999999,0.5710000000000001,0.5429999999999999,0.534,0.54,4.476,0.595,1.489,Move-Forward
4124,0.664,1.555,1.547,5.0,3.5060000000000002,1.78,1.7590000000000001,1.743,1.784,1.776,2.24,2.258,1.29,1.2790000000000001,1.287,1.307,1.327,0.574,0.55,0.541,0.547,4.492,0.604,1.507,Move-Forward
4125,0.6679999999999999,1.564,1.5619999999999998,5.0,3.516,1.7719999999999998,1.751,1.735,1.767,1.795,2.2230000000000003,2.238,1.273,1.262,1.273,1.297,1.469,0.585,0.557,0.5489999999999999,0.555,4.498,4.484,1.526,Move-Forward
4126,1.547,1.5830000000000002,1.581,5.0,3.52,1.764,1.746,1.7269999999999999,1.77,1.777,2.207,2.225,1.2590000000000001,1.245,1.271,1.421,1.4669999999999999,0.589,0.565,0.556,0.562,5.0,0.625,1.557,Move-Forward
4127,1.5630000000000002,1.6019999999999999,1.6,1.6369999999999998,3.5269999999999997,1.755,1.758,1.719,1.755,2.197,2.191,2.205,1.244,1.227,1.446,1.409,1.275,0.597,0.5720000000000001,0.565,0.57,5.0,0.626,1.56,Move-Forward
4128,1.581,1.624,1.635,5.0,3.5380000000000003,5.0,1.726,1.7109999999999999,1.744,2.174,2.174,1.25,1.2329999999999999,1.209,1.2209999999999999,1.248,1.2670000000000001,0.605,0.58,0.5710000000000001,0.5770000000000001,5.0,4.512,1.579,Move-Forward
4129,0.6970000000000001,1.642,2.537,5.0,5.0,1.767,1.7180000000000002,1.703,1.732,1.7619999999999998,2.158,1.226,5.0,1.192,1.204,1.385,1.4140000000000001,0.612,0.5870000000000001,0.579,0.585,5.0,0.64,1.6019999999999999,Move-Forward
4130,1.62,1.662,5.0,1.693,3.553,5.0,1.71,1.695,1.7280000000000002,1.754,2.141,1.208,5.0,1.1740000000000002,1.183,1.3730000000000002,1.405,0.62,0.595,0.5870000000000001,0.593,5.0,4.535,1.621,Move-Forward
