,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4091,?,8-3-2016 10:30:47,-200,-79,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4092,?,8-3-2016 10:30:46,-200,-77,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4093,?,8-3-2016 10:30:45,-200,-77,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4094,?,8-3-2016 10:30:44,-200,-73,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4095,?,8-3-2016 10:30:43,-200,-78,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4096,?,8-3-2016 10:30:42,-200,-78,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4097,?,8-3-2016 10:30:41,-200,-77,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4098,?,8-3-2016 10:30:40,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4099,?,8-3-2016 10:30:39,-200,-79,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4100,?,8-3-2016 10:30:38,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4101,?,8-3-2016 10:30:37,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
4102,?,8-3-2016 10:30:36,-200,-78,-74,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
4103,?,8-3-2016 10:30:35,-200,-78,-76,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
4104,?,8-3-2016 10:30:34,-200,-79,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
4105,?,8-3-2016 10:30:33,-200,-79,-77,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
4106,?,8-3-2016 10:30:32,-200,-75,-70,-81,-76,-77,-200,-200,-200,-200,-200,-200,-200
4107,?,8-3-2016 10:30:31,-200,-80,-74,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200
4108,?,8-3-2016 10:30:30,-200,-80,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200
4109,?,8-3-2016 10:30:29,-200,-80,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200
4110,?,8-3-2016 10:30:28,-200,-79,-200,-200,-81,-81,-200,-200,-200,-200,-200,-200,-200
4111,?,8-3-2016 10:30:27,-200,-80,-200,-200,-78,-75,-200,-200,-200,-200,-200,-200,-200
4112,?,8-3-2016 10:30:26,-200,-80,-80,-200,-75,-75,-200,-200,-200,-200,-200,-200,-200
4113,?,8-3-2016 10:30:25,-200,-80,-80,-200,-72,-75,-200,-200,-200,-200,-200,-200,-200
4114,?,8-3-2016 10:30:24,-200,-79,-80,-200,-72,-81,-200,-200,-200,-200,-200,-200,-200
4115,?,8-3-2016 10:30:23,-200,-81,-80,-200,-81,-79,-200,-200,-200,-200,-200,-200,-200
4116,?,8-3-2016 10:30:22,-200,-81,-81,-200,-85,-73,-200,-200,-200,-200,-200,-200,-200
4117,?,8-3-2016 10:30:21,-200,-80,-78,-200,-79,-72,-200,-200,-200,-200,-200,-200,-200
4118,?,8-3-2016 10:30:20,-200,-81,-77,-200,-79,-72,-200,-200,-200,-200,-200,-200,-200
4119,?,8-3-2016 10:30:19,-200,-80,-78,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200
4120,?,8-3-2016 10:30:18,-200,-80,-82,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
4121,?,8-3-2016 10:30:17,-200,-80,-83,-200,-200,-66,-200,-82,-200,-200,-200,-200,-200
4122,?,8-3-2016 10:30:16,-200,-80,-75,-80,-200,-63,-200,-82,-200,-200,-200,-200,-200
4123,?,8-3-2016 10:30:15,-200,-200,-75,-80,-200,-70,-200,-82,-200,-200,-200,-200,-200
4124,?,8-3-2016 10:30:14,-200,-200,-77,-80,-200,-73,-200,-82,-200,-200,-200,-200,-200
4125,?,8-3-2016 10:30:13,-200,-200,-80,-80,-200,-72,-200,-85,-200,-200,-200,-200,-200
4126,?,8-3-2016 10:30:12,-200,-200,-200,-80,-200,-71,-200,-87,-200,-200,-200,-200,-200
4127,?,8-3-2016 10:30:11,-200,-200,-200,-81,-200,-72,-200,-200,-200,-200,-200,-200,-200
4128,?,8-3-2016 10:30:10,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
4129,?,8-3-2016 10:30:09,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
4130,?,8-3-2016 10:30:08,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
4131,?,8-3-2016 10:30:07,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
4132,?,8-3-2016 10:30:06,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
4133,?,8-3-2016 10:30:05,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
4134,?,8-3-2016 10:30:04,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
4135,?,8-3-2016 10:30:02,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
4136,?,8-3-2016 10:30:01,-200,-200,-200,-79,-200,-82,-200,-200,-200,-200,-200,-200,-200
4137,?,8-3-2016 10:30:00,-200,-200,-200,-79,-200,-82,-76,-200,-200,-200,-200,-200,-200
4138,?,8-3-2016 10:29:59,-200,-200,-200,-79,-200,-82,-76,-200,-200,-200,-200,-200,-200
4139,?,8-3-2016 10:29:58,-200,-200,-200,-79,-200,-82,-76,-200,-200,-200,-200,-200,-200
4140,?,8-3-2016 10:29:57,-200,-200,-200,-83,-200,-79,-76,-200,-200,-200,-200,-200,-200
4141,?,8-3-2016 10:29:56,-200,-200,-200,-79,-200,-200,-74,-200,-200,-200,-200,-200,-200
4142,?,8-3-2016 10:29:55,-200,-200,-200,-78,-200,-200,-74,-200,-200,-200,-200,-200,-200
4143,?,8-3-2016 10:29:54,-200,-200,-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200
4144,?,8-3-2016 10:29:53,-200,-200,-200,-77,-200,-80,-78,-200,-200,-200,-200,-200,-200
4145,?,8-3-2016 10:29:52,-200,-200,-200,-80,-200,-80,-78,-200,-200,-200,-200,-200,-200
4146,?,8-3-2016 10:29:51,-200,-200,-200,-79,-200,-80,-79,-200,-200,-200,-200,-200,-200
4147,?,8-3-2016 10:29:50,-200,-200,-200,-79,-200,-80,-71,-200,-200,-200,-200,-200,-200
4148,?,8-3-2016 10:29:49,-200,-200,-200,-79,-200,-86,-71,-200,-200,-200,-200,-200,-200
4149,?,8-3-2016 10:29:48,-200,-200,-200,-80,-200,-86,-71,-200,-200,-200,-200,-200,-200
4150,?,8-3-2016 10:29:47,-200,-200,-200,-81,-200,-77,-71,-200,-200,-200,-200,-200,-200
4151,?,8-3-2016 10:29:46,-200,-200,-200,-200,-200,-76,-72,-200,-200,-200,-200,-200,-200
4152,?,8-3-2016 10:29:45,-200,-200,-200,-200,-200,-76,-72,-200,-200,-200,-200,-200,-200
4153,?,8-3-2016 10:29:44,-200,-200,-200,-200,-200,-78,-69,-200,-200,-200,-200,-200,-200
4154,?,8-3-2016 10:29:43,-200,-200,-200,-200,-200,-78,-69,-200,-200,-200,-200,-200,-200
4155,?,8-3-2016 10:29:42,-200,-200,-200,-200,-200,-78,-70,-200,-200,-200,-200,-200,-200
4156,?,8-3-2016 10:29:41,-200,-200,-200,-200,-81,-78,-70,-200,-200,-200,-200,-200,-200
4157,?,8-3-2016 10:29:40,-200,-200,-200,-200,-81,-78,-70,-200,-200,-200,-200,-200,-200
4158,?,8-3-2016 10:29:39,-200,-200,-200,-83,-81,-77,-70,-200,-200,-200,-200,-200,-200
4159,?,8-3-2016 10:29:38,-200,-200,-200,-83,-81,-77,-71,-200,-200,-200,-200,-200,-200
4160,?,8-3-2016 10:29:37,-200,-200,-200,-83,-86,-79,-76,-200,-200,-200,-200,-200,-200
4161,?,8-3-2016 10:29:36,-200,-200,-200,-83,-78,-78,-70,-200,-200,-200,-200,-200,-200
4162,?,8-3-2016 10:29:35,-200,-200,-200,-82,-200,-77,-70,-200,-200,-200,-200,-200,-200
4163,?,8-3-2016 10:29:34,-200,-200,-200,-82,-200,-200,-72,-200,-200,-200,-200,-200,-200
4164,?,8-3-2016 10:29:33,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200
4165,?,8-3-2016 10:29:32,-200,-200,-200,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200
4166,?,8-3-2016 10:29:31,-200,-200,-200,-200,-200,-78,-84,-200,-200,-200,-200,-200,-200
4167,?,8-3-2016 10:29:30,-200,-200,-200,-200,-200,-78,-82,-200,-200,-200,-200,-200,-200
4168,?,8-3-2016 10:29:29,-200,-200,-200,-200,-200,-78,-74,-200,-200,-200,-200,-200,-200
4169,?,8-3-2016 10:29:28,-200,-200,-200,-200,-200,-81,-74,-200,-200,-200,-200,-200,-200
4170,?,8-3-2016 10:29:27,-200,-200,-200,-200,-200,-76,-75,-200,-200,-200,-200,-200,-200
4171,?,8-3-2016 10:29:26,-200,-200,-200,-200,-200,-76,-70,-200,-200,-200,-200,-200,-200
4172,?,8-3-2016 10:29:25,-200,-200,-200,-200,-200,-82,-70,-200,-200,-200,-200,-200,-200
4173,?,8-3-2016 10:29:24,-200,-200,-200,-200,-200,-82,-75,-200,-200,-200,-200,-200,-200
4174,?,8-3-2016 10:29:23,-200,-200,-200,-200,-200,-82,-75,-200,-200,-200,-200,-200,-200
4175,?,8-3-2016 10:29:22,-200,-200,-200,-84,-200,-79,-80,-200,-200,-200,-200,-200,-200
4176,?,8-3-2016 10:29:21,-200,-200,-200,-84,-200,-78,-80,-200,-200,-200,-200,-200,-200
4177,?,8-3-2016 10:29:20,-200,-200,-200,-84,-200,-79,-200,-200,-200,-200,-200,-200,-200
4178,?,8-3-2016 10:29:19,-200,-200,-200,-84,-200,-86,-79,-200,-200,-200,-200,-200,-200
4179,?,8-3-2016 10:29:18,-200,-200,-200,-87,-200,-86,-79,-200,-200,-200,-200,-200,-200
4180,?,8-3-2016 10:29:17,-200,-200,-200,-81,-200,-80,-79,-200,-200,-200,-200,-200,-200
4181,?,8-3-2016 10:29:16,-200,-200,-200,-200,-200,-79,-79,-200,-200,-200,-200,-200,-200
4182,?,8-3-2016 10:29:15,-200,-200,-200,-200,-200,-78,-79,-200,-200,-200,-200,-200,-200
4183,?,8-3-2016 10:29:14,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
4184,?,8-3-2016 10:29:13,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
4185,?,8-3-2016 10:29:12,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
4186,?,8-3-2016 10:29:11,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
4187,?,8-3-2016 10:29:10,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
4188,?,8-3-2016 10:28:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4189,?,8-3-2016 10:28:53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4190,?,8-3-2016 10:28:52,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4191,?,8-3-2016 10:28:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4192,?,8-3-2016 10:28:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80
4193,?,8-3-2016 10:28:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80
4194,?,8-3-2016 10:28:48,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
4195,?,8-3-2016 10:28:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
4196,?,8-3-2016 10:28:46,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
4197,?,8-3-2016 10:28:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
4198,?,8-3-2016 10:28:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80
4199,?,8-3-2016 10:28:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80
4200,?,8-3-2016 10:28:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4201,?,8-3-2016 10:28:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4202,?,8-3-2016 10:28:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4203,?,8-3-2016 10:28:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4204,?,8-3-2016 10:28:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4205,?,8-3-2016 10:28:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
4206,?,8-3-2016 10:28:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70
4207,?,8-3-2016 10:28:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4208,?,8-3-2016 10:28:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4209,?,8-3-2016 10:28:33,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
4210,?,8-3-2016 10:28:32,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70
4211,?,8-3-2016 10:28:31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70
4212,?,8-3-2016 10:28:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70
4213,?,8-3-2016 10:28:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
4214,?,8-3-2016 10:28:28,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
4215,?,8-3-2016 10:28:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64
4216,?,8-3-2016 10:28:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4217,?,8-3-2016 10:28:25,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
4218,?,8-3-2016 10:28:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4219,?,8-3-2016 10:28:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4220,?,8-3-2016 10:28:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4221,?,8-3-2016 10:28:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4222,?,8-3-2016 10:28:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4223,?,8-3-2016 10:28:19,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4224,?,8-3-2016 10:28:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4225,?,8-3-2016 10:28:17,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4226,?,8-3-2016 10:28:16,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4227,?,8-3-2016 10:28:15,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82
4228,?,8-3-2016 10:28:14,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82
4229,?,8-3-2016 10:26:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4230,?,8-3-2016 10:26:48,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4231,?,8-3-2016 10:26:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4232,?,8-3-2016 10:26:46,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
4233,?,8-3-2016 10:26:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74
4234,?,8-3-2016 10:26:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74
4235,?,8-3-2016 10:26:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
4236,?,8-3-2016 10:26:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74
4237,?,8-3-2016 10:26:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70
4238,?,8-3-2016 10:26:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4239,?,8-3-2016 10:26:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
4240,?,8-3-2016 10:26:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64
4241,?,8-3-2016 10:26:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64
4242,?,8-3-2016 10:26:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61
4243,?,8-3-2016 10:26:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
4244,?,8-3-2016 10:26:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4245,?,8-3-2016 10:26:33,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4246,?,8-3-2016 10:26:32,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4247,?,8-3-2016 10:26:31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4248,?,8-3-2016 10:26:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69
4249,?,8-3-2016 10:26:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
4250,?,8-3-2016 10:26:28,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4251,?,8-3-2016 10:26:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
4252,?,8-3-2016 10:26:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
4253,?,8-3-2016 10:26:25,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
4254,?,8-3-2016 10:26:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69
4255,?,8-3-2016 10:26:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69
4256,?,8-3-2016 10:26:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72
4257,?,8-3-2016 10:26:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4258,?,8-3-2016 10:26:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72
4259,?,8-3-2016 10:26:19,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72
4260,?,8-3-2016 10:26:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-76
4261,?,8-3-2016 10:26:17,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-74
4262,?,8-3-2016 10:26:16,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-74
4263,?,8-3-2016 10:26:15,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-77
4264,?,8-3-2016 10:26:14,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,-77
4265,?,8-3-2016 10:26:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-78
4266,?,8-3-2016 10:26:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,-78
4267,?,8-3-2016 10:26:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,-78
4268,?,8-3-2016 10:26:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,-77
4269,?,8-3-2016 10:26:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-77
4270,?,8-3-2016 10:26:08,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-79
4271,?,8-3-2016 10:26:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4272,?,8-3-2016 10:26:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4273,?,8-3-2016 10:26:05,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4274,?,8-3-2016 10:26:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4275,?,8-3-2016 10:26:03,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
4276,?,8-3-2016 10:26:02,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4277,?,8-3-2016 10:26:01,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
4278,?,8-3-2016 10:26:00,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4279,?,8-3-2016 10:25:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
4280,?,8-3-2016 10:25:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4281,?,8-3-2016 10:25:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
4282,?,8-3-2016 10:25:56,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-79
4283,?,8-3-2016 10:25:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-78
4284,?,8-3-2016 10:25:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-81
4285,?,8-3-2016 10:25:53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-82
4286,?,8-3-2016 10:25:52,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-200
4287,?,8-3-2016 10:25:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-81
4288,?,8-3-2016 10:25:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-81
4289,?,8-3-2016 10:25:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-81
4290,?,8-3-2016 10:25:48,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-81
4291,?,8-3-2016 10:25:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-82
4292,?,8-3-2016 10:25:46,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-79
4293,?,8-3-2016 10:25:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-79
4294,?,8-3-2016 10:25:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-58,-200
4295,?,8-3-2016 10:25:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-58,-200
4296,?,8-3-2016 10:25:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200
4297,?,8-3-2016 10:25:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200
4298,?,8-3-2016 10:25:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200
4299,?,8-3-2016 10:25:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,-200
4300,?,8-3-2016 10:25:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,-200
4301,?,8-3-2016 10:25:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,-200
4302,?,8-3-2016 10:25:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200
4303,?,8-3-2016 10:25:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200
4304,?,8-3-2016 10:25:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,-200
4305,?,8-3-2016 10:25:33,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-200,-67,-200
4306,?,8-3-2016 10:25:32,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-200,-70,-200
4307,?,8-3-2016 10:25:31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-200,-65,-200
4308,?,8-3-2016 10:25:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-200,-67,-200
4309,?,8-3-2016 10:25:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-67,-200
4310,?,8-3-2016 10:25:28,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,-200,-69,-200
4311,?,8-3-2016 10:25:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-77,-200
4312,?,8-3-2016 10:25:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-77,-200
4313,?,8-3-2016 10:25:25,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-80,-200
4314,?,8-3-2016 10:25:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-77,-200
4315,?,8-3-2016 10:25:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-74,-200
4316,?,8-3-2016 10:25:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-84,-79,-200
4317,?,8-3-2016 10:25:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200
4318,?,8-3-2016 10:25:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-81,-200
4319,?,8-3-2016 10:25:19,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-79,-200
4320,?,8-3-2016 10:25:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-77,-81
4321,?,8-3-2016 10:25:17,-200,-200,-200,-200,-200,-200,-200,-200,-80,-82,-79,-82,-81
4322,?,8-3-2016 10:25:16,-200,-200,-200,-200,-200,-200,-200,-200,-80,-82,-80,-200,-81
4323,?,8-3-2016 10:25:15,-200,-200,-200,-200,-200,-200,-200,-200,-80,-82,-79,-79,-81
4324,?,8-3-2016 10:25:14,-200,-200,-200,-200,-200,-200,-200,-75,-80,-82,-79,-79,-78
4325,?,8-3-2016 10:25:13,-200,-200,-200,-200,-200,-200,-200,-75,-81,-84,-76,-79,-85
4326,?,8-3-2016 10:25:12,-200,-200,-200,-200,-200,-200,-200,-75,-200,-87,-81,-79,-200
4327,?,8-3-2016 10:25:11,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-77,-79,-200
4328,?,8-3-2016 10:25:10,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-77,-80,-200
4329,?,8-3-2016 10:25:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-77,-200
4330,?,8-3-2016 10:25:08,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-79,-200
4331,?,8-3-2016 10:25:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-79,-200
4332,?,8-3-2016 10:25:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-81,-200
4333,?,8-3-2016 10:25:05,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,-79,-200
4334,?,8-3-2016 10:25:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-78,-200
4335,?,8-3-2016 10:25:03,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-62,-200,-200
