,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
366,3.2,546,81,3.02,77.2,6789,8.54,90.7, v1,0.738,1.39,0.04,7, v3,7.9,0.603, v3,800,3.8,0.762,42,33202,54536, v1, v3,4.84,5.92, v3,48,84650,2967,2.9,0.82,87.8, v2,59.5,37506,45971,1.23,1.64,0.36, v1, v4,44.9,450,3.7,5.49, v1,58,54,3.2,4.88,0.18,6.07,8.8,0.75, v4, v2,34.7,38,5364, v1,52.8,335, v1,38599,4634,60,57407,28383,929,36162,0.11,73009,4946,0.45,0.27, v3,5.2, v1,0.161,0.839,6,485, v2,67,52029,5994, v2,49880, v1,79,8986,7.19,59, v1,375,60.3,0.27,743, v3,57688,6223, v4,0.52,0.299,0.54,67,83.5,224,325,28,534,4.63,47, v2,0.64,7332,889,0.63,1.7, v2,45.6,673,605, class4
367,3.7,613,88.1,4.13,78.8,6921,3.15,83.1, v1,0.847,1.34,0.03,4.9, v3,8.2,0.667, v3,566,2.8,0.326,76,74881,37909, v2, v3,6.3,2.94, v1,22,72472,2587,3.3,0.7,91.9, v3,62.2,36737,57997,2.69,1.73,0.21, v1, v1,32.4,443,2.9,1.22, v1,74,40,2.8,6,0.19,5.22,5.7,0.62, v2, v1,37.6,83,5192, v2,73.9,307, v3,35530,3692,60.1,57847,24484,754,33260,0.39,40641,6068,0.47,0.73, v3,1.7, v2,0.192,0.237,1.33,605, v1,63,53329,7724, v3,20806, v3,57,8860,5.15,30, v2,654,63,0.28,668, v3,76079,5767, v4,0.54,0.275,0.51,66,52.5,577,275,70,512,4.66,79, v3,0.47,7638,614,0.3,1.8, v2,68.3,656,591, class1
368,2.7,542,69.8,4.38,78.6,8484,8.47,90.7, v1,0.741,1.18,0.64,6.1, v1,5.4,0.367, v1,309,3.4,0.319,29,65436,55649, v2, v1,7,4.82, v1,18,85540,3773,3.4,0.48,60.7, v3,57.6,42623,60742,2.51,1.72,0.14, v3, v4,32,441,2.9,6.43, v1,58,47,6.5,6.14,0.34,3.56,8.5,0.77, v4, v2,30.6,84,5097, v1,80.5,389, v3,42764,4433,50.5,59522,31954,867,24369,0.17,50743,5480,0.51,0.89, v1,6.1, v2,0.273,0.425,6,605, v3,19,30258,6183, v1,28196, v1,56,8832,5.39,40, v2,506,74.7,0.205,682, v1,58596,7539, v3,0.65,0.274,0.34,84,57.5,912,271,33,503,4.87,22, v2,0.45,4670,610,0.27,3.7, v1,60.4,254,735, class1
369,3.2,584,71.1,4.05,77.2,6746,1.7,83.9, v1,0.741,1.38,0.31,5.3, v2,7.3,0.643, v3,287,1.6,0.468,42,59244,25607, v3, v2,6.41,5.43, v1,31,83995,2828,4.7,0.44,81.8, v2,66.7,22599,65982,2.82,1.35,0.34, v1, v2,43.2,441,3,7.28, v2,59,21,7.1,8.05,0.35,4.32,9.6,0.78, v2, v3,32.8,48,4856, v2,52.7,334, v2,34472,5562,61.5,58206,33856,933,27520,0.39,59835,4248,0.47,0.73, v3,1.6, v3,0.15,0.865,5.69,562, v3,65,51122,7939, v2,70703, v1,58,9037,7.76,36, v1,479,57.3,0.287,508, v2,72844,5431, v1,0.9,0.281,0.53,52,39.1,384,274,23,530,4.87,61, v1,0.61,5815,900,0.45,2, v1,46.1,605,630, class4
370,2.9,540,85.3,4.15,78.6,5800,2.5,94.7, v2,0.766,1.78,0.45,4.4, v2,4.5,0.446, v1,473,3.3,0.525,77,78143,55376, v1, v1,5.62,5.84, v2,48,82530,3230,3,0.55,90.8, v3,63.8,42775,58347,1.65,1.63,0.17, v1, v2,56.5,454,2.9,4.6, v1,57,46,7.2,8.4,0.22,5.95,9.6,0.73, v4, v4,38,85,5276, v2,52.8,383, v3,30553,4289,52.1,58065,31746,788,38493,0.31,77967,5063,0.67,0.2, v1,2, v3,0.049,0.33,8.43,589, v1,66,31979,5035, v2,18359, v3,61,8780,2,33, v1,441,72.4,0.262,743, v1,57982,7678, v3,0.82,0.307,0.55,43,88.7,676,290,25,500,4.87,72, v2,0.63,5813,876,0.84,5.7, v2,44.9,675,719, class1
371,4.5,541,81.1,3,77.4,5773,8.28,90.7, v2,0.764,0.6,0.59,4.4, v1,4.4,0.365, v3,283,2.1,0.199,76,80460,33559, v1, v1,4.3,0.65, v3,39,71245,3337,5.1,0.95,76.5, v3,59.9,68024,42937,1.12,1.52,0.57, v2, v2,73.9,433,2.8,6.29, v1,67,17,2,6.1,0.24,3.55,4.7,0.61, v3, v2,34.7,61,5148, v1,81.6,224, v3,35418,5158,65.1,55275,29432,913,21803,0.39,53941,5884,0.48,0.38, v3,4.9, v3,0.036,0.291,6.16,601, v2,15,53886,6620, v2,26853, v3,52,8736,7.56,34, v1,649,60.2,0.315,743, v1,54824,8165, v1,0.56,0.403,0.51,69,34.8,475,300,34,535,4.41,45, v2,0.77,4971,903,0.82,0.9, v2,57.5,385,590, class1
372,5.9,616,69.9,3.05,78.6,8479,1.54,83.4, v1,0.807,0.23,0.84,4.8, v2,8.2,0.598, v1,775,1,0.338,35,59671,37904, v2, v3,6.45,5.88, v2,43,74218,3492,4.7,0.44,80.8, v3,57.9,32924,58373,1.08,1.44,0.59, v1, v1,62.1,435,4.5,7.27, v1,61,18,4.5,4.68,0.3,6.04,5.7,0.74, v2, v4,35.2,26,4127, v2,84.1,346, v1,47562,5590,65.5,57400,33216,796,20578,0.23,53819,3935,0.51,0.43, v2,4.8, v1,0.338,0.276,1.05,544, v2,17,53376,9702, v3,18820, v2,52,8739,4.75,25, v2,608,57.5,0.265,748, v1,58788,5602, v1,0.9,0.263,0.37,70,42.3,666,273,71,533,4.88,28, v1,0.61,5681,822,0.8,1.5, v2,40.9,666,593, class1
373,5.4,549,81.1,3.01,78.3,7172,1.65,83.4, v2,0.776,1.27,0.41,6, v1,7.8,0.359, v2,441,1.1,0.755,65,72581,55730, v2, v2,5.96,0.56, v3,43,78633,2451,3.1,0.55,50.1, v2,57.6,69948,55732,0.71,2.47,0.71, v2, v1,36.5,429,2.9,2.26, v1,56,54,7.2,6.18,0.21,4,8.7,0.62, v3, v2,27.5,35,5167, v1,23.5,331, v1,37363,5576,60.1,65521,26922,743,37072,0.2,62436,6258,0.71,0.75, v3,4.4, v3,0.056,0.828,6.16,587, v3,44,53344,9893, v3,64634, v1,59,9013,2.88,52, v1,465,73.8,0.288,744, v2,78189,5372, v1,0.64,0.304,0.53,89,64.6,240,310,53,545,4.62,41, v2,0.58,8064,905,0.7,2.5, v2,65.3,674,589, class2
374,3.2,571,78.6,3.12,78.5,6801,8.42,89.7, v1,0.748,1.18,0.07,6, v3,8.2,0.346, v3,803,1.5,0.727,27,78675,57707, v2, v1,4.8,5, v1,33,66635,2923,5.1,0.56,73.1, v3,59.1,50127,50477,1.71,2.31,0.54, v3, v2,36.1,415,2.9,5.43, v1,58,22,3.8,4.65,0.2,6.02,5.3,0.61, v4, v2,36.2,84,5335, v1,52.6,280, v1,32931,5522,61.2,57637,33020,706,38592,0.36,68946,6224,0.65,0.92, v1,4.6, v1,0.275,0.334,1.42,583, v2,16,54365,7452, v1,75234, v1,78,8821,6.99,24, v1,381,65.4,0.239,746, v1,64670,7211, v1,0.75,0.304,0.55,47,75.2,874,273,34,508,4.95,54, v3,0.64,8007,829,0.53,5.6, v2,27.5,496,589, class1
375,3.1,558,75.1,3.04,78.5,6075,8.64,83.6, v1,0.831,1.15,0.4,5.2, v1,8.2,0.561, v3,187,4,0.467,56,78695,51185, v3, v1,4.71,2.14, v1,46,61960,2829,2.9,0.47,89.8, v3,61.9,77522,41704,1.05,1.48,0.24, v3, v2,32.3,441,3.7,0.18, v1,68,23,2.5,6.27,0.05,5.88,5.2,0.78, v4, v4,38.3,75,5079, v1,52.7,244, v2,41341,5357,58,58016,28416,764,40078,0.21,64359,2707,0.7,0.29, v2,5, v2,0.08,0.823,8.82,583, v1,32,38175,5355, v3,18068, v2,55,8658,5.58,25, v2,451,71.7,0.24,559, v1,74351,6089, v1,0.65,0.311,0.53,72,74.6,669,347,52,528,4.44,36, v3,0.76,4653,775,0.62,5.6, v1,64.2,482,591, class4
376,3,539,70.9,3.06,78.2,8675,9,88, v2,0.745,1.25,0.86,4.7, v2,7.7,0.64, v2,406,0.9,0.339,54,72808,37716, v2, v1,4.69,1.4, v2,49,83494,3807,6,0.95,45.2, v1,63,26586,57262,2.08,2.28,0.16, v2, v4,31.7,415,2.9,4.88, v1,90,20,3.2,6.11,0.22,6.05,5.1,0.44, v2, v1,36.2,61,4012, v1,52.7,267, v1,44853,5511,65.1,58091,32762,867,29792,0.23,40709,3873,0.81,0.22, v1,1.8, v1,0.163,0.943,2.73,588, v1,13,52232,7527, v3,20195, v1,48,8904,1.75,67, v1,511,74.8,0.323,467, v2,64741,6775, v4,0.56,0.408,0.35,84,34.3,810,278,47,538,4.86,78, v3,0.82,6029,814,0.8,2.3, v1,27.2,238,591, class1
377,2.7,541,90.9,2.93,77.2,8094,8.58,94.5, v2,0.793,1.66,0.41,7, v3,5.1,0.694, v3,740,2.6,0.484,80,67104,14717, v1, v1,4.68,2.14, v3,40,75838,2298,2.6,0.5,91.4, v2,60.8,28541,66043,1.71,1.99,0.6, v1, v3,56,399,1.9,4.11, v1,56,33,3.1,5.93,0.05,4.94,4.8,0.42, v3, v3,38,62,5302, v2,50.5,282, v1,47189,5525,61.9,55176,24974,867,20700,0.22,65235,6234,0.45,0.53, v1,2.8, v2,0.049,0.264,4.91,600, v3,19,51858,5290, v3,20277, v1,48,8734,7.2,37, v1,354,59.9,0.32,744, v1,76352,7133, v2,0.83,0.276,0.36,44,58.5,761,286,28,541,4.62,89, v2,0.61,6228,614,0.51,3.8, v2,60.6,647,704, class1
378,2.9,616,71.1,3.21,79.4,6813,9.04,83.2, v1,0.77,0.81,0.08,6.4, v3,8.2,0.524, v3,303,3.5,0.719,30,33647,18010, v1, v1,4.64,1.75, v2,34,72628,2865,4.4,0.95,60.1, v1,64.9,41536,58004,1.6,2.27,0.73, v3, v3,35.7,401,4.7,5.55, v1,58,37,3,5.41,0.22,5.49,9.5,0.77, v4, v4,32.9,82,5048, v2,49.3,340, v3,35703,5493,62.6,67148,29982,854,37499,0.36,73583,4161,0.55,0.37, v2,4.3, v2,0.051,0.208,5.69,580, v2,51,33843,7623, v3,18822, v3,67,8874,6.49,34, v2,604,75.3,0.228,746, v3,61007,6370, v3,0.83,0.373,0.41,44,51.8,294,298,31,500,4.54,90, v1,0.83,4679,851,0.62,3.1, v1,52.5,640,588, class1
379,7.8,552,76.5,4.06,78.3,5589,2.12,83.9, v2,0.807,1.42,0.05,5.6, v1,8.1,0.339, v2,731,3.7,0.526,32,31213,20251, v3, v2,6.42,5.4, v3,47,83702,3399,3.2,0.48,95.3, v3,62.3,65888,65769,1.33,2.29,0.37, v1, v4,36.3,443,3,5.56, v1,56,54,2.5,6.21,0.34,3.56,4.7,0.57, v2, v1,38.1,85,4347, v2,52.7,311, v3,35829,4506,63.4,57682,31645,735,30635,0.37,44547,3862,0.47,0.77, v1,6.2, v4,0.15,0.308,8.18,585, v1,13,41505,7501, v2,62694, v2,62,8783,6.21,51, v2,434,63.6,0.288,622, v1,64717,6374, v3,0.89,0.303,0.32,43,47.1,752,273,49,543,4.63,80, v1,0.57,7804,609,0.89,3.7, v1,27.5,631,718, class4
380,3.1,545,69.6,2.76,77.7,7389,4.8,84.7, v2,0.768,1.46,0.64,6.9, v3,8.2,0.591, v2,759,4.1,0.221,68,81764,17744, v1, v1,6.44,1.82, v3,22,66879,3556,3.1,0.39,37.6, v1,70.8,88376,55583,1.83,1.68,0.24, v2, v4,32.4,429,2.9,6.25, v2,61,52,3,4.77,0.12,5.56,8,0.47, v2, v1,38.6,84,5141, v1,52.8,357, v2,28799,5467,58.7,67897,35068,934,26335,0.19,66993,6242,0.79,0.87, v3,4.5, v2,0.271,0.197,2.06,593, v3,64,54446,5962, v2,59461, v1,67,8781,5.07,50, v1,396,76.4,0.312,744, v1,77897,5214, v2,0.85,0.315,0.35,43,35.4,551,275,33,519,4.63,74, v3,0.82,4741,906,0.44,2.7, v2,27.7,586,589, class1
381,2.9,571,69.7,4.14,78.5,6665,1.26,94.7, v1,0.768,1.28,0.24,6.1, v2,4.1,0.53, v2,730,2.7,0.48,57,32173,30749, v2, v1,4.61,8.58, v3,33,86108,3572,5.8,0.75,76.8, v1,58.4,21719,58466,2.86,1.5,0.73, v3, v2,34.2,451,2.3,5.55, v1,75,19,3,4.74,0.14,4.39,9,0.61, v1, v2,38.2,87,5106, v1,30.9,233, v3,44831,5435,64.5,58481,33079,760,38020,0.34,42233,4232,0.71,0.84, v3,2.1, v1,0.051,0.897,8.71,478, v2,12,28735,5020, v3,19023, v2,54,8998,7.82,25, v2,525,62.9,0.232,684, v2,54838,7588, v2,0.55,0.373,0.46,74,77.9,899,273,50,537,4.51,84, v1,0.49,5636,839,0.9,4.4, v1,46.6,663,590, class3
382,2.6,563,91.7,4.13,79.4,6805,6.03,83.7, v1,0.757,1.14,0.2,6.1, v2,4.3,0.685, v2,273,2.3,0.427,79,59608,34031, v3, v3,5.02,0.66, v1,49,85528,2776,3.2,0.48,89.7, v2,57.8,20157,55996,0.7,2.3,0.19, v2, v3,73.3,433,3.3,3.34, v2,58,22,3.1,4.86,0.35,3.96,5.3,0.67, v2, v4,38.2,50,5287, v2,64.9,380, v2,36227,5559,63.7,58162,31123,824,32482,0.14,41662,4299,0.48,0.37, v2,1.2, v2,0.153,0.931,8.35,509, v1,29,30782,5162, v1,19545, v2,63,8782,3.32,53, v1,518,72,0.237,747, v1,54828,6180, v2,0.55,0.279,0.52,52,71.7,887,280,23,539,4.93,85, v3,0.74,4644,896,0.57,3.6, v2,45.8,682,713, class4
383,2.7,561,74.6,4.49,77.4,5552,7.02,87, v1,0.737,1.29,0.03,7.2, v1,5.9,0.339, v3,550,4.4,0.316,29,58802,17374, v1, v1,5.36,5.01, v2,36,69031,2513,4.9,0.83,77.8, v1,61.2,59422,53423,0.84,1.46,0.5, v2, v3,32.7,391,2.9,3.82, v2,67,22,3.2,7.53,0.1,5.97,8.2,0.73, v2, v4,38.5,85,5329, v2,83.4,333, v1,31074,5524,63.3,59284,29725,739,36835,0.08,41259,5937,0.72,0.52, v3,2.1, v4,0.273,0.244,4.6,508, v3,60,31506,9692, v3,73241, v2,80,8985,4.31,72, v1,652,58.7,0.32,471, v2,74767,7253, v4,0.49,0.259,0.62,86,78.7,300,292,27,515,4.63,73, v3,0.44,4643,730,0.91,0.9, v1,61.3,665,588, class4
384,3.1,611,69.6,4.4,79.2,9061,5.58,90.7, v1,0.737,1.35,0.48,6.1, v2,5.3,0.479, v3,307,3.4,0.341,33,29795,55717, v2, v1,4.46,8.54, v1,42,67275,3580,5.8,0.43,76.5, v2,57.7,18424,40803,1.47,1.3,0.55, v3, v1,63.7,448,4,6.6, v2,54,22,2.8,5.25,0.32,5.94,9.5,0.75, v2, v1,34.9,69,5352, v1,53.3,237, v2,29035,5563,63.1,57900,33811,746,28649,0.03,60227,2980,0.45,0.95, v1,2.3, v3,0.341,0.87,5.69,585, v3,18,41462,7780, v2,55718, v2,76,8987,2.84,48, v1,418,65.9,0.267,746, v2,57110,6413, v3,0.64,0.296,0.32,43,55.2,375,274,23,532,4.8,75, v2,0.58,5669,767,0.62,3.9, v1,26.8,691,588, class1
385,2.8,578,69.6,4.16,76.7,6818,8.9,94.7, v2,0.737,1.71,0.33,4.8, v2,5.8,0.689, v1,460,2.2,0.388,38,57980,57621, v1, v2,6.41,5.33, v1,22,83035,3183,3,0.45,35.7, v2,61.9,56298,64219,1.42,2.35,0.49, v3, v4,42.4,396,3,3.22, v2,63,21,7.3,6.23,0.33,3.87,9.2,0.87, v3, v3,34.8,82,4140, v2,52.6,330, v2,35411,4569,54.2,56989,35186,763,37255,0.02,65921,6256,0.65,0.43, v3,5.9, v2,0.278,0.892,1.14,567, v2,47,31504,5505, v2,24793, v3,53,8816,2.58,41, v1,487,69.1,0.288,496, v2,54846,7251, v1,0.53,0.363,0.36,44,33.9,222,282,23,534,4.62,54, v3,0.66,5165,834,0.3,5.7, v2,55.3,659,762, class1
386,6.1,602,91.4,4.3,78.4,6608,8.48,85.3, v2,0.771,0.79,0.05,5.4, v3,7.8,0.668, v3,567,3,0.322,71,49484,54666, v2, v1,5.32,0.71, v1,43,79608,3366,4.1,0.46,39.5, v1,57.6,84567,61149,1.89,2.3,0.21, v1, v4,36.1,430,1.8,1.09, v1,60,33,3.9,8.13,0.35,6.04,4.9,0.73, v2, v2,38.5,83,5129, v1,70.8,278, v2,43919,5680,51.4,58692,32965,926,26309,0.02,41634,3271,0.49,0.42, v1,5.1, v3,0.105,0.335,5.75,551, v3,67,39128,6508, v3,18692, v1,49,8854,7.09,30, v1,647,75.1,0.329,745, v3,79023,6226, v2,0.86,0.275,0.55,67,39.8,653,283,57,505,4.89,76, v3,0.51,5805,880,0.85,4.4, v1,66.9,638,755, class4
387,6.4,575,91.1,2.79,78.9,6829,4.11,93.4, v2,0.778,1.32,0.79,6, v3,7.3,0.468, v3,540,4.1,0.477,27,33427,56750, v2, v3,4.8,5.57, v2,46,71441,3091,3.5,0.43,91.2, v3,57.7,40234,43367,2.8,1.1,0.16, v2, v1,32,459,3.2,3.32, v2,88,15,3,6.44,0.05,5.95,9,0.62, v4, v2,36,86,4938, v1,46.5,334, v2,44078,3973,63.6,77668,33711,893,39166,0.31,66889,3129,0.73,0.45, v3,5.2, v2,0.155,0.46,1.92,525, v3,66,44341,6798, v3,20618, v1,51,8918,1.19,33, v1,448,60.9,0.315,607, v2,54812,5299, v2,0.58,0.41,0.38,91,86.8,682,256,37,513,4.57,93, v2,0.77,5068,620,0.78,5.3, v1,46.9,650,691, class1
388,2.9,570,72.5,2.9,78.3,5909,7.79,83.9, v1,0.824,1.62,0.32,5.7, v3,4.5,0.348, v1,477,3.2,0.519,73,33706,62396, v1, v2,4.59,5.7, v3,19,66428,3676,3.5,0.37,80.9, v3,57.9,45545,56356,1.43,2.28,0.53, v3, v4,36,440,3,6.9, v2,60,52,5.2,8.56,0.35,6.07,9.4,0.78, v3, v4,27.8,60,5125, v2,76.2,387, v3,38523,5504,60.2,58620,35206,883,22652,0.16,52770,2715,0.79,0.94, v1,4.2, v2,0.047,0.209,1.16,488, v3,66,29397,8131, v1,74040, v1,49,8775,5.35,32, v1,570,71,0.286,680, v1,75956,5823, v4,0.54,0.407,0.53,71,77.1,891,271,37,506,4.79,30, v1,0.75,8126,862,0.93,3.6, v2,64.9,311,795, class1
389,2.8,554,80,2.81,76.9,6975,8.73,90.9, v2,0.812,1.43,0.84,5.6, v3,4,0.372, v2,766,3.4,0.667,31,58865,54553, v2, v2,4.77,1.53, v1,43,64982,3590,3.3,0.51,84.5, v2,73.7,76201,60154,1.08,1.47,0.5, v2, v4,33.3,440,3,5.86, v1,90,37,3.2,7.69,0.05,3.55,4.8,0.78, v3, v1,21.9,61,5069, v2,52.7,333, v1,28690,5756,65.1,68289,33682,823,20973,0.1,54770,5785,0.75,0.32, v3,2.5, v1,0.256,0.209,2.09,485, v2,66,41315,9881, v1,29378, v1,65,8887,6.58,31, v2,655,64.8,0.244,745, v2,65248,7436, v3,0.51,0.257,0.32,76,70.8,618,281,23,508,4.5,41, v1,0.74,7937,901,0.9,5.4, v2,47.1,401,917, class1
390,3.1,618,76.3,2.76,78.6,5793,9,94.1, v1,0.737,1.62,0.38,6.1, v1,4.6,0.341, v2,126,1,0.746,17,44447,58456, v1, v2,6.57,5.88, v2,36,75361,3838,2.8,0.95,96.6, v2,63.3,81279,55325,2.6,1.48,0.17, v3, v4,34.9,445,4.5,5.51, v1,90,51,7.3,7.37,0.31,4.52,8.5,0.76, v2, v3,35,65,5300, v1,83.1,390, v1,37947,4521,65.1,68651,32856,779,38069,0.11,70086,2959,0.78,0.93, v2,3.9, v3,0.119,0.923,3.69,492, v2,42,26152,6489, v2,70864, v2,50,8863,1.52,39, v1,627,73.7,0.252,497, v1,60124,7173, v2,0.91,0.259,0.55,62,59,930,280,29,537,4.6,80, v3,0.75,5185,903,0.55,1.1, v2,26.8,649,594, class1
391,3.3,541,77,2.91,78.9,5625,7.03,94.7, v2,0.742,1.28,0.03,4.9, v3,8.2,0.352, v2,299,2.4,0.711,57,71245,56813, v3, v2,6.64,5.82, v2,40,84536,2603,5,0.52,76.5, v1,60.8,77742,50813,1.73,1.84,0.14, v1, v3,35.4,447,2.2,5.58, v2,58,54,7.2,7.83,0.19,4.87,6.7,0.61, v3, v2,38.2,64,4362, v2,28.1,334, v2,44201,5486,65.3,55802,29977,887,38763,0.38,78245,4063,0.71,0.89, v3,4.6, v2,0.158,0.875,6.16,491, v2,46,41299,5356, v3,20433, v3,49,8912,5.2,71, v2,654,76,0.288,745, v3,55315,7801, v3,0.56,0.297,0.33,86,43.5,216,294,35,502,4.86,93, v1,0.61,6390,643,0.54,4.7, v1,26,707,660, class1
392,3.2,562,91.1,4.58,77.7,6719,7.81,91.6, v2,0.837,1.39,0.51,4.8, v3,6,0.51, v2,266,3.4,0.652,80,38332,45604, v1, v2,6.41,7.61, v2,46,73133,2820,5.7,0.51,47.2, v2,66.4,48001,66280,2.58,1.7,0.33, v1, v4,44.3,451,3.3,3.28, v1,74,54,5.2,8.42,0.06,5.64,8.9,0.88, v2, v2,34.9,87,4691, v2,14.3,367, v2,42810,5572,61,56533,32313,782,35408,0.4,57465,2737,0.46,0.81, v3,2.5, v1,0.284,0.338,6.14,588, v1,66,30451,5123, v2,20937, v2,69,8855,4.28,31, v2,362,75.4,0.34,746, v1,64744,6885, v2,0.62,0.407,0.5,43,51.2,893,282,73,516,4.88,43, v2,0.6,5215,631,0.3,5.2, v1,43.9,688,745, class4
393,2.9,551,70.9,4.24,77.4,6937,1.63,88.4, v1,0.83,1.28,0.67,7.3, v1,8.2,0.591, v1,493,2.5,0.683,41,52354,39319, v1, v3,4.61,1.47, v3,31,67740,3428,4.6,0.39,84.2, v1,60.2,60367,58299,1.36,1.71,0.49, v1, v2,34.5,437,3.6,5.9, v2,58,26,3,6.15,0.05,4.17,6.5,0.86, v2, v2,28.7,86,5114, v1,52.7,332, v2,39142,5454,64,58569,32334,735,39094,0.01,48976,5779,0.45,0.85, v3,1.6, v2,0.056,0.269,6.17,487, v1,66,28444,5079, v3,59657, v3,76,8811,3.57,24, v1,653,60.3,0.245,746, v3,64258,5190, v2,0.53,0.303,0.54,85,66.4,714,276,44,539,4.59,79, v1,0.56,5827,845,0.28,2.7, v2,29.6,666,783, class1
394,5.2,582,71.1,3.05,77.7,6953,8.81,82.7, v1,0.788,1.42,0.87,5.9, v2,7.8,0.493, v1,514,1.7,0.616,51,69405,16892, v1, v2,5.27,1.88, v3,26,81256,3065,5.5,0.42,67.6, v3,57.6,34396,57176,1.73,2.36,0.35, v3, v1,34.4,435,2.9,6.48, v1,58,28,6.7,8.55,0.09,3.55,6.7,0.75, v2, v1,38.4,86,5276, v1,83.7,389, v3,46188,4754,61.5,57788,30006,836,34797,0.38,58738,3984,0.56,0.35, v1,4.6, v4,0.036,0.226,6.21,568, v1,55,31368,8099, v3,20263, v3,60,9029,7.26,30, v1,429,68.1,0.267,748, v3,59012,6119, v1,0.63,0.299,0.33,79,66.9,209,273,26,514,4.88,21, v1,0.6,7986,844,0.91,1.2, v1,47.6,645,756, class1
395,3.8,569,72,4.74,77.1,6029,1.91,94.7, v1,0.753,1.65,0.03,5.9, v3,5.5,0.636, v1,714,1.5,0.329,16,58868,58356, v1, v3,6.43,1.3, v1,43,80504,2071,5.1,0.78,34, v3,65,73313,47148,1.01,1.04,0.52, v3, v3,66.2,447,4.3,5.55, v1,90,31,3.2,8.37,0.35,5.96,5.1,0.87, v2, v4,38.2,84,5041, v1,55.4,338, v1,30068,4539,63.7,68637,24152,806,25318,0.38,72554,4082,0.71,0.19, v1,5.7, v3,0.13,0.84,2.03,472, v1,18,31233,7739, v2,67019, v2,56,8923,5.98,53, v2,348,62.2,0.339,575, v3,61554,5448, v4,0.56,0.402,0.53,48,45.4,323,280,34,532,4.87,62, v1,0.74,4827,646,0.84,3.4, v1,26.9,482,710, class1
396,7.3,544,92.2,4.11,77.4,6815,8.73,83, v1,0.763,1.18,0.4,7, v3,6.7,0.325, v2,738,2.9,0.741,26,58918,38063, v3, v1,4.66,8.23, v3,45,82131,3760,3.1,0.56,57.2, v3,66.2,56958,56727,1.85,1.64,0.35, v2, v3,33.7,435,3,1.88, v2,54,52,3,4.83,0.18,6.01,9.7,0.78, v3, v1,36.4,41,5205, v2,72.7,214, v3,34720,5617,57,57159,26357,781,19756,0.14,40765,5884,0.45,0.95, v2,5.4, v4,0.311,0.924,4.4,569, v3,24,37373,6287, v3,20532, v1,58,8883,1.26,37, v1,655,58.8,0.236,720, v2,73113,5362, v4,0.65,0.312,0.53,56,75.6,450,271,40,500,4.79,88, v3,0.59,5762,825,0.92,5.7, v2,46.8,672,803, class1
397,3,539,75.8,3.85,79.4,6525,7.69,83.8, v1,0.74,1.26,0.04,7, v3,4.8,0.671, v1,648,2.6,0.327,75,71072,57339, v1, v1,4.76,4.8, v1,34,74315,2088,2.8,0.65,95.6, v1,61.5,19459,66221,0.9,1.77,0.49, v3, v2,57.7,459,2.3,3.43, v1,60,54,5.3,4.7,0.2,3.55,7.1,0.84, v4, v2,36.2,83,5285, v2,69.5,346, v1,36886,5471,63.5,62880,29600,763,28253,0.04,53466,4416,0.72,0.28, v3,4.4, v3,0.047,0.838,5.69,481, v2,67,31680,7647, v2,62129, v3,55,8708,3.83,31, v2,576,58.7,0.287,712, v1,58098,5682, v2,0.8,0.302,0.51,50,35.7,797,272,64,514,4.71,89, v2,0.56,5030,798,0.42,3.4, v2,43.4,349,740, class4
398,5.7,609,70.6,4.6,77,6724,9.02,94.6, v1,0.764,1.24,0.24,5.5, v2,8.2,0.67, v1,607,3.2,0.34,81,40334,57167, v1, v3,4.86,5.48, v1,44,68674,3689,3.4,0.8,40.9, v3,63.7,64512,43400,1.28,1.99,0.53, v2, v2,50.2,438,2.9,0.54, v2,84,31,3.1,5.9,0.34,3.56,5.5,0.66, v2, v1,36.5,87,5083, v2,66.5,330, v1,30086,5523,51.4,54837,30672,750,37907,0.37,40641,3811,0.47,0.63, v1,3.2, v2,0.163,0.226,3.52,576, v1,17,45946,9832, v1,26562, v3,56,8829,3.75,41, v1,653,66,0.322,746, v1,78573,7018, v4,0.49,0.408,0.37,86,55,283,284,37,508,4.64,77, v1,0.48,4660,799,0.74,1.9, v2,66.1,641,739, class1
399,3.2,562,69.8,4.08,77.3,6363,9.04,87, v2,0.78,0.98,0.06,7.3, v2,7.1,0.579, v3,163,1,0.475,79,39870,37934, v1, v1,4.56,5.41, v3,29,82405,3266,4.7,0.42,43.8, v2,61.6,40887,46119,1.74,1.39,0.38, v1, v4,34,433,3,5.42, v2,76,46,3.5,8.53,0.21,3.56,5.7,0.24, v4, v2,38.3,86,5128, v1,71.3,212, v3,35617,4059,64.9,57792,23565,907,36011,0.05,58756,4912,0.57,0.18, v3,4.6, v3,0.05,0.821,6.16,590, v3,32,28833,7973, v1,66014, v1,76,8835,4.2,27, v1,610,62.5,0.297,743, v2,68886,7737, v3,0.64,0.409,0.33,44,85.8,716,275,26,535,4.86,55, v3,0.53,7555,899,0.76,4.4, v1,56.2,709,687, class1
