,Choral ID,Event number,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Bass,Meter,Chord label
4494,014403b_,21, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,D,2, C_M
4495,014403b_,22,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C,5, C_M6
4496,014403b_,23, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4497,014403b_,24,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
4498,014403b_,25, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4499,014403b_,26, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
4500,014403b_,27,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,G,2, G_M
4501,014403b_,28, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
4502,014403b_,29, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
4503,014403b_,30, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4504,014403b_,31,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
4505,014403b_,32,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,C,2, C_M
4506,014403b_,33, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,5, G_M
4507,014403b_,34,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,C,2, G_M
4508,014403b_,35, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4509,014403b_,36,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO,D,2, D_M
4510,014403b_,37, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4511,014403b_,38,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
4512,014403b_,39,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2, C_M
4513,014403b_,40, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
4514,014403b_,41,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C_M
4515,014403b_,42,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, C_M
4516,014403b_,43, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4517,014403b_,44, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, G_M
4518,014403b_,45,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C_M
4519,014403b_,46, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,D,2, C_M
4520,014403b_,47,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C,5, C_M6
4521,014403b_,48, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4522,014403b_,49,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
4523,014403b_,50, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4524,014403b_,51, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, C_M
4525,014403b_,52,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,5, C_M
4526,014403b_,53,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2, A_M7
4527,014403b_,54, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,3, D_M
4528,014403b_,55, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4529,014403b_,56, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4530,014403b_,57, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2, D_M
4531,014403b_,58, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
4532,014403b_,59, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO,F#,2, D_M
4533,014403b_,60, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4534,014403b_,61, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,4, E_m
4535,014403b_,62, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
4536,014403b_,63, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,D,2, E_m
4537,014403b_,64, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5, A_M
4538,014403b_,65, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,B,2, A_M
4539,014403b_,66, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,3, A_M7
4540,014403b_,67, NO,YES, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,2, A_M7
4541,014403b_,68, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4542,014403b_,69, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2, D_M
4543,014403b_,70, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
4544,014403b_,71, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, G_M
4545,014403b_,72, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5, G_M6
4546,014403b_,73, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
4547,014403b_,74, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_M
4548,014403b_,75, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO,D,4, D_M
4549,014403b_,76, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
4550,014403b_,77, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,B,2, G_M
4551,014403b_,78,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, C_M
4552,014403b_,79,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F,2, C_M
4553,014403b_,80, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
4554,014403b_,81,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, D_M
4555,014403b_,82, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4556,014403b_,83,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2, D_M
4557,014403b_,84, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
4558,014403b_,85,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,G,2, G_M
4559,014403b_,86, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,5, D_M4
4560,014403b_,87,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,2, D_M4
4561,014403b_,88, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,D,1, D_M4
4562,014403b_,89,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4563,014403b_,90, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
4564,014403b_,91, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
4565,014406b_,1, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4566,014406b_,2, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
4567,014406b_,3, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
4568,014406b_,4, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4569,014406b_,5, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2, D_M
4570,014406b_,6, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
4571,014406b_,7, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, D_M
4572,014406b_,8, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,5, D_M
4573,014406b_,9, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,2, D_M
4574,014406b_,10, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
4575,014406b_,11, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4576,014406b_,12, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4577,014406b_,13, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
4578,014406b_,14, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
4579,014406b_,15, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES,F#,2, E_m
4580,014406b_,16, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,4, E_m
4581,014406b_,17, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,A,2, E_m
4582,014406b_,18, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4583,014406b_,19, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2, B_m
4584,014406b_,20, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,5, F#M
4585,014406b_,21, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,2, F#M
4586,014406b_,22, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,3, B_m
4587,014406b_,23, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2, B_m
4588,014406b_,24, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,4, F#M4
4589,014406b_,25, NO,YES, NO, NO, NO, NO,YES,YES, NO, NO, NO,YES,F#,2, F#M4
4590,014406b_,26, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
4591,014406b_,27, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
4592,014406b_,28, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
4593,014406b_,29, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4594,014406b_,30, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
4595,014406b_,31, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
4596,014406b_,32, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4597,014406b_,33, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2, D_M
4598,014406b_,34, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
4599,014406b_,35, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, D_M
4600,014406b_,36, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,5, D_M
4601,014406b_,37, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,2, D_M
4602,014406b_,38, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
4603,014406b_,39, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4604,014406b_,40, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4605,014406b_,41, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
4606,014406b_,42, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
4607,014406b_,43, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES,F#,2, E_m
4608,014406b_,44, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,4, E_m
4609,014406b_,45, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,A,2, E_m
4610,014406b_,46, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4611,014406b_,47, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2, B_m
4612,014406b_,48, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,5, F#M
4613,014406b_,49, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,2, F#M
4614,014406b_,50, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,3, B_m
4615,014406b_,51, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2, B_m
4616,014406b_,52, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,4, F#M4
4617,014406b_,53, NO,YES, NO, NO, NO, NO,YES,YES, NO, NO, NO,YES,F#,2, F#M4
4618,014406b_,54, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
4619,014406b_,55, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
4620,014406b_,56, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
4621,014406b_,57, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4622,014406b_,58, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,A,2, B_m
4623,014406b_,59, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5, E_M
4624,014406b_,60, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,2, E_M
4625,014406b_,61, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M7
4626,014406b_,62, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, E_M7
4627,014406b_,63, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,F,4, C#M
4628,014406b_,64, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO, NO, NO,C#,2, C#M
4629,014406b_,65, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F,3, F#m6
4630,014406b_,66, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,G#,2, F#m6
4631,014406b_,67, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,5, F#m
4632,014406b_,68, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2, F#m
4633,014406b_,69, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
4634,014406b_,70, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,2, F#m
4635,014406b_,71, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,D,4, B_m7
4636,014406b_,72, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_m7
4637,014406b_,73, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, A_M
4638,014406b_,74, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
4639,014406b_,75, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
4640,014406b_,76, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4, E_M
4641,014406b_,77, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,3, A#d7
4642,014406b_,78, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,5, B_m
4643,014406b_,79, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,3, A#d7
4644,014406b_,80, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,4, B_m
4645,014406b_,81, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,C#,2, B_m
4646,014406b_,82, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,D,3, D_d7
4647,014406b_,83, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,B,2, D_d7
4648,014406b_,84, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,5, F#M
4649,014406b_,85, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
4650,014406b_,86, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES,F#,2, F#m
4651,014406b_,87, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, F#m
4652,014406b_,88, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,F,3, F_d7
4653,014406b_,89, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,F,2, D_d7
4654,014406b_,90, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, F#m
4655,014406b_,91, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_m
4656,014406b_,92, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_m
4657,014406b_,93, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5, E_M7
4658,014406b_,94, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
4659,014406b_,95, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
4660,014406b_,96, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,3, E_M7
4661,014406b_,97, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,B,2, E_M7
4662,014406b_,98, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
4663,014406b_,99, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, E_M
4664,014406b_,100, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,D,2, E_M
4665,014406b_,101, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO,C#,4, Bbd
4666,014406b_,102, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,2, Bbd
4667,014406b_,103, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C#,3, C#d6
4668,014406b_,104, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,2, C#d6
4669,014406b_,105, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,A#,5, G_d
4670,014406b_,106, NO,YES, NO, NO, NO, NO,YES,YES, NO, NO, NO, NO,G,2, G_d
4671,014406b_,107, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,1, G_d
4672,014406b_,108, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,3, B_m
4673,014406b_,109, NO,YES,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,F,2, B_m
4674,014406b_,110, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,F,1, B_m
4675,014406b_,111, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,4, F#M4
4676,014406b_,112, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2, F#M4
4677,014406b_,113, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
4678,014406b_,114, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
4679,014406b_,115, NO, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO,YES,B,5, B_M7
4680,014406b_,116, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,3, E_m
4681,014406b_,117, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
4682,014500ba,1, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
4683,014500ba,2, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,D,3, D_M
4684,014500ba,3, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
4685,014500ba,4, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4, G_M
4686,014500ba,5, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, G_M
4687,014500ba,6, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3, A_M7
4688,014500ba,7, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_M7
4689,014500ba,8, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,A,1, A_M7
4690,014500ba,9, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
4691,014500ba,10, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2, B_m
4692,014500ba,11, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3, E_M7
4693,014500ba,12, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2, E_M7
4694,014500ba,13, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
4695,014500ba,14, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5, E_m
4696,014500ba,15, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, E_m
4697,014500ba,16, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
4698,014500ba,17, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,4, A_M
4699,014500ba,18, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,2, A_M
4700,014500ba,19, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4701,014500ba,20,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2, D_M
4702,014500ba,21, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5, G_M
4703,014500ba,22, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2, G_M
4704,014500ba,23, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, D_M
4705,014500ba,24, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2, D_M
4706,014500ba,25, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,4, A_M
4707,014500ba,26, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
4708,014500ba,27, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,1, A_M
4709,014500ba,28, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4710,014500ba,29, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
4711,014500ba,30, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,D,3, D_M
4712,014500ba,31, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
4713,014500ba,32, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4, E_m
4714,014500ba,33, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, E_m
4715,014500ba,34, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3, A_M
4716,014500ba,35, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_M
4717,014500ba,36, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,A,1, A_M
4718,014500ba,37, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
4719,014500ba,38, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2, B_m
4720,014500ba,39, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3, E_M7
4721,014500ba,40, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2, E_M7
4722,014500ba,41, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
4723,014500ba,42, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5, E_m
4724,014500ba,43, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, E_m
4725,014500ba,44, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
4726,014500ba,45, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,4, A_M
4727,014500ba,46, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,2, A_M
4728,014500ba,47, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4729,014500ba,48,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2, D_M
4730,014500ba,49, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5, G_M
4731,014500ba,50, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2, G_M
4732,014500ba,51, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, D_M
4733,014500ba,52, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2, D_M
4734,014500ba,53, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,4, A_M
4735,014500ba,54, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
4736,014500ba,55, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,1, A_M
4737,014500ba,56, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
4738,014500ba,57, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,5, B_M
4739,014500ba,58, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,2, B_M
4740,014500ba,59, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES,E,3, E_M
4741,014500ba,60, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
4742,014500ba,61, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,4, F#M7
4743,014500ba,62, NO,YES,YES, NO, NO, NO,YES, NO, NO, NO,YES, NO,D,2, F#M7
4744,014500ba,63, NO, NO, NO, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3, E_m
4745,014500ba,64, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, E_m
4746,014500ba,65, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,5, B_m
4747,014500ba,66, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2, B_m
4748,014500ba,67, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
