,location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
731,K05,9-21-2016 11:32:37,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
732,K05,9-21-2016 11:32:29,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
733,K05,9-21-2016 11:32:27,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
734,K04,9-21-2016 11:32:16,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
735,K04,9-21-2016 11:32:14,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
736,K04,9-21-2016 11:32:12,-200,-79,-72,-80,-200,-79,-200,-200,-200,-200,-200,-200,-200
737,K04,9-21-2016 11:32:10,-200,-73,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
738,K04,9-21-2016 11:32:01,-200,-75,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
739,K04,9-21-2016 11:32:00,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
740,K03,9-21-2016 11:31:39,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
741,K03,9-21-2016 11:31:32,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
742,K03,9-21-2016 11:31:30,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
743,K03,9-21-2016 11:31:25,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
744,K02,9-21-2016 11:31:12,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
745,K02,9-21-2016 11:31:08,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
746,K01,9-21-2016 11:30:55,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
747,K01,9-21-2016 11:30:12,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
748,J01,9-21-2016 11:29:48,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
749,J01,9-21-2016 11:29:47,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
750,J01,9-21-2016 11:29:45,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
751,J01,9-21-2016 11:29:43,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
752,J02,9-21-2016 11:29:34,-200,-77,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
753,J02,9-21-2016 11:29:33,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
754,J02,9-21-2016 11:29:31,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
755,J02,9-21-2016 11:29:28,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
756,J02,9-21-2016 11:29:26,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
757,J02,9-21-2016 11:29:24,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
758,J03,9-21-2016 11:29:15,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
759,J03,9-21-2016 11:29:13,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
760,J03,9-21-2016 11:29:05,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
761,J03,9-21-2016 11:29:04,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
762,J03,9-21-2016 11:28:53,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
763,J03,9-21-2016 11:28:51,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
764,J04,9-21-2016 11:28:37,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
765,J04,9-21-2016 11:28:35,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
766,J04,9-21-2016 11:28:27,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
767,J04,9-21-2016 11:28:25,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
768,J05,9-21-2016 11:28:15,-200,-63,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
769,J05,9-21-2016 11:28:10,-200,-63,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
770,J05,9-21-2016 11:28:07,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
771,J05,9-21-2016 11:28:06,-200,-63,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
772,J06,9-21-2016 11:27:49,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
773,J06,9-21-2016 11:27:47,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
774,J06,9-21-2016 11:27:44,-200,-81,-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200
775,J06,9-21-2016 11:27:39,-200,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
776,J07,9-21-2016 11:27:23,-200,-74,-200,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200
777,J07,9-21-2016 11:27:21,-200,-75,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200
778,J07,9-21-2016 11:27:11,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
779,J07,9-21-2016 11:27:09,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
780,J07,9-21-2016 11:27:01,-200,-200,-83,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200
781,J07,9-21-2016 11:26:59,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
782,J08,9-21-2016 11:26:44,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
783,J08,9-21-2016 11:26:42,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200
784,D13,9-19-2016 12:04:52,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
785,D13,9-19-2016 12:04:50,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
786,D13,9-19-2016 12:04:47,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
787,D14,9-19-2016 12:04:38,-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200
788,D14,9-19-2016 12:04:17,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
789,D15,9-19-2016 12:03:59,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
790,D15,9-19-2016 12:03:45,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
791,D15,9-19-2016 12:03:39,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200
792,I10,9-19-2016 12:02:19,-200,-200,-200,-200,-200,-78,-200,-72,-200,-81,-200,-200,-200
793,I10,9-19-2016 12:02:18,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
794,I10,9-19-2016 12:02:11,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200
795,I09,9-19-2016 12:01:59,-200,-86,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200
796,I09,9-19-2016 12:01:58,-200,-200,-200,-200,-76,-200,-200,-64,-200,-200,-200,-200,-200
797,I09,9-19-2016 12:01:50,-200,-200,-200,-200,-74,-79,-200,-70,-200,-200,-200,-200,-200
798,I09,9-19-2016 12:01:47,-77,-200,-200,-200,-73,-200,-200,-66,-200,-200,-200,-200,-200
799,I08,9-19-2016 12:01:30,-78,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
800,I08,9-19-2016 12:01:29,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
801,I08,9-19-2016 12:01:15,-200,-200,-200,-88,-79,-200,-200,-72,-200,-200,-200,-200,-200
802,I08,9-19-2016 12:01:13,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
803,I08,9-19-2016 12:01:04,-80,-200,-200,-200,-76,-200,-200,-73,-200,-200,-200,-200,-200
804,I08,9-19-2016 12:01:02,-80,-200,-200,-200,-73,-84,-200,-76,-200,-200,-200,-200,-200
805,I07,9-19-2016 12:00:43,-80,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
806,I07,9-19-2016 12:00:41,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
807,I07,9-19-2016 12:00:33,-77,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
808,I07,9-19-2016 12:00:31,-200,-75,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
809,I07,9-19-2016 12:00:23,-200,-81,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
810,I07,9-19-2016 12:00:22,-200,-77,-200,-200,-81,-200,-200,-77,-200,-200,-200,-200,-200
811,I06,9-19-2016 12:00:07,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
812,I06,9-19-2016 12:00:05,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
813,I06,9-19-2016 11:59:47,-200,-77,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
814,I06,9-19-2016 11:59:46,-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
815,I05,9-19-2016 11:59:28,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
816,I05,9-19-2016 11:59:27,-200,-76,-85,-200,-75,-200,-200,-82,-200,-200,-200,-200,-200
817,I05,9-19-2016 11:59:24,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
818,I05,9-19-2016 11:59:22,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
819,I04,9-19-2016 11:58:54,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
820,I04,9-19-2016 11:58:53,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
821,I03,9-19-2016 11:58:26,-200,-73,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
822,I03,9-19-2016 11:58:24,-200,-73,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
823,I03,9-19-2016 11:58:14,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
824,I03,9-19-2016 11:58:12,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
825,I03,9-19-2016 11:58:03,-200,-70,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200
826,I03,9-19-2016 11:58:01,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
827,I02,9-19-2016 11:57:44,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
828,I02,9-19-2016 11:57:37,-200,-78,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
829,I02,9-19-2016 11:57:36,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
830,I02,9-19-2016 11:57:18,-200,-68,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
831,I02,9-19-2016 11:57:16,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
832,I01,9-19-2016 11:56:55,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
833,I01,9-19-2016 11:56:53,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
834,I01,9-19-2016 11:56:18,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
835,J08,8-4-2016 13:10:21,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
836,J08,8-4-2016 13:10:16,-200,-200,-200,-200,-72,-200,-200,-79,-200,-200,-200,-200,-200
837,J08,8-4-2016 13:10:13,-200,-84,-200,-200,-74,-200,-200,-74,-200,-200,-200,-200,-200
838,J07,8-4-2016 13:09:49,-200,-81,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
839,J07,8-4-2016 13:09:47,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
840,J07,8-4-2016 13:09:44,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
841,J07,8-4-2016 13:09:42,-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200
842,J06,8-4-2016 13:09:17,-200,-75,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
843,J06,8-4-2016 13:09:14,-200,-72,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
844,J06,8-4-2016 13:09:10,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
845,J06,8-4-2016 13:09:09,-200,-73,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
846,I06,8-4-2016 13:08:33,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
847,I06,8-4-2016 13:08:30,-200,-73,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
848,I06,8-4-2016 13:08:24,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
849,I06,8-4-2016 13:08:21,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
850,I08,8-4-2016 13:07:42,-200,-77,-200,-200,-81,-200,-200,-81,-200,-200,-200,-200,-200
851,I08,8-4-2016 13:07:40,-200,-77,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
852,I08,8-4-2016 13:07:37,-200,-75,-200,-200,-78,-200,-200,-80,-200,-200,-200,-200,-200
853,I08,8-4-2016 13:07:35,-200,-79,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
854,I08,8-4-2016 13:07:08,-79,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
855,I08,8-4-2016 13:07:06,-77,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
856,I08,8-4-2016 13:07:02,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200
857,I08,8-4-2016 13:07:01,-72,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
858,I07,8-4-2016 13:06:33,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
859,I07,8-4-2016 13:06:31,-200,-200,-200,-200,-72,-200,-85,-200,-200,-200,-200,-200,-200
860,I07,8-4-2016 13:06:24,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
861,I07,8-4-2016 13:06:20,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
862,W15,7-21-2016 12:14:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
863,W15,7-21-2016 12:14:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
864,W15,7-21-2016 12:13:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
865,W15,7-21-2016 12:13:56,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
866,W15,7-21-2016 12:13:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
867,W15,7-21-2016 12:13:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61
868,T15,7-21-2016 12:13:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81
869,T15,7-21-2016 12:12:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
870,R15,7-21-2016 12:12:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200
871,R15,7-21-2016 12:12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-79
872,R15,7-21-2016 12:11:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
873,R15,7-21-2016 12:11:56,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-65,-200
874,R15,7-21-2016 12:11:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200
875,R15,7-21-2016 12:11:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
876,P15,7-21-2016 12:10:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200
877,P15,7-21-2016 12:10:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200
878,P15,7-21-2016 12:10:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200
879,P15,7-21-2016 12:10:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
880,N15,7-21-2016 12:09:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200
881,N15,7-21-2016 12:09:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200
882,N15,7-21-2016 12:09:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200
883,N15,7-21-2016 12:09:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200
884,L15,7-21-2016 12:09:19,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200
885,L15,7-21-2016 12:09:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-82,-200
886,L15,7-21-2016 12:09:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81
887,L15,7-21-2016 12:09:01,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-79,-200
888,L15,7-21-2016 12:08:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200
889,J15,7-21-2016 12:08:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-75,-200,-200
890,J15,7-21-2016 12:07:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-85,-200,-200
891,G15,7-21-2016 12:07:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200
892,G15,7-21-2016 12:07:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200
893,E15,7-21-2016 12:07:10,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
894,E15,7-21-2016 12:07:08,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
895,D15,7-21-2016 12:06:50,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
896,D15,7-21-2016 12:06:44,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
897,D15,7-21-2016 12:06:42,-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200
898,D15,7-21-2016 12:06:40,-200,-200,-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200
899,J10,7-21-2016 12:05:42,-200,-200,-200,-200,-77,-200,-200,-63,-200,-200,-200,-200,-200
900,J10,7-21-2016 12:05:41,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200
901,J10,7-21-2016 12:05:38,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200
902,J10,7-21-2016 12:05:36,-200,-80,-200,-200,-200,-200,-200,-62,-200,-79,-200,-200,-200
903,I10,7-21-2016 12:05:23,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200
904,I10,7-21-2016 12:05:21,-200,-200,-200,-200,-78,-200,-200,-69,-200,-200,-200,-200,-200
905,I10,7-21-2016 12:05:15,-200,-200,-200,-200,-200,-200,-200,-71,-200,-80,-200,-200,-200
906,I10,7-21-2016 12:05:13,-200,-200,-200,-200,-200,-200,-200,-67,-200,-81,-200,-200,-200
907,I07,7-21-2016 12:04:34,-200,-200,-200,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200
908,I07,7-21-2016 12:04:32,-200,-80,-200,-200,-68,-200,-200,-76,-200,-200,-200,-200,-200
909,I07,7-21-2016 12:04:04,-200,-83,-200,-200,-68,-200,-200,-82,-200,-200,-200,-200,-200
910,I07,7-21-2016 12:04:01,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
911,J07,7-21-2016 12:03:43,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
912,J07,7-21-2016 12:03:41,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
913,J07,7-21-2016 12:03:37,-200,-200,-200,-200,-60,-200,-200,-77,-200,-200,-200,-200,-200
914,J07,7-21-2016 12:03:33,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200
915,J02,7-21-2016 12:02:11,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
916,J02,7-21-2016 12:02:08,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
917,J04,7-21-2016 12:01:05,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
918,J04,7-21-2016 12:01:03,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
919,J04,7-21-2016 12:01:00,-200,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
920,J04,7-21-2016 12:00:57,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
921,I04,7-21-2016 12:00:40,-200,-74,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
922,I04,7-21-2016 12:00:33,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
923,F08,7-21-2016 11:59:21,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
924,F08,7-21-2016 11:59:18,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
925,I06,5-25-2016 10:30:28,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
926,I06,5-25-2016 10:30:26,-200,-70,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
927,I06,5-25-2016 10:30:21,-200,-71,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200
928,I06,5-25-2016 10:30:19,-200,-71,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200
929,I06,5-25-2016 10:30:15,-200,-75,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200
930,I06,5-25-2016 10:30:14,-200,-75,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200
931,J06,5-25-2016 10:30:05,-200,-73,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
932,J06,5-25-2016 10:30:03,-200,-78,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
933,J06,5-25-2016 10:29:59,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
934,J06,5-25-2016 10:29:58,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
935,J06,5-25-2016 10:29:55,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
936,J06,5-25-2016 10:29:54,-200,-74,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
937,J06,5-25-2016 10:29:50,-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
938,J06,5-25-2016 10:29:49,-200,-79,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
939,K06,5-25-2016 10:29:37,-200,-77,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
940,K06,5-25-2016 10:29:36,-200,-79,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
941,K06,5-25-2016 10:29:30,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
942,K06,5-25-2016 10:29:28,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
943,K06,5-25-2016 10:29:19,-200,-200,-200,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200
944,K06,5-25-2016 10:29:11,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
945,L06,5-25-2016 10:28:57,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
946,L06,5-25-2016 10:28:51,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
947,L06,5-25-2016 10:28:49,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
948,L06,5-25-2016 10:28:44,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
949,L06,5-25-2016 10:28:43,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200
950,L06,5-25-2016 10:28:37,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200
951,L06,5-25-2016 10:28:36,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
952,L06,5-25-2016 10:28:32,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
953,L06,5-25-2016 10:28:31,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
954,M06,5-25-2016 10:28:22,-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200
955,M06,5-25-2016 10:28:21,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200
956,M06,5-25-2016 10:28:16,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
957,M06,5-25-2016 10:28:14,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
958,M06,5-25-2016 10:28:07,-200,-200,-200,-200,-81,-72,-200,-200,-200,-200,-200,-200,-200
959,M06,5-25-2016 10:28:06,-200,-200,-200,-200,-78,-72,-200,-200,-200,-200,-200,-200,-200
960,M06,5-25-2016 10:28:01,-200,-81,-200,-200,-80,-71,-200,-200,-200,-200,-200,-200,-200
961,M06,5-25-2016 10:27:59,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
962,M06,5-25-2016 10:27:54,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
963,M06,5-25-2016 10:27:52,-200,-200,-200,-200,-80,-77,-200,-200,-200,-200,-200,-200,-200
964,N06,5-25-2016 10:27:42,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
965,N06,5-25-2016 10:27:41,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
966,N06,5-25-2016 10:27:34,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
967,N06,5-25-2016 10:27:33,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
968,N06,5-25-2016 10:27:28,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200
969,N06,5-25-2016 10:27:27,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200
970,N06,5-25-2016 10:27:22,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
971,N06,5-25-2016 10:27:20,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
972,O06,5-25-2016 10:27:01,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
973,O06,5-25-2016 10:26:59,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
974,O06,5-25-2016 10:26:16,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
