,quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
504,2,HPQ,4/8/2011,$40.65,$41.80,$40.20,$40.70,87672936,0.123001,-2.6613075,90069975.0,$40.71,$40.26,-1.10538,66,0.31940999999999997
505,2,HPQ,4/15/2011,$40.71,$41.55,$40.12,$40.26,70321527,-1.10538,-19.79106642,87672936.0,$39.96,$40.99,2.5775799999999998,59,0.32290100000000005
506,2,HPQ,4/21/2011,$39.96,$41.19,$39.16,$40.99,46244533,2.5775799999999998,-34.23844024,70321527.0,$41.06,$40.37,-1.6804700000000001,53,0.317151
507,2,HPQ,4/29/2011,$41.06,$41.30,$39.99,$40.37,82362537,-1.6804700000000001,78.10221373,46244533.0,$40.69,$40.81,0.29491300000000004,45,0.322021
508,2,HPQ,5/6/2011,$40.69,$41.52,$39.80,$40.81,70249698,0.29491300000000004,-14.70673372,82362537.0,$40.79,$40.41,-0.931601,38,0.31854899999999997
509,2,HPQ,5/13/2011,$40.79,$41.74,$40.22,$40.41,63498759,-0.931601,-9.609918892,70249698.0,$40.20,$35.98,-10.4975,31,0.321703
510,2,HPQ,5/20/2011,$40.20,$40.34,$35.91,$35.98,217523955,-10.4975,242.5641043,63498759.0,$35.58,$36.96,3.8785800000000004,24,0.36131199999999997
511,2,HPQ,5/27/2011,$35.58,$36.96,$35.44,$36.96,106507716,3.8785800000000004,-51.03632793,217523955.0,$37.28,$36.11,-3.13841,17,0.351732
512,2,HPQ,6/3/2011,$37.28,$37.52,$36.00,$36.11,79313559,-3.13841,-25.53256987,106507716.0,$35.99,$35.25,-2.05613,10,0.360011
513,2,HPQ,6/10/2011,$35.99,$36.24,$35.14,$35.25,74301015,-2.05613,-6.31990805,79313559.0,$35.13,$35.00,-0.370054,3,0.368794
514,2,HPQ,6/17/2011,$35.13,$35.32,$33.95,$35.00,134346312,-0.370054,80.81356224,74301015.0,$34.79,$34.90,0.316183,87,0.342857
515,2,HPQ,6/24/2011,$34.79,$35.65,$34.55,$34.90,102774442,0.316183,-23.50036226,134346312.0,$35.05,$37.05,5.70613,80,0.34384000000000003
516,2,IBM,4/1/2011,$161.54,$164.42,$161.12,$164.27,19081936,1.68998,-24.82037517,25381792.0,$164.42,$164.05,-0.22503299999999998,35,0.45656499999999994
517,2,IBM,4/8/2011,$164.42,$164.75,$163.16,$164.05,17615408,-0.22503299999999998,-7.68542563,19081936.0,$163.44,$166.21,1.69481,28,0.457178
518,2,IBM,4/15/2011,$163.44,$166.34,$162.30,$166.21,22183383,1.69481,25.93170138,17615408.0,$164.64,$168.28,2.21088,21,0.45123599999999997
519,2,IBM,4/21/2011,$164.64,$168.28,$162.19,$168.28,23662621,2.21088,6.668225491,22183383.0,$167.65,$170.58,1.7476900000000002,15,0.44568599999999997
520,2,IBM,4/29/2011,$167.65,$173.00,$167.23,$170.58,26829625,1.7476900000000002,13.38399495,23662621.0,$172.11,$168.89,-1.8709,7,0.439676
521,2,IBM,5/6/2011,$172.11,$173.54,$167.50,$168.89,29480567,-1.8709,9.88065245,26829625.0,$168.39,$169.92,0.9086049999999999,0,0.444076
522,2,IBM,5/13/2011,$168.39,$172.77,$167.82,$169.92,23505533,0.9086049999999999,-20.26770381,29480567.0,$169.81,$170.16,0.20611300000000002,87,0.441384
523,2,IBM,5/20/2011,$169.81,$171.41,$166.53,$170.16,26027660,0.20611300000000002,10.72992899,23505533.0,$168.50,$167.50,-0.593472,80,0.440762
524,2,IBM,5/27/2011,$168.50,$168.60,$165.90,$167.50,19453763,-0.593472,-25.2573493,26027660.0,$168.44,$165.05,-2.0125900000000003,73,0.44776099999999996
525,2,IBM,6/3/2011,$168.44,$169.89,$164.13,$165.05,23349972,-2.0125900000000003,20.02804804,19453763.0,$164.76,$163.18,-0.9589709999999999,66,0.454408
526,2,IBM,6/10/2011,$164.76,$165.96,$162.87,$163.18,20646079,-0.9589709999999999,-11.57985543,23349972.0,$164.44,$164.44,0.0,59,0.45961499999999994
527,2,IBM,6/17/2011,$164.44,$165.10,$161.52,$164.44,29390025,0.0,42.35160584,20646079.0,$163.70,$165.07,0.8368969999999999,52,0.456093
528,2,IBM,6/24/2011,$163.70,$166.81,$163.59,$165.07,22984546,0.8368969999999999,-21.79473818,29390025.0,$165.74,$174.54,5.30952,45,0.45435299999999995
529,2,INTC,4/1/2011,$20.44,$20.66,$19.56,$19.72,321390635,-3.5225,40.25291453,229150771.0,$19.79,$20.02,1.1622,33,0.9127790000000001
530,2,INTC,4/8/2011,$19.79,$20.20,$19.36,$20.02,286343950,1.1622,-10.90470013,321390635.0,$20.07,$19.75,-1.5944200000000002,26,0.899101
531,2,INTC,4/15/2011,$20.07,$20.20,$19.41,$19.75,231298341,-1.5944200000000002,-19.2235977,286343950.0,$19.53,$21.46,9.88223,19,0.911392
532,2,INTC,4/21/2011,$19.53,$21.46,$19.45,$21.46,302470339,9.88223,30.77064785,231298341.0,$21.37,$23.15,8.32943,13,0.8387700000000001
533,2,INTC,4/29/2011,$21.37,$23.19,$21.33,$23.15,466579710,8.32943,54.25635173,302470339.0,$23.02,$23.25,0.999131,5,0.7775380000000001
534,2,INTC,5/6/2011,$23.02,$23.86,$22.67,$23.25,513891027,0.999131,10.14002881,466579710.0,$23.13,$23.41,1.21055,89,0.903226
535,2,INTC,5/13/2011,$23.13,$23.83,$22.65,$23.41,344755154,1.21055,-32.9127897,513891027.0,$23.32,$23.22,-0.428816,82,0.8970530000000001
536,2,INTC,5/20/2011,$23.32,$23.96,$23.08,$23.22,387571150,-0.428816,12.41924755,344755154.0,$22.92,$22.21,-3.09773,75,0.904393
537,2,INTC,5/27/2011,$22.92,$23.03,$22.21,$22.21,210446967,-3.09773,-45.70107527,387571150.0,$22.45,$21.73,-3.20713,68,0.94552
538,2,INTC,6/3/2011,$22.45,$22.64,$21.67,$21.73,222978209,-3.20713,5.954584272999999,210446967.0,$21.80,$21.38,-1.92661,61,0.966406
539,2,INTC,6/10/2011,$21.80,$22.44,$21.26,$21.38,249719951,-1.92661,11.99298448,222978209.0,$21.43,$21.19,-1.1199299999999999,54,0.982226
540,2,INTC,6/17/2011,$21.43,$26.78,$21.07,$21.19,294273143,-1.1199299999999999,17.84126251,249719951.0,$21.19,$21.20,0.0471921,47,0.9910329999999999
541,2,INTC,6/24/2011,$21.19,$21.74,$21.06,$21.20,309031457,0.0471921,5.015175306000001,294273143.0,$21.17,$22.53,6.42419,40,0.990566
542,2,JNJ,4/1/2011,$58.98,$59.73,$58.93,$59.49,48029143,0.8647,1.118242873,47498000.0,$59.50,$59.46,-0.06722689999999999,55,0.958144
543,2,JNJ,4/8/2011,$59.50,$60.18,$59.25,$59.46,47141409,-0.06722689999999999,-1.848323631,48029143.0,$59.54,$60.56,1.7131299999999998,48,0.958628
544,2,JNJ,4/15/2011,$59.54,$60.95,$59.49,$60.56,58631682,1.7131299999999998,24.37405509,47141409.0,$60.45,$64.07,5.98842,41,0.9412149999999999
545,2,JNJ,4/21/2011,$60.45,$64.54,$60.10,$64.07,72888066,5.98842,24.31515439,58631682.0,$63.65,$65.72,3.25216,35,0.889652
546,2,JNJ,4/29/2011,$63.65,$65.98,$63.40,$65.72,70745990,3.25216,-2.9388569589999998,72888066.0,$65.92,$65.27,-0.986044,27,0.867316
547,2,JNJ,5/6/2011,$65.92,$66.46,$64.80,$65.27,68840083,-0.986044,-2.6940141769999997,70745990.0,$65.11,$66.62,2.31915,20,0.873295
548,2,JNJ,5/13/2011,$65.11,$67.37,$65.07,$66.62,66040498,2.31915,-4.066794922,68840083.0,$66.41,$65.69,-1.08417,13,0.855599
549,2,JNJ,5/20/2011,$66.41,$66.79,$65.28,$65.69,53385097,-1.08417,-19.16309141,66040498.0,$65.19,$66.77,2.42368,6,0.867712
550,2,JNJ,5/27/2011,$65.19,$66.77,$65.08,$66.77,49866786,2.42368,-6.590436652999999,53385097.0,$67.31,$66.09,-1.8125099999999998,91,0.853677
551,2,JNJ,6/3/2011,$67.31,$67.34,$65.80,$66.09,47426009,-1.8125099999999998,-4.89459457,49866786.0,$65.87,$66.09,0.333991,84,0.86246
552,2,JNJ,6/10/2011,$65.87,$67.28,$65.18,$66.09,52231924,0.333991,10.1335008,47426009.0,$66.32,$66.29,-0.045235199999999996,77,0.86246
553,2,JNJ,6/17/2011,$66.32,$67.36,$65.47,$66.29,58201928,-0.045235199999999996,11.42979914,52231924.0,$66.08,$65.06,-1.54358,70,0.859858
554,2,JNJ,6/24/2011,$66.08,$66.75,$64.69,$65.06,56535090,-1.54358,-2.863887945,58201928.0,$65.20,$67.30,3.22086,63,0.876114
555,2,JPM,4/1/2011,$46.10,$46.88,$45.51,$46.35,112702290,0.542299,-4.456746206,117959443.0,$46.12,$46.84,1.56114,3,0.539374
556,2,JPM,4/8/2011,$46.12,$47.80,$46.05,$46.84,121937602,1.56114,8.194431542,112702290.0,$47.00,$44.89,-4.48936,84,0.533732
557,2,JPM,4/15/2011,$47.00,$47.37,$44.83,$44.89,186017520,-4.48936,52.55140084,121937602.0,$44.27,$44.68,0.926135,77,0.556917
558,2,JPM,4/21/2011,$44.27,$44.97,$43.53,$44.68,113261188,0.926135,-39.11262337,186017520.0,$44.65,$45.63,2.19485,71,0.559534
559,2,JPM,4/29/2011,$44.65,$46.02,$44.38,$45.63,107332185,2.19485,-5.234805589,113261188.0,$45.94,$45.04,-1.95908,63,0.5478850000000001
560,2,JPM,5/6/2011,$45.94,$46.07,$44.76,$45.04,131213937,-1.95908,22.25031755,107332185.0,$44.75,$43.15,-3.57542,56,0.5550619999999999
561,2,JPM,5/13/2011,$44.75,$45.50,$42.98,$43.15,137013704,-3.57542,4.420084583,131213937.0,$42.97,$43.13,0.37235300000000005,49,0.579374
562,2,JPM,5/20/2011,$42.97,$44.35,$42.65,$43.13,145114846,0.37235300000000005,5.912650898,137013704.0,$42.40,$42.79,0.919811,42,0.579643
563,2,JPM,5/27/2011,$42.40,$42.92,$41.69,$42.79,119828886,0.919811,-17.42479195,145114846.0,$43.24,$41.57,-3.86216,35,0.584249
564,2,JPM,6/3/2011,$43.24,$43.38,$40.83,$41.57,145187926,-3.86216,21.1627103,119828886.0,$41.10,$41.05,-0.121655,28,0.601395
565,2,JPM,6/10/2011,$41.10,$41.50,$40.10,$41.05,194764785,-0.121655,34.14668173,145187926.0,$41.29,$40.80,-1.1867299999999998,21,0.609013
566,2,JPM,6/17/2011,$41.29,$42.44,$39.70,$40.80,183560880,-1.1867299999999998,-5.752531188,194764785.0,$40.50,$39.49,-2.49383,14,0.612745
567,2,JPM,6/24/2011,$40.50,$41.53,$39.44,$39.49,167589521,-2.49383,-8.700851184,183560880.0,$39.40,$41.58,5.53299,7,0.6330720000000001
568,2,KRFT,4/1/2011,$31.35,$31.70,$31.06,$31.61,38759730,0.8293459999999999,-7.623429578,41958399.0,$31.71,$31.67,-0.126143,88,0.917431
569,2,KRFT,4/8/2011,$31.71,$31.88,$31.35,$31.67,34314135,-0.126143,-11.46962324,38759730.0,$31.73,$33.36,5.13709,81,0.915693
570,2,KRFT,4/15/2011,$31.73,$33.54,$31.69,$33.36,71530535,5.13709,108.4579285,34314135.0,$32.72,$33.38,2.0171099999999997,74,0.8693049999999999
571,2,KRFT,4/21/2011,$32.72,$33.67,$32.70,$33.38,33399240,2.0171099999999997,-53.30771677,71530535.0,$33.45,$33.59,0.41853500000000005,68,0.868784
572,2,KRFT,4/29/2011,$33.45,$33.90,$33.00,$33.59,42547809,0.41853500000000005,27.39154843,33399240.0,$33.60,$34.08,1.4285700000000001,60,0.863352
573,2,KRFT,5/6/2011,$33.60,$34.49,$33.22,$34.08,58969733,1.4285700000000001,38.5964034,42547809.0,$33.81,$34.89,3.1943200000000003,53,0.8509389999999999
574,2,KRFT,5/13/2011,$33.81,$35.10,$33.80,$34.89,47572999,3.1943200000000003,-19.32641275,58969733.0,$34.84,$35.23,1.1194,46,0.831184
575,2,KRFT,5/20/2011,$34.84,$35.44,$34.48,$35.23,48017488,1.1194,0.9343304170000001,47572999.0,$34.97,$34.75,-0.629111,39,0.8231620000000001
576,2,KRFT,5/27/2011,$34.97,$35.06,$34.28,$34.75,31660711,-0.629111,-34.06420802,48017488.0,$34.79,$34.10,-1.98333,32,0.8345319999999999
577,2,KRFT,6/3/2011,$34.79,$35.00,$34.05,$34.10,38915498,-1.98333,22.91416324,31660711.0,$34.07,$33.79,-0.821837,25,0.85044
578,2,KRFT,6/10/2011,$34.07,$34.39,$24.30,$33.79,43535139,-0.821837,11.87095434,38915498.0,$33.92,$34.48,1.65094,18,0.8582420000000001
579,2,KRFT,6/17/2011,$33.92,$34.72,$33.76,$34.48,44641104,1.65094,2.540396161,43535139.0,$34.39,$34.60,0.610643,11,0.841067
580,2,KRFT,6/24/2011,$34.39,$34.98,$33.87,$34.60,39770714,0.610643,-10.91010204,44641104.0,$34.61,$35.47,2.48483,4,0.83815
581,2,KO,4/1/2011,$65.20,$67.48,$65.03,$67.22,39265955,3.09816,31.5291065,29853434.0,$67.22,$67.27,0.07438260000000001,73,0.6991970000000001
582,2,KO,4/8/2011,$67.22,$67.82,$66.86,$67.27,32024467,0.07438260000000001,-18.44215428,39265955.0,$67.25,$68.01,1.13011,66,0.698677
583,2,KO,4/15/2011,$67.25,$68.47,$66.41,$68.01,40595470,1.13011,26.76392085,32024467.0,$67.57,$67.88,0.458783,59,0.691075
584,2,KO,4/21/2011,$67.57,$68.05,$66.64,$67.88,19831270,0.458783,-51.14905678,40595470.0,$67.95,$67.46,-0.721118,53,0.692398
585,2,KO,4/29/2011,$67.95,$67.98,$65.81,$67.46,44603365,-0.721118,124.9143146,19831270.0,$67.76,$66.90,-1.26919,45,0.696709
586,2,KO,5/6/2011,$67.76,$67.93,$66.40,$66.90,33947562,-1.26919,-23.8901325,44603365.0,$66.86,$68.18,1.97427,38,0.702541
587,2,KO,5/13/2011,$66.86,$68.77,$66.83,$68.18,32166394,1.97427,-5.246821553999999,33947562.0,$68.10,$68.30,0.293686,31,0.6893520000000001
588,2,KO,5/20/2011,$68.10,$68.70,$67.50,$68.30,32520067,0.293686,1.099510875,32166394.0,$67.59,$66.51,-1.5978700000000001,24,0.688141
589,2,KO,5/27/2011,$67.59,$67.90,$66.30,$66.51,26066805,-1.5978700000000001,-19.84393821,32520067.0,$66.94,$65.53,-2.10636,17,0.706661
590,2,KO,6/3/2011,$66.94,$67.24,$65.21,$65.53,31192400,-2.10636,19.66330358,26066805.0,$65.51,$65.39,-0.183178,10,0.717229
591,2,KO,6/10/2011,$65.51,$68.05,$65.07,$65.39,30422351,-0.183178,-2.468707121,31192400.0,$65.10,$65.62,0.798771,3,0.7187640000000001
592,2,KO,6/17/2011,$65.10,$66.23,$64.64,$65.62,43194922,0.798771,41.98416815,30422351.0,$65.37,$64.93,-0.673092,88,0.716245
593,2,KO,6/24/2011,$65.37,$66.82,$64.43,$64.93,49806614,-0.673092,15.30664183,43194922.0,$64.85,$68.09,4.9961400000000005,81,0.723856
594,2,MCD,4/1/2011,$75.55,$76.50,$74.87,$75.99,17977737,0.582396,-24.7082759,23877441.0,$76.31,$76.04,-0.35381999999999997,56,0.802737
595,2,MCD,4/8/2011,$76.31,$76.91,$75.66,$76.04,22337802,-0.35381999999999997,24.25257973,17977737.0,$76.15,$77.38,1.61523,49,0.8022090000000001
596,2,MCD,4/15/2011,$76.15,$77.54,$75.83,$77.38,21670715,1.61523,-2.9863591769999998,22337802.0,$76.89,$76.91,0.0260112,42,0.788317
597,2,MCD,4/21/2011,$76.89,$78.41,$76.40,$76.91,17718174,0.0260112,-18.23908902,21670715.0,$77.15,$78.31,1.50356,36,0.793135
598,2,MCD,4/29/2011,$77.15,$78.59,$76.54,$78.31,22923015,1.50356,29.37571897,17718174.0,$78.40,$78.70,0.382653,28,0.7789550000000001
599,2,MCD,5/6/2011,$78.40,$79.37,$78.20,$78.70,26460318,0.382653,15.43122927,22923015.0,$79.46,$80.74,1.61087,21,0.775095
600,2,MCD,5/13/2011,$79.46,$80.91,$79.08,$80.74,26573357,1.61087,0.427201971,26460318.0,$80.44,$82.33,2.34958,14,0.755512
601,2,MCD,5/20/2011,$80.44,$82.85,$80.44,$82.33,27816875,2.34958,4.679566831,26573357.0,$81.53,$81.62,0.11038900000000001,7,0.740921
602,2,MCD,5/27/2011,$81.53,$83.08,$81.49,$81.62,26628471,0.11038900000000001,-4.27224122,27816875.0,$82.13,$80.54,-1.93596,0,0.747366
603,2,MCD,6/3/2011,$82.13,$82.25,$80.01,$80.54,23382621,-1.93596,-12.18939683,26628471.0,$80.60,$80.36,-0.297767,88,0.7573880000000001
604,2,MCD,6/10/2011,$80.60,$82.23,$80.00,$80.36,31264251,-0.297767,33.70721358,23382621.0,$80.43,$82.52,2.59853,81,0.759084
605,2,MCD,6/17/2011,$80.43,$82.72,$80.39,$82.52,27515629,2.59853,-11.99012252,31264251.0,$82.32,$81.84,-0.58309,74,0.739215
606,2,MCD,6/24/2011,$82.32,$83.09,$81.40,$81.84,28303321,-0.58309,2.8627075910000004,27515629.0,$81.51,$85.65,5.07913,67,0.7453569999999999
607,2,MMM,4/1/2011,$92.42,$94.33,$91.90,$93.13,14958061,0.768232,-0.08244267,14970403.0,$92.68,$93.22,0.58265,47,0.590572
608,2,MMM,4/8/2011,$92.68,$94.10,$92.60,$93.22,12672220,0.58265,-15.28166652,14958061.0,$93.59,$92.82,-0.822737,40,0.590002
609,2,MMM,4/15/2011,$93.59,$94.64,$91.75,$92.82,15375510,-0.822737,21.33241058,12672220.0,$91.94,$93.92,2.15358,33,0.592545
610,2,MMM,4/21/2011,$91.94,$94.42,$90.58,$93.92,9718851,2.15358,-36.790057700000006,15375510.0,$93.91,$97.21,3.514,27,0.585605
611,2,MMM,4/29/2011,$93.91,$97.50,$93.27,$97.21,20655611,3.514,112.53140929999999,9718851.0,$97.58,$95.60,-2.0291,19,0.565785
612,2,MMM,5/6/2011,$97.58,$97.95,$94.40,$95.60,17031494,-2.0291,-17.54543596,20655611.0,$95.30,$96.01,0.745016,12,0.575314
613,2,MMM,5/13/2011,$95.30,$97.18,$94.44,$96.01,15657591,0.745016,-8.066837824,17031494.0,$95.54,$93.56,-2.0724299999999998,5,0.572857
614,2,MMM,5/20/2011,$95.54,$96.23,$92.75,$93.56,16596686,-2.0724299999999998,5.9976978579999995,15657591.0,$92.29,$93.47,1.2785799999999998,89,0.587858
615,2,MMM,5/27/2011,$92.29,$93.47,$91.38,$93.47,11695384,1.2785799999999998,-29.53181135,16596686.0,$94.05,$90.70,-3.5619400000000003,82,0.588424
616,2,MMM,6/3/2011,$94.05,$94.68,$90.19,$90.70,12491882,-3.5619400000000003,6.810362105,11695384.0,$90.38,$90.73,0.387254,75,0.606395
617,2,MMM,6/10/2011,$90.38,$92.43,$90.24,$90.73,14734714,0.387254,17.95431625,12491882.0,$91.14,$91.78,0.702216,68,0.606194
618,2,MMM,6/17/2011,$91.14,$92.99,$90.58,$91.78,15549946,0.702216,5.532730394,14734714.0,$91.42,$90.89,-0.579742,61,0.599259
619,2,MMM,6/24/2011,$91.42,$93.92,$90.68,$90.89,15126028,-0.579742,-2.7261702389999996,15549946.0,$91.08,$96.67,6.13746,54,0.6051270000000001
620,2,MRK,4/1/2011,$32.54,$33.48,$32.39,$33.07,60348951,1.62876,-8.749096661,66135182.0,$33.34,$33.67,0.9898020000000001,73,1.1490799999999999
621,2,MRK,4/8/2011,$33.34,$33.70,$33.01,$33.67,64799122,0.9898020000000001,7.37406521,60348951.0,$33.68,$34.51,2.46437,66,1.1286
622,2,MRK,4/15/2011,$33.68,$34.97,$33.27,$34.51,85533686,2.46437,31.99821751,64799122.0,$34.20,$34.04,-0.467836,59,1.10113
623,2,MRK,4/21/2011,$34.20,$34.29,$33.51,$34.04,47226349,-0.467836,-44.78625766,85533686.0,$33.70,$35.95,6.67656,53,1.1163299999999998
624,2,MRK,4/29/2011,$33.70,$36.25,$33.63,$35.95,83960030,6.67656,77.78217409999999,47226349.0,$36.44,$36.39,-0.137212,45,1.05702
625,2,MRK,5/6/2011,$36.44,$36.75,$35.95,$36.39,82810421,-0.137212,-1.36923367,83960030.0,$36.11,$37.08,2.68624,38,1.04424
626,2,MRK,5/13/2011,$36.11,$37.30,$36.10,$37.08,59693542,2.68624,-27.91542263,82810421.0,$37.06,$37.06,0.0,31,1.02481
627,2,MRK,5/20/2011,$37.06,$37.65,$36.69,$37.06,74833386,0.0,25.36261628,59693542.0,$36.67,$36.21,-1.25443,24,1.02536
628,2,MRK,5/27/2011,$36.67,$37.04,$36.10,$36.21,52416661,-1.25443,-29.95551344,74833386.0,$36.39,$35.82,-1.56636,17,1.0494299999999999
629,2,MRK,6/3/2011,$36.39,$36.76,$35.76,$35.82,46564832,-1.56636,-11.16406289,52416661.0,$35.70,$35.45,-0.70028,10,1.0608600000000001
630,2,MRK,6/10/2011,$35.70,$36.38,$35.36,$35.45,57259558,-0.70028,22.96738878,46564832.0,$35.03,$35.39,1.02769,3,1.0719299999999998
631,2,MRK,6/17/2011,$35.03,$35.88,$34.99,$35.39,57933495,1.02769,1.176986033,57259558.0,$35.29,$34.55,-2.09691,88,1.07375
632,2,MRK,6/24/2011,$35.29,$35.97,$34.50,$34.55,63163236,-2.09691,9.027145695,57933495.0,$34.60,$35.60,2.89017,81,1.09986
633,2,MSFT,4/1/2011,$25.66,$25.72,$25.30,$25.48,258143967,-0.701481,18.66221273,217545216.0,$25.45,$26.07,2.43615,46,0.627944
634,2,MSFT,4/8/2011,$25.45,$26.31,$25.41,$26.07,260749872,2.43615,1.009477398,258143967.0,$26.19,$25.37,-3.13097,39,0.6137319999999999
635,2,MSFT,4/15/2011,$26.19,$26.25,$25.09,$25.37,229693684,-3.13097,-11.91033682,260749872.0,$25.10,$25.52,1.6733099999999999,32,0.630666
636,2,MSFT,4/21/2011,$25.10,$26.00,$24.72,$25.52,158547201,1.6733099999999999,-30.97450559,229693684.0,$25.56,$25.92,1.40845,26,0.626959
637,2,MSFT,4/29/2011,$25.56,$26.87,$25.34,$25.92,554889924,1.40845,249.9840555,158547201.0,$25.94,$25.87,-0.269854,18,0.617284
638,2,MSFT,5/6/2011,$25.94,$26.25,$25.48,$25.87,346656165,-0.269854,-37.52703915,554889924.0,$25.80,$25.03,-2.9845,11,0.618477
639,2,MSFT,5/13/2011,$25.80,$25.96,$24.95,$25.03,382293426,-2.9845,10.28029056,346656165.0,$24.96,$24.49,-1.8830099999999999,4,0.6392329999999999
640,2,MSFT,5/20/2011,$24.96,$25.07,$24.25,$24.49,311462943,-1.8830099999999999,-18.5277795,382293426.0,$24.21,$24.76,2.27179,88,0.653328
641,2,MSFT,5/27/2011,$24.21,$25.03,$24.03,$24.76,213316051,2.27179,-31.51157921,311462943.0,$24.96,$23.90,-4.24679,81,0.646204
642,2,MSFT,6/3/2011,$24.96,$25.10,$23.84,$23.90,246418070,-4.24679,15.51782852,213316051.0,$23.90,$23.70,-0.8368200000000001,74,0.669456
643,2,MSFT,6/10/2011,$23.90,$24.25,$23.69,$23.70,230307366,-0.8368200000000001,-6.537955597000001,246418070.0,$23.79,$24.26,1.9756200000000002,67,0.6751060000000001
644,2,MSFT,6/17/2011,$23.79,$29.05,$23.65,$24.26,280430166,1.9756200000000002,21.76343765,230307366.0,$24.17,$24.30,0.5378569999999999,60,0.659522
645,2,MSFT,6/24/2011,$24.17,$24.86,$24.16,$24.30,309206180,0.5378569999999999,10.26138322,280430166.0,$24.23,$26.02,7.3875399999999996,53,0.658436
646,2,PFE,4/1/2011,$20.42,$20.57,$20.11,$20.38,170424399,-0.19588599999999998,-21.06861801,215914627.0,$20.55,$20.46,-0.43795600000000007,40,0.9813540000000001
647,2,PFE,4/8/2011,$20.55,$20.61,$20.15,$20.46,199157969,-0.43795600000000007,16.86000958,170424399.0,$20.55,$20.53,-0.09732360000000001,33,0.977517
648,2,PFE,4/15/2011,$20.55,$20.75,$20.33,$20.53,209481824,-0.09732360000000001,5.183751899,199157969.0,$20.32,$19.79,-2.60827,26,0.974184
649,2,PFE,4/21/2011,$20.32,$20.88,$19.79,$19.79,143338656,-2.60827,-31.57465728,209481824.0,$19.95,$20.97,5.11278,20,1.01061
650,2,PFE,4/29/2011,$19.95,$21.06,$19.90,$20.97,205782608,5.11278,43.56393017,143338656.0,$21.14,$20.55,-2.7909200000000003,12,0.953743
651,2,PFE,5/6/2011,$21.14,$21.20,$20.07,$20.55,273973053,-2.7909200000000003,33.13712741,205782608.0,$20.53,$20.92,1.89966,5,0.9732360000000001
652,2,PFE,5/13/2011,$20.53,$20.99,$20.45,$20.92,180162306,1.89966,-34.24086638,273973053.0,$20.84,$20.69,-0.71977,82,0.956023
653,2,PFE,5/20/2011,$20.84,$21.28,$20.68,$20.69,249113161,-0.71977,38.27152112,180162306.0,$20.49,$20.93,2.14739,75,0.966651
654,2,PFE,5/27/2011,$20.49,$20.98,$20.35,$20.93,162550095,2.14739,-34.74849167,249113161.0,$21.00,$20.84,-0.761905,68,0.955566
655,2,PFE,6/3/2011,$21.00,$21.45,$20.66,$20.84,169014117,-0.761905,3.976633788,162550095.0,$20.82,$20.11,-3.4101800000000004,61,0.959693
656,2,PFE,6/10/2011,$20.82,$20.97,$20.04,$20.11,196181321,-3.4101800000000004,16.07392594,169014117.0,$20.08,$20.26,0.8964139999999999,54,0.9945299999999999
657,2,PFE,6/17/2011,$20.08,$20.73,$20.03,$20.26,229372501,0.8964139999999999,16.91862397,196181321.0,$20.09,$20.08,-0.049776,47,0.987167
658,2,PFE,6/24/2011,$20.09,$20.96,$20.08,$20.08,259247639,-0.049776,13.02472523,229372501.0,$20.10,$20.75,3.2338299999999998,40,0.996016
659,2,PG,4/1/2011,$61.08,$62.30,$60.61,$62.08,43453701,1.6372,5.08461251,41351155.0,$62.17,$61.90,-0.43429300000000004,26,0.8537370000000001
660,2,PG,4/8/2011,$62.17,$62.33,$61.47,$61.90,38792072,-0.43429300000000004,-10.72780659,43453701.0,$62.02,$64.18,3.48275,19,0.8562200000000001
661,2,PG,4/15/2011,$62.02,$64.21,$61.90,$64.18,51918017,3.48275,33.836669,38792072.0,$63.67,$63.27,-0.628239,12,0.825802
662,2,PG,4/21/2011,$63.67,$64.34,$63.27,$63.27,29487333,-0.628239,-43.2040461,51918017.0,$63.08,$64.90,2.88523,6,0.83768
663,2,PG,4/29/2011,$63.08,$65.10,$62.60,$64.90,53544624,2.88523,81.58517083,29487333.0,$65.24,$65.27,0.0459841,82,0.816641
664,2,PG,5/6/2011,$65.24,$66.50,$64.90,$65.27,55046479,0.0459841,2.8048660869999997,53544624.0,$64.93,$66.86,2.97243,75,0.812012
665,2,PG,5/13/2011,$64.93,$67.31,$64.86,$66.86,49677302,2.97243,-9.753897247000001,55046479.0,$66.66,$67.36,1.0501,68,0.792701
666,2,PG,5/20/2011,$66.66,$67.72,$66.51,$67.36,47738539,1.0501,-3.90271396,49677302.0,$66.80,$66.20,-0.8982040000000001,61,0.786817
667,2,PG,5/27/2011,$66.80,$67.20,$65.70,$66.20,37114265,-0.8982040000000001,-22.25513018,47738539.0,$66.33,$65.43,-1.35685,54,0.800604
668,2,PG,6/3/2011,$66.33,$67.00,$56.57,$65.43,37312488,-1.35685,0.534088443,37114265.0,$65.36,$64.70,-1.00979,47,0.810026
669,2,PG,6/10/2011,$65.36,$65.64,$64.65,$64.70,48599369,-1.00979,30.24960705,37312488.0,$64.65,$64.69,0.0618716,40,0.8191649999999999
670,2,PG,6/17/2011,$64.65,$65.22,$63.33,$64.69,46861128,0.0618716,-3.57667401,48599369.0,$64.51,$62.59,-2.97628,33,0.819292
