,SystemCodeNumber,Capacity,Occupancy,LastUpdated
33121,Others-CCCPS98,3103,1279,2016-10-05 12:57:15
33122,Others-CCCPS98,3103,1248,2016-10-05 13:30:19
33123,Others-CCCPS98,3103,1237,2016-10-05 13:57:20
33124,Others-CCCPS98,3103,1192,2016-10-05 14:30:17
33125,Others-CCCPS98,3103,1135,2016-10-05 14:57:19
33126,Others-CCCPS98,3103,1056,2016-10-05 15:30:15
33127,Others-CCCPS98,3103,992,2016-10-05 16:04:18
33128,Others-CCCPS98,3103,893,2016-10-05 16:30:17
33129,Others-CCCPS98,3103,692,2016-10-06 07:57:25
33130,Others-CCCPS98,3103,785,2016-10-06 08:30:20
33131,Others-CCCPS98,3103,896,2016-10-06 08:57:22
33132,Others-CCCPS98,3103,999,2016-10-06 09:30:20
33133,Others-CCCPS98,3103,1105,2016-10-06 10:03:20
33134,Others-CCCPS98,3103,1158,2016-10-06 10:30:20
33135,Others-CCCPS98,3103,1184,2016-10-06 10:57:20
33136,Others-CCCPS98,3103,1229,2016-10-06 11:30:22
33137,Others-CCCPS98,3103,1273,2016-10-06 12:04:24
33138,Others-CCCPS98,3103,1283,2016-10-06 12:30:24
33139,Others-CCCPS98,3103,1220,2016-10-06 12:57:21
33140,Others-CCCPS98,3103,1196,2016-10-06 13:30:21
33141,Others-CCCPS98,3103,1178,2016-10-06 13:57:22
33142,Others-CCCPS98,3103,1124,2016-10-06 14:30:23
33143,Others-CCCPS98,3103,1081,2016-10-06 15:04:22
33144,Others-CCCPS98,3103,1032,2016-10-06 15:31:22
33145,Others-CCCPS98,3103,973,2016-10-06 16:04:23
33146,Others-CCCPS98,3103,907,2016-10-06 16:30:27
33147,Others-CCCPS98,3103,747,2016-10-07 08:03:27
33148,Others-CCCPS98,3103,821,2016-10-07 08:30:27
33149,Others-CCCPS98,3103,942,2016-10-07 09:04:13
33150,Others-CCCPS98,3103,1003,2016-10-07 09:30:27
33151,Others-CCCPS98,3103,1076,2016-10-07 09:57:27
33152,Others-CCCPS98,3103,1138,2016-10-07 10:30:27
33153,Others-CCCPS98,3103,1162,2016-10-07 10:57:30
33154,Others-CCCPS98,3103,1183,2016-10-07 11:30:28
33155,Others-CCCPS98,3103,1208,2016-10-07 12:03:29
33156,Others-CCCPS98,3103,1196,2016-10-07 12:30:28
33157,Others-CCCPS98,3103,1190,2016-10-07 13:04:28
33158,Others-CCCPS98,3103,1158,2016-10-07 13:30:29
33159,Others-CCCPS98,3103,1125,2016-10-07 14:03:28
33160,Others-CCCPS98,3103,1087,2016-10-07 14:30:32
33161,Others-CCCPS98,3103,1039,2016-10-07 15:04:30
33162,Others-CCCPS98,3103,1005,2016-10-07 15:30:32
33163,Others-CCCPS98,3103,936,2016-10-07 15:57:31
33164,Others-CCCPS98,3103,896,2016-10-07 16:30:29
33165,Others-CCCPS98,3103,628,2016-10-08 07:57:38
33166,Others-CCCPS98,3103,644,2016-10-08 08:30:37
33167,Others-CCCPS98,3103,674,2016-10-08 08:57:34
33168,Others-CCCPS98,3103,702,2016-10-08 09:30:37
33169,Others-CCCPS98,3103,733,2016-10-08 10:04:34
33170,Others-CCCPS98,3103,759,2016-10-08 10:30:34
33171,Others-CCCPS98,3103,788,2016-10-08 10:57:34
33172,Others-CCCPS98,3103,818,2016-10-08 11:30:38
33173,Others-CCCPS98,3103,859,2016-10-08 12:04:34
33174,Others-CCCPS98,3103,898,2016-10-08 12:30:36
33175,Others-CCCPS98,3103,955,2016-10-08 13:04:39
33176,Others-CCCPS98,3103,991,2016-10-08 13:30:36
33177,Others-CCCPS98,3103,1058,2016-10-08 14:03:38
33178,Others-CCCPS98,3103,1099,2016-10-08 14:30:35
33179,Others-CCCPS98,3103,1118,2016-10-08 14:57:41
33180,Others-CCCPS98,3103,1118,2016-10-08 15:30:39
33181,Others-CCCPS98,3103,1122,2016-10-08 16:04:39
33182,Others-CCCPS98,3103,1126,2016-10-08 16:30:42
33183,Others-CCCPS98,3103,528,2016-10-09 08:04:40
33184,Others-CCCPS98,3103,530,2016-10-09 08:30:45
33185,Others-CCCPS98,3103,535,2016-10-09 09:04:46
33186,Others-CCCPS98,3103,561,2016-10-09 09:30:45
33187,Others-CCCPS98,3103,577,2016-10-09 09:57:41
33188,Others-CCCPS98,3103,603,2016-10-09 10:30:43
33189,Others-CCCPS98,3103,624,2016-10-09 11:04:44
33190,Others-CCCPS98,3103,660,2016-10-09 11:30:41
33191,Others-CCCPS98,3103,668,2016-10-09 11:57:46
33192,Others-CCCPS98,3103,668,2016-10-09 12:30:41
33193,Others-CCCPS98,3103,677,2016-10-09 13:04:43
33194,Others-CCCPS98,3103,667,2016-10-09 13:30:42
33195,Others-CCCPS98,3103,696,2016-10-09 14:03:42
33196,Others-CCCPS98,3103,687,2016-10-09 14:30:42
33197,Others-CCCPS98,3103,689,2016-10-09 15:04:44
33198,Others-CCCPS98,3103,685,2016-10-09 15:30:46
33199,Others-CCCPS98,3103,654,2016-10-09 16:03:43
33200,Others-CCCPS98,3103,604,2016-10-09 16:30:43
33201,Others-CCCPS98,3103,540,2016-10-10 08:04:47
33202,Others-CCCPS98,3103,621,2016-10-10 08:30:47
33203,Others-CCCPS98,3103,755,2016-10-10 09:04:47
33204,Others-CCCPS98,3103,846,2016-10-10 09:30:49
33205,Others-CCCPS98,3103,945,2016-10-10 10:03:48
33206,Others-CCCPS98,3103,1010,2016-10-10 10:30:48
33207,Others-CCCPS98,3103,1035,2016-10-10 10:57:52
33208,Others-CCCPS98,3103,1068,2016-10-10 11:30:48
33209,Others-CCCPS98,3103,1081,2016-10-10 11:57:49
33210,Others-CCCPS98,3103,1093,2016-10-10 12:30:48
33211,Others-CCCPS98,3103,1091,2016-10-10 13:04:49
33212,Others-CCCPS98,3103,1082,2016-10-10 13:30:49
33213,Others-CCCPS98,3103,1072,2016-10-10 14:03:49
33214,Others-CCCPS98,3103,1047,2016-10-10 14:30:49
33215,Others-CCCPS98,3103,1012,2016-10-10 14:57:54
33216,Others-CCCPS98,3103,956,2016-10-10 15:30:49
33217,Others-CCCPS98,3103,919,2016-10-10 15:57:55
33218,Others-CCCPS98,3103,841,2016-10-10 16:30:49
33219,Others-CCCPS98,3103,660,2016-10-11 08:04:57
33220,Others-CCCPS98,3103,727,2016-10-11 08:30:54
33221,Others-CCCPS98,3103,831,2016-10-11 08:57:56
33222,Others-CCCPS98,3103,958,2016-10-11 09:30:55
33223,Others-CCCPS98,3103,1042,2016-10-11 09:57:59
33224,Others-CCCPS98,3103,1122,2016-10-11 10:30:54
33225,Others-CCCPS98,3103,1174,2016-10-11 10:57:55
33226,Others-CCCPS98,3103,1217,2016-10-11 11:30:59
33227,Others-CCCPS98,3103,1259,2016-10-11 12:03:55
33228,Others-CCCPS98,3103,1254,2016-10-11 12:30:56
33229,Others-CCCPS98,3103,1265,2016-10-11 13:04:00
33230,Others-CCCPS98,3103,1254,2016-10-11 13:31:01
33231,Others-CCCPS98,3103,1238,2016-10-11 14:04:00
33232,Others-CCCPS98,3103,1200,2016-10-11 14:30:56
33233,Others-CCCPS98,3103,1155,2016-10-11 15:03:58
33234,Others-CCCPS98,3103,1089,2016-10-11 15:33:56
33235,Others-CCCPS98,3103,1017,2016-10-11 16:01:00
33236,Others-CCCPS98,3103,941,2016-10-11 16:26:56
33237,Others-CCCPS98,3103,679,2016-10-12 08:04:00
33238,Others-CCCPS98,3103,747,2016-10-12 08:31:01
33239,Others-CCCPS98,3103,858,2016-10-12 09:03:59
33240,Others-CCCPS98,3103,926,2016-10-12 09:26:58
33241,Others-CCCPS98,3103,1013,2016-10-12 10:01:04
33242,Others-CCCPS98,3103,1087,2016-10-12 10:31:04
33243,Others-CCCPS98,3103,1136,2016-10-12 11:04:01
33244,Others-CCCPS98,3103,1167,2016-10-12 11:31:05
33245,Others-CCCPS98,3103,1205,2016-10-12 12:04:04
33246,Others-CCCPS98,3103,1226,2016-10-12 12:31:05
33247,Others-CCCPS98,3103,1239,2016-10-12 13:04:04
33248,Others-CCCPS98,3103,1214,2016-10-12 13:34:03
33249,Others-CCCPS98,3103,1202,2016-10-12 14:03:59
33250,Others-CCCPS98,3103,1165,2016-10-12 14:34:04
33251,Others-CCCPS98,3103,1140,2016-10-12 15:01:03
33252,Others-CCCPS98,3103,1088,2016-10-12 15:30:59
33253,Others-CCCPS98,3103,1050,2016-10-12 15:57:05
33254,Others-CCCPS98,3103,961,2016-10-12 16:31:05
33255,Others-CCCPS98,3103,656,2016-10-13 07:57:02
33256,Others-CCCPS98,3103,742,2016-10-13 08:31:06
33257,Others-CCCPS98,3103,843,2016-10-13 09:04:02
33258,Others-CCCPS98,3103,887,2016-10-13 09:31:01
33259,Others-CCCPS98,3103,983,2016-10-13 09:57:08
33260,Others-CCCPS98,3103,1073,2016-10-13 10:31:03
33261,Others-CCCPS98,3103,1114,2016-10-13 11:04:08
33262,Others-CCCPS98,3103,1133,2016-10-13 11:31:06
33263,Others-CCCPS98,3103,1161,2016-10-13 11:57:06
33264,Others-CCCPS98,3103,1183,2016-10-13 12:31:08
33265,Others-CCCPS98,3103,1219,2016-10-13 13:04:04
33266,Others-CCCPS98,3103,1210,2016-10-13 13:31:08
33267,Others-CCCPS98,3103,1205,2016-10-13 13:57:07
33268,Others-CCCPS98,3103,1186,2016-10-13 14:31:06
33269,Others-CCCPS98,3103,1141,2016-10-13 15:04:08
33270,Others-CCCPS98,3103,1089,2016-10-13 15:31:08
33271,Others-CCCPS98,3103,1017,2016-10-13 16:04:08
33272,Others-CCCPS98,3103,947,2016-10-13 16:31:08
33273,Others-CCCPS98,3103,692,2016-10-14 08:01:05
33274,Others-CCCPS98,3103,766,2016-10-14 08:27:10
33275,Others-CCCPS98,3103,894,2016-10-14 09:01:08
33276,Others-CCCPS98,3103,1004,2016-10-14 09:27:10
33277,Others-CCCPS98,3103,1094,2016-10-14 10:01:11
33278,Others-CCCPS98,3103,1141,2016-10-14 10:27:09
33279,Others-CCCPS98,3103,1184,2016-10-14 11:01:07
33280,Others-CCCPS98,3103,1228,2016-10-14 11:27:06
33281,Others-CCCPS98,3103,1244,2016-10-14 12:01:11
33282,Others-CCCPS98,3103,1242,2016-10-14 12:27:06
33283,Others-CCCPS98,3103,1260,2016-10-14 13:01:11
33284,Others-CCCPS98,3103,1247,2016-10-14 13:27:07
33285,Others-CCCPS98,3103,1223,2016-10-14 14:01:11
33286,Others-CCCPS98,3103,1175,2016-10-14 14:34:08
33287,Others-CCCPS98,3103,1125,2016-10-14 15:01:12
33288,Others-CCCPS98,3103,1034,2016-10-14 15:27:08
33289,Others-CCCPS98,3103,940,2016-10-14 16:01:11
33290,Others-CCCPS98,3103,876,2016-10-14 16:34:08
33291,Others-CCCPS98,3103,530,2016-10-15 08:01:11
33292,Others-CCCPS98,3103,540,2016-10-15 08:34:10
33293,Others-CCCPS98,3103,568,2016-10-15 09:01:09
33294,Others-CCCPS98,3103,601,2016-10-15 09:27:11
33295,Others-CCCPS98,3103,671,2016-10-15 10:01:12
33296,Others-CCCPS98,3103,704,2016-10-15 10:27:15
33297,Others-CCCPS98,3103,729,2016-10-15 11:01:14
33298,Others-CCCPS98,3103,756,2016-10-15 11:27:14
33299,Others-CCCPS98,3103,798,2016-10-15 12:01:12
33300,Others-CCCPS98,3103,826,2016-10-15 12:27:10
33301,Others-CCCPS98,3103,896,2016-10-15 13:01:14
33302,Others-CCCPS98,3103,997,2016-10-15 13:34:13
33303,Others-CCCPS98,3103,1059,2016-10-15 14:01:13
33304,Others-CCCPS98,3103,1062,2016-10-15 14:27:12
33305,Others-CCCPS98,3103,1060,2016-10-15 15:01:13
33306,Others-CCCPS98,3103,1052,2016-10-15 15:27:12
33307,Others-CCCPS98,3103,1049,2016-10-15 16:01:15
33308,Others-CCCPS98,3103,1016,2016-10-15 16:27:16
33309,Others-CCCPS98,3103,599,2016-10-16 08:04:13
33310,Others-CCCPS98,3103,665,2016-10-16 08:27:13
33311,Others-CCCPS98,3103,798,2016-10-16 09:01:15
33312,Others-CCCPS98,3103,921,2016-10-16 09:27:13
33313,Others-CCCPS98,3103,1034,2016-10-16 10:04:13
33314,Others-CCCPS98,3103,1064,2016-10-16 10:34:13
33315,Others-CCCPS98,3103,1086,2016-10-16 11:01:13
33316,Others-CCCPS98,3103,1163,2016-10-16 11:27:17
33317,Others-CCCPS98,3103,1244,2016-10-16 12:01:16
33318,Others-CCCPS98,3103,1269,2016-10-16 12:27:14
33319,Others-CCCPS98,3103,1279,2016-10-16 13:01:16
33320,Others-CCCPS98,3103,1194,2016-10-16 13:27:17
33321,Others-CCCPS98,3103,1065,2016-10-16 14:01:18
33322,Others-CCCPS98,3103,974,2016-10-16 14:34:14
33323,Others-CCCPS98,3103,930,2016-10-16 15:01:18
33324,Others-CCCPS98,3103,855,2016-10-16 15:31:18
33325,Others-CCCPS98,3103,795,2016-10-16 15:57:16
33326,Others-CCCPS98,3103,687,2016-10-16 16:31:17
33327,Others-CCCPS98,3103,587,2016-10-17 08:01:16
33328,Others-CCCPS98,3103,665,2016-10-17 08:27:16
33329,Others-CCCPS98,3103,772,2016-10-17 09:01:17
33330,Others-CCCPS98,3103,853,2016-10-17 09:27:20
33331,Others-CCCPS98,3103,951,2016-10-17 10:04:20
33332,Others-CCCPS98,3103,1008,2016-10-17 10:31:16
33333,Others-CCCPS98,3103,1060,2016-10-17 11:04:20
33334,Others-CCCPS98,3103,1105,2016-10-17 11:31:18
33335,Others-CCCPS98,3103,1142,2016-10-17 12:04:19
33336,Others-CCCPS98,3103,1160,2016-10-17 12:31:21
33337,Others-CCCPS98,3103,1172,2016-10-17 12:57:17
33338,Others-CCCPS98,3103,1191,2016-10-17 13:31:21
33339,Others-CCCPS98,3103,1205,2016-10-17 14:04:21
33340,Others-CCCPS98,3103,1191,2016-10-17 14:31:21
33341,Others-CCCPS98,3103,1160,2016-10-17 14:57:18
33342,Others-CCCPS98,3103,1148,2016-10-17 15:31:21
33343,Others-CCCPS98,3103,1146,2016-10-17 15:57:17
33344,Others-CCCPS98,3103,1142,2016-10-17 16:28:21
33345,Others-CCCPS98,3103,684,2016-10-18 08:01:23
33346,Others-CCCPS98,3103,754,2016-10-18 08:28:25
33347,Others-CCCPS98,3103,875,2016-10-18 09:01:23
33348,Others-CCCPS98,3103,984,2016-10-18 09:28:22
33349,Others-CCCPS98,3103,1106,2016-10-18 10:01:25
33350,Others-CCCPS98,3103,1185,2016-10-18 10:28:58
33351,Others-CCCPS98,3103,1247,2016-10-18 11:01:57
33352,Others-CCCPS98,3103,1274,2016-10-18 11:27:56
33353,Others-CCCPS98,3103,1304,2016-10-18 12:01:59
33354,Others-CCCPS98,3103,1323,2016-10-18 12:27:57
33355,Others-CCCPS98,3103,1340,2016-10-18 13:01:56
33356,Others-CCCPS98,3103,1342,2016-10-18 13:28:57
33357,Others-CCCPS98,3103,1331,2016-10-18 13:54:59
33358,Others-CCCPS98,3103,1309,2016-10-18 14:27:56
33359,Others-CCCPS98,3103,1269,2016-10-18 15:01:58
33360,Others-CCCPS98,3103,1221,2016-10-18 15:27:59
33361,Others-CCCPS98,3103,1218,2016-10-18 15:55:00
33362,Others-CCCPS98,3103,1154,2016-10-18 16:27:54
33363,Others-CCCPS98,3103,829,2016-10-19 08:05:03
33364,Others-CCCPS98,3103,891,2016-10-19 08:25:01
33365,Others-CCCPS98,3103,1007,2016-10-19 08:58:05
33366,Others-CCCPS98,3103,1116,2016-10-19 09:32:04
33367,Others-CCCPS98,3103,1210,2016-10-19 09:58:04
33368,Others-CCCPS98,3103,1280,2016-10-19 10:25:04
33369,Others-CCCPS98,3103,1346,2016-10-19 10:59:00
33370,Others-CCCPS98,3103,1371,2016-10-19 11:25:04
33371,Others-CCCPS98,3103,1402,2016-10-19 11:59:05
33372,Others-CCCPS98,3103,1420,2016-10-19 12:25:00
33373,Others-CCCPS98,3103,1445,2016-10-19 12:58:01
33374,Others-CCCPS98,3103,1436,2016-10-19 13:25:03
33375,Others-CCCPS98,3103,1431,2016-10-19 13:58:02
33376,Others-CCCPS98,3103,1385,2016-10-19 14:32:03
33377,Others-CCCPS98,3103,1349,2016-10-19 14:58:03
33378,Others-CCCPS98,3103,1252,2016-10-19 15:32:05
33379,Others-CCCPS98,3103,1201,2016-10-19 15:59:01
33380,Others-CCCPS98,3103,1152,2016-10-19 16:25:03
33381,Others-CCCPS98,3103,504,2016-10-22 07:59:45
33382,Others-CCCPS98,3103,511,2016-10-22 08:26:46
33383,Others-CCCPS98,3103,535,2016-10-22 08:59:44
33384,Others-CCCPS98,3103,583,2016-10-22 09:26:47
33385,Others-CCCPS98,3103,623,2016-10-22 09:59:44
33386,Others-CCCPS98,3103,660,2016-10-22 10:26:47
33387,Others-CCCPS98,3103,710,2016-10-22 10:59:47
33388,Others-CCCPS98,3103,760,2016-10-22 11:32:43
33389,Others-CCCPS98,3103,808,2016-10-22 11:59:46
33390,Others-CCCPS98,3103,878,2016-10-22 12:32:47
33391,Others-CCCPS98,3103,934,2016-10-22 12:59:47
33392,Others-CCCPS98,3103,997,2016-10-22 13:32:43
33393,Others-CCCPS98,3103,1016,2016-10-22 13:59:48
33394,Others-CCCPS98,3103,1036,2016-10-22 14:39:47
33395,Others-CCCPS98,3103,1048,2016-10-22 14:59:48
33396,Others-CCCPS98,3103,1053,2016-10-22 15:26:49
33397,Others-CCCPS98,3103,1077,2016-10-22 15:59:47
33398,Others-CCCPS98,3103,1073,2016-10-22 16:26:47
33399,Others-CCCPS98,3103,579,2016-10-23 07:59:48
33400,Others-CCCPS98,3103,578,2016-10-23 08:26:51
33401,Others-CCCPS98,3103,598,2016-10-23 08:59:50
33402,Others-CCCPS98,3103,597,2016-10-23 09:26:51
33403,Others-CCCPS98,3103,626,2016-10-23 09:59:52
33404,Others-CCCPS98,3103,648,2016-10-23 10:26:53
33405,Others-CCCPS98,3103,680,2016-10-23 10:59:53
33406,Others-CCCPS98,3103,668,2016-10-23 11:26:49
33407,Others-CCCPS98,3103,702,2016-10-23 11:59:50
33408,Others-CCCPS98,3103,729,2016-10-23 12:26:51
33409,Others-CCCPS98,3103,836,2016-10-23 13:06:52
33410,Others-CCCPS98,3103,872,2016-10-23 13:26:55
33411,Others-CCCPS98,3103,928,2016-10-23 13:59:53
33412,Others-CCCPS98,3103,946,2016-10-23 14:26:51
33413,Others-CCCPS98,3103,970,2016-10-23 14:59:53
33414,Others-CCCPS98,3103,925,2016-10-23 15:26:56
33415,Others-CCCPS98,3103,878,2016-10-23 15:59:54
33416,Others-CCCPS98,3103,806,2016-10-23 16:26:57
33417,Others-CCCPS98,3103,573,2016-10-24 07:56:56
33418,Others-CCCPS98,3103,681,2016-10-24 08:29:56
33419,Others-CCCPS98,3103,783,2016-10-24 09:03:01
33420,Others-CCCPS98,3103,820,2016-10-24 09:30:01
33421,Others-CCCPS98,3103,884,2016-10-24 09:55:57
33422,Others-CCCPS98,3103,947,2016-10-24 10:30:02
33423,Others-CCCPS98,3103,991,2016-10-24 11:03:03
33424,Others-CCCPS98,3103,1030,2016-10-24 11:29:57
33425,Others-CCCPS98,3103,1093,2016-10-24 12:02:57
33426,Others-CCCPS98,3103,1092,2016-10-24 12:30:03
33427,Others-CCCPS98,3103,1113,2016-10-24 12:56:58
33428,Others-CCCPS98,3103,1102,2016-10-24 13:30:03
33429,Others-CCCPS98,3103,1093,2016-10-24 13:56:01
33430,Others-CCCPS98,3103,1070,2016-10-24 14:30:02
33431,Others-CCCPS98,3103,1048,2016-10-24 14:56:02
33432,Others-CCCPS98,3103,996,2016-10-24 15:32:59
33433,Others-CCCPS98,3103,933,2016-10-24 16:00:04
33434,Others-CCCPS98,3103,843,2016-10-24 16:33:03
33435,Others-CCCPS98,3103,618,2016-10-25 08:00:03
33436,Others-CCCPS98,3103,712,2016-10-25 08:26:08
33437,Others-CCCPS98,3103,828,2016-10-25 09:00:03
33438,Others-CCCPS98,3103,902,2016-10-25 09:19:19
33439,Others-CCCPS98,3103,996,2016-10-25 09:56:19
33440,Others-CCCPS98,3103,1076,2016-10-25 10:29:19
33441,Others-CCCPS98,3103,1117,2016-10-25 10:56:23
33442,Others-CCCPS98,3103,1184,2016-10-25 11:29:22
33443,Others-CCCPS98,3103,1234,2016-10-25 12:02:23
33444,Others-CCCPS98,3103,1249,2016-10-25 12:29:21
33445,Others-CCCPS98,3103,1277,2016-10-25 13:03:20
33446,Others-CCCPS98,3103,1286,2016-10-25 13:29:24
33447,Others-CCCPS98,3103,1293,2016-10-25 13:56:21
33448,Others-CCCPS98,3103,1282,2016-10-25 14:29:23
33449,Others-CCCPS98,3103,1245,2016-10-25 15:02:24
33450,Others-CCCPS98,3103,1206,2016-10-25 15:29:22
33451,Others-CCCPS98,3103,1141,2016-10-25 15:56:25
33452,Others-CCCPS98,3103,1078,2016-10-25 16:29:22
33453,Others-CCCPS98,3103,635,2016-10-26 07:59:26
33454,Others-CCCPS98,3103,736,2016-10-26 08:32:27
33455,Others-CCCPS98,3103,823,2016-10-26 08:59:29
33456,Others-CCCPS98,3103,909,2016-10-26 09:26:27
33457,Others-CCCPS98,3103,997,2016-10-26 09:59:25
33458,Others-CCCPS98,3103,1061,2016-10-26 10:26:30
33459,Others-CCCPS98,3103,1137,2016-10-26 10:59:30
33460,Others-CCCPS98,3103,1164,2016-10-26 11:26:28
33461,Others-CCCPS98,3103,1234,2016-10-26 11:59:29
33462,Others-CCCPS98,3103,1321,2016-10-26 12:26:27
33463,Others-CCCPS98,3103,1425,2016-10-26 12:59:31
33464,Others-CCCPS98,3103,1516,2016-10-26 13:26:32
33465,Others-CCCPS98,3103,1718,2016-10-26 13:59:26
33466,Others-CCCPS98,3103,1773,2016-10-26 14:26:26
33467,Others-CCCPS98,3103,1762,2016-10-26 14:59:30
33468,Others-CCCPS98,3103,1722,2016-10-26 15:26:30
33469,Others-CCCPS98,3103,1631,2016-10-26 15:59:32
33470,Others-CCCPS98,3103,1473,2016-10-26 16:32:30
33471,Others-CCCPS98,3103,715,2016-10-27 07:59:33
33472,Others-CCCPS98,3103,857,2016-10-27 08:32:33
33473,Others-CCCPS98,3103,970,2016-10-27 08:59:33
33474,Others-CCCPS98,3103,1144,2016-10-27 09:32:35
33475,Others-CCCPS98,3103,1396,2016-10-27 09:59:37
33476,Others-CCCPS98,3103,1581,2016-10-27 10:25:37
33477,Others-CCCPS98,3103,1694,2016-10-27 10:59:38
33478,Others-CCCPS98,3103,1748,2016-10-27 11:32:32
33479,Others-CCCPS98,3103,1814,2016-10-27 11:59:38
33480,Others-CCCPS98,3103,1911,2016-10-27 12:26:35
33481,Others-CCCPS98,3103,1810,2016-10-27 12:59:36
33482,Others-CCCPS98,3103,1829,2016-10-27 13:32:35
33483,Others-CCCPS98,3103,1885,2016-10-27 13:59:37
33484,Others-CCCPS98,3103,1875,2016-10-27 14:26:38
33485,Others-CCCPS98,3103,1821,2016-10-27 14:59:37
33486,Others-CCCPS98,3103,1757,2016-10-27 15:26:33
33487,Others-CCCPS98,3103,1650,2016-10-27 15:59:38
33488,Others-CCCPS98,3103,1560,2016-10-27 16:26:39
33489,Others-CCCPS98,3103,725,2016-10-28 08:16:41
33490,Others-CCCPS98,3103,725,2016-10-28 08:16:41
33491,Others-CCCPS98,3103,878,2016-10-28 08:56:40
33492,Others-CCCPS98,3103,1035,2016-10-28 09:29:43
33493,Others-CCCPS98,3103,1353,2016-10-28 10:02:44
33494,Others-CCCPS98,3103,1467,2016-10-28 10:29:41
33495,Others-CCCPS98,3103,1514,2016-10-28 10:56:43
33496,Others-CCCPS98,3103,1566,2016-10-28 11:29:44
33497,Others-CCCPS98,3103,1610,2016-10-28 12:02:44
33498,Others-CCCPS98,3103,1679,2016-10-28 12:29:45
33499,Others-CCCPS98,3103,1453,2016-10-28 13:02:43
33500,Others-CCCPS98,3103,1542,2016-10-28 13:29:45
33501,Others-CCCPS98,3103,1712,2016-10-28 14:02:39
33502,Others-CCCPS98,3103,1772,2016-10-28 14:29:45
33503,Others-CCCPS98,3103,1715,2016-10-28 15:02:43
33504,Others-CCCPS98,3103,1628,2016-10-28 15:29:41
33505,Others-CCCPS98,3103,1536,2016-10-28 16:02:40
33506,Others-CCCPS98,3103,1458,2016-10-28 16:29:42
33507,Others-CCCPS98,3103,602,2016-10-29 07:59:48
33508,Others-CCCPS98,3103,625,2016-10-29 08:26:46
33509,Others-CCCPS98,3103,693,2016-10-29 08:59:48
33510,Others-CCCPS98,3103,830,2016-10-29 09:26:50
33511,Others-CCCPS98,3103,1119,2016-10-29 09:59:51
33512,Others-CCCPS98,3103,1279,2016-10-29 10:26:49
33513,Others-CCCPS98,3103,1338,2016-10-29 10:59:46
33514,Others-CCCPS98,3103,1355,2016-10-29 11:25:51
33515,Others-CCCPS98,3103,1500,2016-10-29 12:06:51
33516,Others-CCCPS98,3103,1545,2016-10-29 12:26:46
33517,Others-CCCPS98,3103,1375,2016-10-29 12:59:51
33518,Others-CCCPS98,3103,1353,2016-10-29 13:26:47
33519,Others-CCCPS98,3103,1557,2016-10-29 13:59:51
33520,Others-CCCPS98,3103,1765,2016-10-29 14:26:50
33521,Others-CCCPS98,3103,1779,2016-10-29 14:59:51
33522,Others-CCCPS98,3103,1757,2016-10-29 15:26:52
33523,Others-CCCPS98,3103,1744,2016-10-29 15:59:51
33524,Others-CCCPS98,3103,1756,2016-10-29 16:26:53
33525,Others-CCCPS98,3103,657,2016-10-30 07:59:55
33526,Others-CCCPS98,3103,657,2016-10-30 07:59:55
33527,Others-CCCPS98,3103,657,2016-10-30 07:59:55
33528,Others-CCCPS98,3103,661,2016-10-30 08:25:53
33529,Others-CCCPS98,3103,656,2016-10-30 08:59:52
33530,Others-CCCPS98,3103,656,2016-10-30 09:25:57
33531,Others-CCCPS98,3103,658,2016-10-30 09:59:52
33532,Others-CCCPS98,3103,671,2016-10-30 10:25:54
33533,Others-CCCPS98,3103,685,2016-10-30 10:59:56
33534,Others-CCCPS98,3103,701,2016-10-30 11:25:55
33535,Others-CCCPS98,3103,768,2016-10-30 11:59:58
33536,Others-CCCPS98,3103,836,2016-10-30 12:26:54
33537,Others-CCCPS98,3103,1021,2016-10-30 13:06:59
33538,Others-CCCPS98,3103,1144,2016-10-30 13:25:59
33539,Others-CCCPS98,3103,1426,2016-10-30 13:59:59
33540,Others-CCCPS98,3103,1549,2016-10-30 14:32:54
33541,Others-CCCPS98,3103,1539,2016-10-30 15:00:00
33542,Others-CCCPS98,3103,1507,2016-10-30 15:32:59
33543,Others-CCCPS98,3103,623,2016-10-31 08:00:03
33544,Others-CCCPS98,3103,704,2016-10-31 08:26:02
33545,Others-CCCPS98,3103,818,2016-10-31 09:00:00
33546,Others-CCCPS98,3103,901,2016-10-31 09:26:03
33547,Others-CCCPS98,3103,977,2016-10-31 10:00:05
33548,Others-CCCPS98,3103,1034,2016-10-31 10:26:02
33549,Others-CCCPS98,3103,1064,2016-10-31 11:00:02
33550,Others-CCCPS98,3103,1095,2016-10-31 11:26:04
33551,Others-CCCPS98,3103,1130,2016-10-31 12:00:04
33552,Others-CCCPS98,3103,1138,2016-10-31 12:26:06
33553,Others-CCCPS98,3103,1153,2016-10-31 13:00:06
33554,Others-CCCPS98,3103,1161,2016-10-31 13:26:01
33555,Others-CCCPS98,3103,1143,2016-10-31 13:59:47
33556,Others-CCCPS98,3103,1113,2016-10-31 14:26:05
33557,Others-CCCPS98,3103,1073,2016-10-31 15:00:03
33558,Others-CCCPS98,3103,1020,2016-10-31 15:27:04
33559,Others-CCCPS98,3103,949,2016-10-31 16:00:07
33560,Others-CCCPS98,3103,883,2016-10-31 16:26:06
33561,Others-CCCPS98,3103,592,2016-11-01 08:06:07
33562,Others-CCCPS98,3103,653,2016-11-01 08:26:07
