,GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
2777,7736,5,26,16,1000,94.0056,0.0031885696000000002,0.0002018082,4,2.69077601980411e-05,0.0001479927,0.0028925841999999998,47.2523,70.8837,4.986000000000001,29,0.001157,6,2.69077601980411e-05,1.3454e-05
2778,7737,4,23,20,300,104.7984,0.0014060856,0.0001517359,3,0.0,0.0003439346,0.0034393461,41.6401,53.7529,5.6353,20,0.0013655999999999998,6,0.0006575221,0.0016185
2779,7740,3,23,10,730,122.8854,7.10025560920193e-05,4.05728891954396e-05,2,0.0002231509,0.0004767314,0.0033776929999999998,25.5904,58.1862,6.7538,24,0.00069988,8,0.0,0.0
2780,7741,5,21,14,750,83.2566,0.0020408163,0.00042791309999999996,3,0.0,0.0002633311,0.0030941409000000003,36.086,64.8936,4.4255,6,0.00088874,4,0.0,0.00013167
2781,7745,4,26,8,850,98.031,0.0009946764,0.0001961334,3,0.0,0.0005743906,0.0025357242999999997,41.9333,65.9227,7.6685,18,0.0011907999999999999,5,0.00040627629999999995,0.001471
2782,7747,4,24,12,2250,136.0566,0.0042714657,0.0003469211,4,2.16825672159584e-05,0.0007155247000000001,0.0032090199,31.6735,54.5405,6.25,18,0.00073721,5,0.0,2.1683000000000002e-05
2783,7752,6,21,10,1500,111.024,0.0010666229,0.0003897276,4,4.1023957991467e-05,8.2047915982934e-05,0.0032614046999999997,35.7215,67.673,6.1384,12,0.0010461,5,0.0,0.0
2784,7756,4,17,14,900,156.8736,0.0075770174,0.0003014177,2,0.0001039371,8.314971105475408e-05,0.0041263044,35.3434,54.1259,5.4836,20,0.00090425,8,0.000218268,0.00073795
2785,7757,4,24,6,550,61.953,0.0004916545,0.00020170439999999998,0,3.7819575412233396e-05,6.303262568705561e-05,0.0021178962,53.5808,84.9286,5.5595,15,0.00084464,9,0.0002269175,7.5639e-05
2786,7760,1,17,4,24,48.879,0.0004002818,0.00025618040000000003,8,4.8033815806327703e-05,8.00563596772128e-05,0.0023856795,55.973,105.0201,3.8255,15,0.0007044999999999999,6,9.60676316126553e-05,3.2023e-05
2787,7766,5,16,36,1000,173.4774,0.008070418000000001,0.0007928118,4,0.0007521547999999999,0.0007013336,0.00415718,20.2941,46.5428,5.9144,32,0.0010266,5,0.0,0.0
2788,7767,2,22,16,300,64.7028,0.0010680337,0.0003738118,4,4.0051265619993604e-05,0.0006274698,0.002309623,84.2093,85.8266,4.9942,16,0.00062747,8,0.0,0.00010680000000000001
2789,7770,5,21,18,1000,104.0502,0.0012886598,0.0002170374,5,1.35648399348888e-05,0.0005290288,0.0030792187,29.646,67.0837,6.0793,27,0.001248,8,2.71296798697775e-05,2.713e-05
2790,7771,5,18,28,1200,106.75200000000001,0.0023677248999999997,0.00047619050000000004,4,3.96825396825397e-05,0.0002380952,0.0037698413,40.662,49.4035,4.6947,29,0.00075397,3,0.0,0.00021164
2791,7774,4,20,12,450,117.111,0.0035391915000000003,0.0003182379,8,0.0002121586,0.0003471686,0.0047157075,27.4016,47.3865,4.1636,26,0.000974,9,0.0,1.9287e-05
2792,7783,6,21,16,800,263.7198,0.022523215099999997,0.0006457167,10,0.0001998647,0.00047660050000000005,0.0043047783,23.5125,39.6714,6.3429,19,0.0011992,8,0.0,0.0
2793,7785,5,23,6,700,134.6478,0.00237028,0.00041655910000000003,7,2.3468118560935002e-05,0.0009387247,0.0049752411,23.745,46.4151,4.5601,35,0.0011382,10,0.00038135690000000005,0.00096219
2794,7790,4,28,14,730,104.4084,0.0042064811,0.0005193187000000001,5,5.19318653926049e-05,0.0006751143,0.0027523889,63.2381,69.8113,5.5189,19,0.00090881,4,0.0,0.0
2795,7792,4,23,14,150,83.2944,0.0031091456,0.0004714228,2,4.48974094194765e-05,8.9794818838953e-05,0.0030530238,52.3985,64.7647,4.2353,23,0.00071836,6,0.0001010192,0.00010102
2796,7793,4,16,12,500,78.9924,0.0019609503,0.00039501160000000006,3,0.0,0.00021161330000000003,0.0027368659,28.601,72.9072,4.7216,23,0.00077592,7,0.0,0.0
2797,7794,5,21,20,730,139.5462,0.0010581888000000001,0.00017442669999999998,5,2.3256895669566e-05,0.0003023396,0.0035001628,35.4,60.9834,7.0598,27,0.0011860999999999998,6,0.0,0.0
2798,7795,4,28,4,950,150.25799999999998,0.0080673346,0.0004368593,7,0.0,0.0007669307000000001,0.0037181578000000004,29.0995,61.5875,5.6632,33,0.0011455,7,0.0,4.854e-05
2799,7801,2,19,20,12,57.1536,0.0015838908,0.0003322848,5,1.10761596739179e-05,0.0002658278,0.003189934,61.4216,81.3611,3.0174,17,0.00086394,7,0.0,5.5381000000000004e-05
2800,7804,1,21,10,500,73.1424,3.03324435816549e-05,3.03324435816549e-05,1,0.0,3.03324435816549e-05,0.0021081048000000002,70.7246,83.0216,6.4173,15,0.0010161,5,0.0,0.0
2801,7805,4,25,2,400,82.20299999999999,0.0015073213000000002,0.0003050531,4,5.3832902670112e-05,0.0009869364999999998,0.0026557565,50.449,64.1351,5.3311,30,0.0012023,5,0.0,0.0
2802,7806,3,21,6,300,134.6472,0.0030246304999999997,0.0005418719000000001,8,7.88177339901478e-05,7.88177339901478e-05,0.0039408867,22.8972,49.82,5.67,22,0.0013399,8,0.0001280788,0.00026601
2803,7809,4,24,20,730,123.462,0.0037214802,0.0001507142,0,0.0,0.0003362085,0.0031649971999999998,31.0147,64.8059,6.2418,19,0.0011593,6,0.0,0.0
2804,7810,3,22,14,80,52.8882,0.0021778312,0.00022529290000000002,6,5.63232201862421e-05,0.0001314208,0.0015582757999999999,35.3659,103.5181,5.0241,12,0.00060078,5,0.0,0.0
2805,7816,5,27,24,900,117.4518,0.0020888653,0.0003628961,7,2.65533722782793e-05,0.0003274916,0.003496194,59.8274,60.8101,5.9063,34,0.0014869999999999998,10,5.31067445565587e-05,9.736200000000001e-05
2806,7818,5,18,10,450,98.8128,0.0043669612,0.0005117533,2,1.7058442223056197e-05,0.0002558766,0.0033263961999999998,56.1028,70.8923,4.6436,36,0.00086998,8,0.0002473474,0.00029852
2807,7820,5,27,20,720,135.273,0.0020769493,0.0002383384,9,5.1072522982635295e-05,0.003030303,0.0036601975,19.7576,55.1907,6.6256,30,0.0011236,7,0.0,0.0
2808,7831,3,16,6,600,101.0802,0.0003119664,8.209641402863521e-05,3,0.0,0.0007388677000000001,0.0028897938,37.44,57.6818,6.4034,18,0.0015106,6,0.0,0.0
2809,7832,2,22,6,500,97.632,0.0045993532,0.00017966220000000002,6,0.00017966220000000002,0.0007006827,0.0024074739,55.5489,92.7463,5.8358,15,0.0012397,5,0.0,0.0
2810,7836,4,21,2,255,84.5652,0.0017570526999999999,0.0002860318,4,1.63446765388513e-05,0.000555719,0.0034242097,54.0383,75.8759,4.1551,34,0.0010869000000000002,10,0.0001552744,0.00018796
2811,7844,6,25,28,2500,184.2786,0.010149435600000001,0.0005130836,6,0.0001282709,9.620318111852231e-05,0.0033510775,25.2885,50.1053,7.3589,17,0.00060929,6,0.0,0.00035274
2812,7847,3,25,10,100,124.8396,0.007780225799999999,0.0004934362,8,3.44257780225833e-05,0.0003213073,0.0031786468,33.5507,66.1661,5.0,21,0.00094097,9,0.0,0.00044754
2813,7848,7,26,36,1300,188.5512,0.008661575999999999,0.001387275,5,0.0003675686,0.00039721120000000003,0.0053712443,23.0188,37.9249,4.8863,36,0.00052171,7,0.00034978300000000005,0.00076478
2814,7849,4,19,8,400,96.9822,0.0015791552,0.00038491910000000004,5,0.0,0.0004243979,0.0041847612,37.7021,51.9623,4.1038,31,0.0010659,7,0.00023687330000000001,0.00040466
2815,7851,5,21,10,430,122.2194,0.0023255814000000003,0.0005547258,6,9.60102410923832e-05,0.0008427566,0.0040857691,22.2723,50.5274,5.0914,20,0.00088543,6,0.0,9.601e-05
2816,7853,3,20,12,400,110.7282,0.0022391036,7.252157516861271e-05,2,0.0001178476,0.0002810211,0.0036986003000000003,56.0393,57.4804,4.8113,21,0.00089745,9,0.00035354269999999995,6.3456e-05
2817,7855,6,23,24,1500,140.178,0.0043020763,0.00038083949999999996,5,4.23155044008125e-05,0.0008322049,0.0035121869,21.629,55.3414,6.2892,18,0.0024401999999999996,7,0.0002679982,0.00029621
2818,7858,3,22,20,60,94.7502,0.0014763395,0.0003128666,5,2.93312475557294e-05,0.0008897145,0.0034122018,43.4138,56.1948,5.1232,28,0.00064529,7,0.00020531869999999998,0.0011145999999999999
2819,7863,4,20,20,1000,109.8432,0.002027847,0.0004311171,7,0.00017564029999999999,0.0002395095,0.0030657214,29.2775,68.6875,6.2812,21,0.00062272,5,0.0,0.0
2820,7865,5,17,28,400,174.5022,0.0168823292,0.0004380644,6,0.0001516377,0.00016848630000000002,0.0028811161,37.8118,60.8889,5.4854,12,0.0010109,4,0.0,0.0
2821,7867,6,18,20,1500,136.7148,0.0063959611,0.00021681220000000002,5,6.19463544570402e-05,0.0004336245,0.0037787276,23.9506,58.458999999999996,5.1107,21,0.00096017,6,0.0,0.0
2822,7869,5,17,28,1500,176.5986,0.0114950347,0.0005101347,2,0.0002040539,0.0006291661,0.0039110325,38.9804,53.1478,5.7457,39,0.0026866999999999998,8,0.00019555159999999999,0.00073119
2823,7870,5,20,8,300,123.3264,0.0056959526,0.0006219151,6,0.0,0.0001382034,0.0033859821999999997,25.1462,66.2974,5.2974,25,0.00054294,6,5.9230009871668296e-05,6.9102e-05
2824,7881,4,17,12,250,122.6952,0.0019778481,0.00020082770000000002,3,6.0856864654333e-06,1.21713729308666e-05,0.003998296,47.8171,64.6758,5.1568,31,0.0010711,11,0.0001460565,0.00024951
2825,7883,6,19,14,950,225.9114,0.0113306639,0.0009139972,6,2.9015784586815197e-05,0.0001595868,0.0047876045,30.3587,38.7273,6.4758,20,0.0015959000000000001,6,0.0,0.0
2826,7884,2,17,4,350,92.1114,0.0031375867999999998,0.00046698970000000003,5,0.0,4.378028136127489e-05,0.0028311249,41.7824,62.6598,5.1031,12,0.00070048,7,0.0,4.378e-05
2827,7885,4,18,20,980,156.0378,0.0048525978,0.0012405137,9,9.121424401634559e-05,0.0002006713,0.0033931699,35.027,54.2796,7.2473,21,0.0010398,6,0.0,0.00031013
2828,7886,4,18,20,750,148.923,0.0086796593,0.0003871967,2,1.6133195663397e-05,0.0001774652,0.0030169076000000003,42.9677,61.7968,6.5027,18,0.0011455,7,0.0,0.0001452
2829,7887,2,24,36,450,85.9146,0.0009926131,0.0003000923,10,3.46260387811634e-05,0.0002654663,0.0034626039,84.6823,64.3867,4.3,26,0.0010388,7,0.0,0.0
2830,7888,4,24,12,2000,120.1476,0.0012413108,0.00024826220000000003,5,0.0,0.0008551252,0.0033653316,26.6116,60.7541,6.2951,14,0.00088271,5,0.0,0.0
2831,7889,7,17,6,1100,159.2238,0.0035701165999999997,0.0008724401,4,0.000241069,0.000700248,0.0048328588,17.9333,36.4181,5.3229999999999995,21,0.0012397999999999999,7,0.0,4.5918e-05
2832,7893,4,23,28,500,80.6748,0.0025505384,0.0002833932,3,3.14881289753763e-05,6.29762579507526e-05,0.0040619686,45.0428,64.5581,3.0155,17,0.00069274,7,9.446438692612891e-05,4.7232e-05
2833,7898,6,20,28,1000,214.4652,0.0204553277,0.0005777647000000001,7,0.0005285932,0.0008113291,0.0030855092,33.424,68.5896,6.6375,28,0.0011309,7,0.0,4.9171e-05
2834,7900,3,21,18,450,75.1692,0.0002983294,0.0001740255,1,4.97215592680986e-05,0.0002486078,0.0012927605,27.9216,85.2308,10.5962,5,0.0005718,3,0.0,0.0
2835,7906,2,24,4,120,74.7108,0.0023491592,0.0002472799,7,0.0002369766,0.0002060666,0.0030394823999999997,57.1701,71.6068,4.0576,22,0.00069032,9,0.0002060666,0.00013394
2836,7909,2,25,4,150,37.5,0.00036596080000000003,0.0001951791,2,7.31921538011125e-05,0.0001463843,0.0011954717999999999,44.5,102.449,5.7143,8,0.00060993,3,0.0,0.0
2837,7913,5,23,30,2000,190.5432,0.0100750348,0.0006211489,8,0.00047207309999999997,0.0021491751,0.0049319221000000005,22.4141,41.1184,5.403,30,0.0017889,7,0.0003354204,0.0011429
2838,7917,6,22,16,1000,112.9194,0.005749647199999999,0.0003814028,2,4.76753499370685e-05,0.0002383767,0.0037949578999999997,32.9673,53.2462,4.2211,30,0.0010393,11,0.0002288417,0.00030512
2839,7918,3,31,4,300,88.9254,0.0022246941,0.0004032258,3,0.0001112347,2.78086763070078e-05,0.0037402670000000002,42.791000000000004,60.2528,3.8439,23,0.00082036,5,0.0,0.0
2840,7919,3,19,12,620,96.867,0.0017190076,0.00032168560000000004,2,4.02107040894286e-05,0.0009650569,0.0026136958,38.1931,75.5231,7.4885,24,0.0016285,8,0.00024126419999999997,0.0010857000000000002
2841,7921,4,25,8,200,74.6772,0.0029889638,0.0006514408,8,0.0003065604,0.0001916002,0.0030656039,34.1423,73.4333,3.8458,19,0.00085581,8,0.0001021868,0.0001916
2842,7922,5,28,8,750,179.0754,0.00294776,0.0005832466,4,0.000110344,0.0009221602000000001,0.0048393707,30.7276,39.355,6.2541,29,0.0013478,7,0.0,0.0
2843,7923,3,20,28,300,83.8716,0.0013267775,3.90228674002966e-05,1,1.95114337001483e-05,0.0003512058,0.0016389604,58.7952,89.9524,8.5833,18,0.00064388,5,0.0,0.0
2844,7925,4,16,28,850,131.3802,0.0088341237,0.00017098299999999999,5,0.0,0.0001139887,0.0033512676,46.6212,68.0136,4.7585,22,0.00090051,6,0.0,0.0
2845,7926,4,23,2,200,116.3904,0.0023638666,0.000443225,6,0.00040101309999999996,0.0005909667,0.0030392571,18.4336,67.1111,6.3542,15,0.0016885000000000001,5,0.0,0.0
2846,7927,4,31,12,600,63.9486,0.0012068744,0.0004666581,6,8.04582904222451e-05,0.0004022915,0.0023332904,52.0,83.8897,4.7448,16,0.00059539,7,0.0,0.00067585
2847,7934,2,20,20,30,67.2546,0.0013659767,0.000166369,6,1.75125214528388e-05,6.12938250849357e-05,0.0033974291999999996,73.6641,71.9588,3.4356,25,0.00065672,8,9.63188679906133e-05,0.00016637
2848,7935,3,19,12,600,140.1918,0.0025545205,0.00028885040000000003,4,1.8053148469093e-05,9.929231658001159e-05,0.0047299249,32.4054,46.7634,5.0668,52,0.001363,10,0.0,0.0
2849,7939,4,20,8,500,149.3934,0.0049928876,0.00044096730000000006,5,4.2674253200569e-05,0.0003129445,0.0044238976,46.2194,45.2347,5.0257,19,0.0010242,7,7.11237553342817e-05,0.00018492
2850,7945,4,22,14,800,135.2832,0.0006765114999999999,0.0003092624,5,0.0,0.0009084583,0.0040010824,21.7476,47.285,6.2319,13,0.00098577,6,0.0,1.9329e-05
2851,7946,4,21,8,200,96.9408,0.0021652877,0.0004233803,4,0.00016935209999999998,0.0001572555,0.0031209174,50.2412,73.1163,5.7132,21,0.0027096,9,0.0001572555,0.00089515
2852,7955,3,25,4,360,64.6458,0.0017654848000000002,0.00042911089999999994,3,2.4520621842969897e-05,8.58221764503948e-05,0.0031754204999999997,43.2868,78.3629,3.4402,23,0.0010299,8,0.0,0.00015938
2853,7956,5,18,28,1400,139.827,0.0035144938,0.0003936233,2,6.32608879017066e-05,0.0014550004,0.0036902184999999996,52.4885,50.3848,6.3524,23,0.00086457,9,0.0001968117,0.00095594
2854,7957,3,21,20,160,90.9126,0.0019406273000000002,0.0003146963,2,0.00010489879999999999,0.00018357290000000002,0.0020979755,32.9114,98.65,7.35,11,0.0010752000000000001,4,0.0,0.0
2855,7958,2,21,8,415,66.1422,0.0007087450999999999,0.0001378116,6,0.00015749889999999998,0.0013731937,0.0017817065,39.6343,128.0331,6.6851,39,0.00029531,4,0.0,0.0
2856,7959,4,32,20,730,58.8156,0.0005531218,0.00036506040000000003,4,0.0003097482,0.0003208107,0.0028319837,45.1137,75.8438,3.8945,22,0.00086287,9,0.0,5.5311999999999995e-05
2857,7960,5,21,20,500,120.3672,0.0014240614999999999,0.0001372589,3,0.0,0.0003946194,0.0045467024,40.0152,61.2226,4.6642,23,0.0024706999999999997,6,0.0,0.0
2858,7962,2,18,14,300,108.2226,0.008214507099999999,0.0006027416,4,6.88847558035407e-05,6.88847558035407e-05,0.0023937453,50.028999999999996,81.6691,5.0216,10,0.00065441,3,0.0,0.0
2859,7964,6,18,28,2400,102.4656,0.0026658315,0.00045830910000000004,4,0.0003284549,0.0006645483,0.0032998258,23.9907,61.3241,5.169,41,0.001161,10,0.00028262400000000004,0.00020624
2860,7967,2,33,8,120,55.1292,0.0016483516,0.0004976156,1,7.25689404934688e-05,0.0003524777,0.0018867925,53.1271,95.9341,4.8736,25,0.00059092,8,0.00017623889999999998,4.1468000000000003e-05
2861,7968,2,27,10,150,95.8944,0.0013701674,0.0003826594,0,6.17192514689182e-05,0.0011850096,0.0019626722,45.7975,85.8113,9.5094,21,0.0015059000000000001,9,0.0,0.0
2862,7969,4,16,28,800,129.1212,0.005355395600000001,0.00013978190000000002,7,6.989097008666479e-05,0.0003494549,0.0042371401,48.8347,53.2701,4.3649,30,0.00060281,7,0.0,0.0
2863,7970,4,18,10,200,54.2802,0.0016100467000000002,0.0004025117,1,0.0,0.0002817582,0.0018314281,41.5556,95.3846,5.1319,8,0.0010264,3,0.0,0.00012075
2864,7971,3,19,12,1000,125.2326,0.010656398300000001,0.00033581089999999995,4,4.4774782842303204e-05,0.00044774779999999997,0.0018805408999999999,96.7711,90.3333,6.631,14,0.00051491,4,0.0,0.0
2865,7974,2,20,10,100,61.0146,1.35523391337345e-05,2.7104678267469e-05,0,2.7104678267469e-05,0.00021683740000000003,0.0032525614000000003,63.6318,79.1167,3.5583,24,0.00081314,4,0.0,9.486600000000001e-05
2866,7975,5,21,12,800,75.9108,0.0008011666000000001,8.10168515051131e-05,3,0.0,9.00187238945701e-06,0.0036907677,40.4499,60.1268,3.8293,26,0.00072015,10,0.0001080225,0.00013503
2867,7976,1,21,24,150,100.7034,0.0016827796,0.0003464546,5,8.248919391559711e-06,0.00030521,0.0038769921,33.9957,56.6894,4.5702,47,0.00088263,8,3.29956775662388e-05,8.2489e-06
2868,7978,5,24,8,750,98.5464,0.0017714227,0.0001529286,5,0.0007009227,0.000790131,0.0026125299,19.549,75.3951,6.5366,19,0.0011214999999999999,9,2.5488097058673602e-05,0.00012744
2869,7979,6,23,8,500,124.1724,0.0028486437,0.0004159524,7,6.30230916607845e-05,0.0006680448,0.0050922658,24.1886,46.9208,4.0495,25,0.0011595999999999998,9,6.30230916607845e-05,0.00015126
2870,7980,4,26,8,500,91.96799999999999,0.0024784638,0.0016482988000000001,3,6.01568891669474e-05,7.21882670003369e-05,0.0033928484999999997,26.3915,58.7518,4.4858,20,0.00070985,8,0.0,0.00014438
2871,7985,5,21,8,250,167.1306,0.0143952696,0.00046478,5,7.74633340218963e-05,0.0006326172,0.0039893617,32.4675,57.4887,4.301,20,0.00086501,6,0.0,0.00025821
2872,7986,4,22,6,500,109.9542,0.0024642548,0.00040619580000000004,5,0.0,0.0002843371,0.0032495667,38.5439,67.7333,5.5792,33,0.0020445,7,0.0,0.0
2873,7988,4,18,28,1000,178.7328,0.005272174100000001,0.0005094958000000001,8,0.0,0.00022151990000000003,0.0042827185,24.8221,56.2414,7.1759,31,0.0015063,11,2.9535989603331702e-05,0.0
2874,7989,5,19,28,400,134.2224,0.0080923236,0.0002693849,6,0.000107754,0.0002801603,0.004417913,35.8435,50.2146,3.9195,21,0.0011960999999999999,7,0.0002047326,0.00028016
2875,7990,5,22,12,500,124.01100000000001,0.0040024061,0.00043957059999999996,4,2.31352952063668e-05,0.00019665,0.0038751619,23.4251,56.7522,5.3463,28,0.0010527000000000002,10,0.00010410879999999999,0.00067092
2876,7991,5,27,10,700,222.7338,0.009558152,0.0005432558,6,6.29861745346896e-05,0.0014801751,0.0035114791999999997,21.6449,41.5516,9.1076,27,0.0010470999999999998,6,0.0,7.8733e-06
2877,7993,3,20,6,250,83.9088,0.0007270824,0.0002762913,5,0.0,0.0001454165,0.0034899953,24.7866,62.2167,4.4833,15,0.0010761,7,0.0,0.00011633
2878,7997,6,17,24,1320,147.9558,0.005320147700000001,0.0002034174,2,0.0001408274,0.0001564749,0.003927520800000001,28.24,47.4263,5.5458,16,0.00079802,4,0.0,0.0
2879,7998,6,17,8,800,119.8326,0.003110372,0.0001231831,3,0.0,0.0001077852,0.0038186746000000004,24.5182,52.6613,5.2218,20,0.0016321999999999999,5,0.00038494699999999996,0.00046194
2880,7999,6,26,16,900,202.5648,0.013524631,0.0005858596,7,0.0005983247,0.0006980455000000001,0.0028919027000000003,20.1732,57.6897,8.5905,22,0.0016204999999999998,7,8.725568408456321e-05,0.0
2881,8002,6,25,20,750,149.1078,0.005844502,0.0005520865,3,1.90374657325617e-05,0.0002950807,0.0039312367,37.0194,49.5593,5.8232,29,0.0010279999999999998,8,0.0002189309,0.00025701
2882,8004,3,39,12,450,53.769,0.0007537256,0.0001938151,6,0.0,0.0001292101,0.002670342,52.6504,88.8387,3.8145,6,0.00077526,5,0.0,0.0
2883,8005,3,16,8,800,208.95,0.0195779656,0.0005079189,3,5.7718058826245604e-05,0.000773422,0.0027704668,38.2594,61.0167,7.3917,27,0.0011544,9,0.0002770467,0.0003694
2884,8006,5,18,6,150,153.8304,0.0030022075,0.0005518764,5,0.00013245030000000001,9.933774834437092e-05,0.0053090507999999995,19.7583,38.3534,4.8378,20,0.0007064,8,0.0,0.0
2885,8007,5,21,10,700,105.8532,0.0010754103999999999,0.00019752439999999998,3,0.000104249,0.0001316829,0.0039669476,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398
2886,8017,6,23,14,1000,107.454,0.002145835,0.0004087305,4,0.0002452383,0.0001430557,0.0032085343,21.7949,55.1083,5.6242,15,0.0011444,6,0.0,0.00018393
2887,8018,5,20,8,250,108.4212,0.0041052703,0.0001433051,5,0.0002023131,0.00017702400000000002,0.0040631217,43.1518,59.361000000000004,4.1494,42,0.00059851,7,0.0,0.0
2888,8019,4,23,10,150,77.0478,0.0016088144,0.0001950078,4,0.0,9.75039001560062e-05,0.0040707878000000005,38.9398,61.6766,3.2575,15,0.0011944,5,0.0,0.00014626
2889,8020,6,18,36,1000,290.6184,0.0292637712,0.0013241525,5,0.0,3.3103813559322e-05,0.0027145127000000003,23.358,38.6341,9.4146,19,0.0008607000000000002,5,0.0,0.0
2890,8023,5,19,4,550,132.8766,0.0060755802,0.0003746608,4,0.0,0.0002531492,0.0038984973,39.1354,60.1455,5.0442,23,0.0014075,9,5.06298351492568e-05,0.00014176
2891,8024,4,31,4,700,55.2216,0.0014408363000000001,0.0004272825,9,0.0,0.0002583569,0.0028419253999999996,70.4421,75.2168,3.2028,26,0.00071545,11,8.94312174569736e-05,0.0
2892,8026,6,16,42,1000,200.58900000000003,0.017254705800000002,0.0003637356,6,6.82004182958989e-05,0.0005115031,0.004592161500000001,40.5459,44.3564,4.2748,18,0.0010457,5,0.0,0.0
2893,8027,1,21,20,125,60.593999999999994,0.0001938199,0.0001938199,1,8.30656772621553e-05,0.00041532839999999994,0.0015505592999999999,68.8727,134.2857,7.2321,14,0.00063684,4,0.0,0.0
2894,8033,4,17,12,60,99.5382,0.0017433494,0.0005811165,7,9.2240711360366e-06,7.37925690882928e-05,0.0038464377,38.4423,58.8106,4.458,20,0.00058112,6,0.0,0.0
2895,8038,4,27,24,1000,95.1204,0.0014599989000000002,0.00038271809999999997,4,0.0005669898999999999,0.001956115,0.0019844645,42.5612,90.8,8.4071,21,0.0013608,6,0.0,0.0
2896,8039,3,18,16,800,98.8422,0.006238810799999999,0.0002983779,1,0.00012206370000000001,0.00048825480000000003,0.0029973417,66.3818,76.6516,4.0995,16,0.00028482,5,0.0,0.0
2897,8041,3,27,20,700,69.4854,0.0012412547999999999,0.00036673440000000004,3,9.87361769352291e-05,0.0004936809,0.0023696682,54.9461,85.0714,5.119,15,0.00040905,7,0.0,1.4105e-05
2898,8042,6,23,8,700,181.15200000000002,0.0018022781,0.0002162734,7,0.0001561974,0.0003965012,0.0061277455,18.5933,34.2196,5.1118,20,0.00052867,5,0.0,0.0
2899,8043,6,21,8,600,210.0804,0.011736948999999998,0.0010154103,5,0.0001493251,0.0008362203,0.0041512364,18.8159,44.3597,6.8957,20,0.0012394,7,0.0,0.0
2900,8047,6,18,20,1400,240.8034,0.023282937400000002,0.0009071274,3,0.00012958959999999998,0.0002159827,0.0036069114,29.6386,45.6287,6.0958,17,0.0010367,6,0.0,0.0
2901,8048,7,22,28,2700,179.7546,0.0053953023999999995,0.0005826624,8,0.0008853441000000001,0.0004388886,0.0052136933,24.1628,40.1626,5.3062,53,0.0006205,8,0.0,0.0
2902,8050,4,22,24,700,139.7418,0.0016272510000000001,0.00036161129999999996,3,0.0,0.00028024880000000003,0.0036070731,22.8543,53.9649,6.8221,25,0.0024861,8,3.61611340131626e-05,2.7121e-05
2903,8051,2,24,8,600,104.181,0.0009698275999999999,0.0002514368,7,4.78927203065134e-05,0.0007423372,0.0026819923,45.0045,73.3214,7.1161,23,0.0012332,8,8.38122605363985e-05,0.0
2904,8052,3,24,12,500,88.8864,0.0008336077999999999,0.00037049230000000004,2,2.0582907953235603e-05,0.0004322411,0.0033138482,52.6106,57.2547,4.6304,24,0.00064836,8,0.0,1.0290999999999999e-05
2905,8055,6,19,28,750,155.8986,0.0047865699,0.00046247050000000004,8,0.0001271794,0.0003352911,0.0045437728,31.2959,45.8219,5.3282,39,0.0015377000000000001,8,0.00019655,0.0
2906,8062,3,16,28,400,77.8632,0.0026586621,0.000122519,4,0.0,3.6755697133055604e-05,0.0034182797999999996,56.5036,67.7706,3.5735,22,0.00083313,7,0.0001347709,7.351100000000001e-05
2907,8063,3,30,8,420,55.0902,0.0012474648,0.0002655893,8,0.0,8.85297620963848e-05,0.0027766153,52.0698,90.8174,3.3275,18,0.00037826,11,0.0,0.0
2908,8065,5,17,4,1100,113.2008,0.0030538533,0.0004667018,5,0.0001623311,0.00040582769999999996,0.0036017207,52.6893,54.861999999999995,4.938,29,0.00070005,10,0.00010145690000000001,0.00034495
2909,8066,4,19,14,1260,166.6032,0.006164966,0.0008199708,5,9.110787172011659e-05,0.0001974004,0.0033254372999999998,32.5688,63.4521,8.0046,15,0.0017462,6,0.0,0.0
2910,8068,3,36,16,400,46.9092,0.000601207,0.0001020917,4,3.40305821498253e-05,5.67176369163755e-05,0.0027905077,38.1551,88.7805,2.9797,18,0.00039702,5,5.67176369163755e-05,9.074799999999999e-05
2911,8073,5,22,4,700,147.1464,0.008859784300000001,0.0008000474,10,0.0003259452,0.00014815690000000002,0.0040496227,29.5452,53.1317,4.7122,25,0.00086919,6,0.00020741970000000002,0.00016791
2912,8076,2,26,10,300,108.3924,0.0015529156,0.0002232316,4,4.85286124699123e-05,0.0003591117,0.0032417113,36.997,63.8084,5.8922,28,0.00090263,8,0.0,0.0
2913,8078,3,17,4,50,101.7456,0.0050910398,0.0001996486,5,3.9929723686312106e-05,8.98418782942022e-05,0.0024257307,53.2066,82.963,5.8519,16,0.00082854,5,0.0,0.0
2914,8079,3,25,20,200,70.1022,0.0012574303,0.00022862369999999998,5,0.0,7.620789513793629e-05,0.0032578875,55.7176,67.9766,3.5965,17,0.00076208,4,0.0,0.0
2915,8085,3,17,10,50,115.2984,0.0066384478,0.0007887265,6,2.6290882322010698e-05,0.0003154906,0.0040093596,34.4605,57.4295,3.8656,19,0.00068356,6,0.0,0.0001446
