,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
35368,None,296.83,0.0,0.0,1,Clear,sky is clear,2017-07-15 23:00:00,2239
35369,None,295.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 00:00:00,1674
35370,None,294.49,0.0,0.0,1,Clear,sky is clear,2017-07-16 01:00:00,1114
35371,None,293.59,0.0,0.0,1,Clear,sky is clear,2017-07-16 02:00:00,792
35372,None,293.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 03:00:00,486
35373,None,292.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 04:00:00,497
35374,None,291.82,0.0,0.0,1,Clear,sky is clear,2017-07-16 05:00:00,586
35375,None,291.29,0.0,0.0,1,Clear,sky is clear,2017-07-16 06:00:00,985
35376,None,291.42,0.0,0.0,1,Clear,sky is clear,2017-07-16 07:00:00,1373
35377,None,292.69,0.0,0.0,1,Clear,sky is clear,2017-07-16 08:00:00,2021
35378,None,294.09,0.0,0.0,1,Clear,sky is clear,2017-07-16 09:00:00,2809
35379,None,295.62,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 10:00:00,3470
35380,None,296.78,0.0,0.0,75,Clouds,broken clouds,2017-07-16 11:00:00,4131
35381,None,297.82,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 12:00:00,4321
35382,None,299.02,0.0,0.0,75,Clouds,broken clouds,2017-07-16 13:00:00,4425
35383,None,299.75,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 14:00:00,4369
35384,None,300.28,0.0,0.0,75,Clouds,broken clouds,2017-07-16 15:00:00,4340
35385,None,300.89,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 16:00:00,4256
35386,None,300.95,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 17:00:00,4069
35387,None,301.15,0.0,0.0,40,Clouds,scattered clouds,2017-07-16 18:00:00,3799
35388,None,300.62,0.0,0.0,1,Clear,sky is clear,2017-07-16 19:00:00,3658
35389,None,299.49,0.0,0.0,5,Clear,sky is clear,2017-07-16 20:00:00,4258
35390,None,297.56,0.0,0.0,5,Clear,sky is clear,2017-07-16 21:00:00,2985
35391,None,295.72,0.0,0.0,1,Clear,sky is clear,2017-07-16 22:00:00,2334
35392,None,294.95,0.0,0.0,1,Clear,sky is clear,2017-07-16 23:00:00,1386
35393,None,294.02,0.0,0.0,1,Clear,sky is clear,2017-07-17 00:00:00,816
35394,None,293.15,0.0,0.0,1,Clear,sky is clear,2017-07-17 01:00:00,481
35395,None,292.69,0.0,0.0,1,Clear,sky is clear,2017-07-17 02:00:00,340
35396,None,292.09,0.0,0.0,1,Clear,sky is clear,2017-07-17 03:00:00,337
35397,None,291.89,0.0,0.0,1,Clear,sky is clear,2017-07-17 04:00:00,842
35398,None,291.55,0.0,0.0,1,Clear,sky is clear,2017-07-17 05:00:00,2812
35399,None,291.48,0.0,0.0,1,Clear,sky is clear,2017-07-17 06:00:00,5572
35400,None,292.09,0.0,0.0,1,Clear,sky is clear,2017-07-17 07:00:00,6391
35401,None,294.15,0.0,0.0,75,Mist,mist,2017-07-17 08:00:00,5771
35402,None,296.02,0.0,0.0,40,Clouds,scattered clouds,2017-07-17 09:00:00,4615
35403,None,297.72,0.0,0.0,75,Clouds,broken clouds,2017-07-17 10:00:00,4154
35404,None,299.48,0.0,0.0,1,Clear,sky is clear,2017-07-17 11:00:00,4485
35405,None,301.21,0.0,0.0,5,Clear,sky is clear,2017-07-17 12:00:00,4601
35406,None,302.51,0.0,0.0,5,Clear,sky is clear,2017-07-17 13:00:00,4914
35407,None,303.84,0.0,0.0,20,Clouds,few clouds,2017-07-17 14:00:00,5009
35408,None,304.85,0.0,0.0,20,Clouds,few clouds,2017-07-17 15:00:00,5442
35409,None,305.23,0.0,0.0,40,Clouds,scattered clouds,2017-07-17 16:00:00,6289
35410,None,305.09,0.0,0.0,40,Clouds,scattered clouds,2017-07-17 17:00:00,6002
35411,None,305.01,0.0,0.0,40,Clouds,scattered clouds,2017-07-17 18:00:00,4401
35412,None,304.08,0.0,0.0,20,Clouds,few clouds,2017-07-17 19:00:00,3282
35413,None,302.79,0.0,0.0,40,Clouds,scattered clouds,2017-07-17 20:00:00,2807
35414,None,300.22,0.0,0.0,75,Clouds,broken clouds,2017-07-17 21:00:00,2578
35415,None,296.86,0.0,0.0,90,Thunderstorm,thunderstorm,2017-07-17 22:00:00,1709
35416,None,296.86,0.0,0.0,90,Mist,mist,2017-07-17 22:00:00,1709
35417,None,296.86,0.0,0.0,90,Rain,light rain,2017-07-17 22:00:00,1709
35418,None,294.23,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-17 23:00:00,1016
35419,None,294.23,0.0,0.0,90,Mist,mist,2017-07-17 23:00:00,1016
35420,None,294.23,0.0,0.0,90,Rain,moderate rain,2017-07-17 23:00:00,1016
35421,None,293.84,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-18 00:00:00,622
35422,None,293.84,0.0,0.0,90,Mist,mist,2017-07-18 00:00:00,622
35423,None,293.84,0.0,0.0,90,Rain,heavy intensity rain,2017-07-18 00:00:00,622
35424,None,293.69,0.0,0.0,1,Rain,moderate rain,2017-07-18 01:00:00,357
35425,None,293.69,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-07-18 01:00:00,357
35426,None,293.84,0.0,0.0,1,Rain,light rain,2017-07-18 02:00:00,269
35427,None,294.29,0.0,0.0,1,Rain,light rain,2017-07-18 03:00:00,344
35428,None,294.29,0.0,0.0,1,Mist,mist,2017-07-18 03:00:00,344
35429,None,294.29,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-18 03:00:00,344
35430,None,294.62,0.0,0.0,1,Rain,light rain,2017-07-18 04:00:00,845
35431,None,294.58,0.0,0.0,1,Clear,sky is clear,2017-07-18 05:00:00,2903
35432,None,294.79,0.0,0.0,1,Clear,sky is clear,2017-07-18 06:00:00,5773
35433,None,295.22,0.0,0.0,75,Clouds,broken clouds,2017-07-18 07:00:00,6702
35434,None,296.62,0.0,0.0,75,Clouds,broken clouds,2017-07-18 08:00:00,6128
35435,None,296.86,0.0,0.0,75,Rain,light intensity shower rain,2017-07-18 09:00:00,4737
35436,None,297.01,0.0,0.0,75,Rain,moderate rain,2017-07-18 10:00:00,4296
35437,None,297.75,0.0,0.0,90,Rain,proximity shower rain,2017-07-18 11:00:00,4482
35438,None,297.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-07-18 11:00:00,4482
35439,None,298.28,0.0,0.0,1,Rain,proximity shower rain,2017-07-18 12:00:00,4842
35440,None,298.68,0.0,0.0,90,Rain,moderate rain,2017-07-18 13:00:00,4873
35441,None,298.35,0.0,0.0,1,Rain,light rain,2017-07-18 14:00:00,5137
35442,None,297.43,0.0,0.0,75,Rain,light rain,2017-07-18 15:00:00,5626
35443,None,297.43,0.0,0.0,75,Mist,mist,2017-07-18 15:00:00,5626
35444,None,297.43,0.0,0.0,75,Drizzle,light intensity drizzle,2017-07-18 15:00:00,5626
35445,None,298.51,0.0,0.0,40,Rain,light rain,2017-07-18 16:00:00,6590
35446,None,298.75,0.0,0.0,90,Clouds,overcast clouds,2017-07-18 17:00:00,6315
35447,None,298.88,0.0,0.0,40,Clouds,scattered clouds,2017-07-18 18:00:00,4548
35448,None,298.75,0.0,0.0,75,Clouds,broken clouds,2017-07-18 19:00:00,3360
35449,None,297.86,0.0,0.0,20,Clouds,few clouds,2017-07-18 20:00:00,3014
35450,None,295.95,0.0,0.0,20,Clouds,few clouds,2017-07-18 21:00:00,2762
35451,None,294.28,0.0,0.0,1,Clear,sky is clear,2017-07-18 22:00:00,1995
35452,None,292.21,0.0,0.0,1,Mist,mist,2017-07-18 23:00:00,1211
35453,None,292.21,0.0,0.0,1,Haze,haze,2017-07-18 23:00:00,1211
35454,None,291.08,0.0,0.0,1,Mist,mist,2017-07-19 00:00:00,785
35455,None,291.08,0.0,0.0,1,Fog,fog,2017-07-19 00:00:00,785
35456,None,291.08,0.0,0.0,1,Haze,haze,2017-07-19 00:00:00,785
35457,None,290.56,0.0,0.0,1,Mist,mist,2017-07-19 01:00:00,478
35458,None,290.56,0.0,0.0,1,Fog,fog,2017-07-19 01:00:00,478
35459,None,290.56,0.0,0.0,1,Haze,haze,2017-07-19 01:00:00,478
35460,None,289.89,0.0,0.0,1,Mist,mist,2017-07-19 02:00:00,328
35461,None,289.89,0.0,0.0,1,Fog,fog,2017-07-19 02:00:00,328
35462,None,289.89,0.0,0.0,1,Haze,haze,2017-07-19 02:00:00,328
35463,None,289.29,0.0,0.0,1,Mist,mist,2017-07-19 03:00:00,424
35464,None,289.29,0.0,0.0,1,Fog,fog,2017-07-19 03:00:00,424
35465,None,289.29,0.0,0.0,1,Haze,haze,2017-07-19 03:00:00,424
35466,None,288.65,0.0,0.0,1,Mist,mist,2017-07-19 04:00:00,1035
35467,None,288.65,0.0,0.0,1,Fog,fog,2017-07-19 04:00:00,1035
35468,None,288.01,0.0,0.0,1,Mist,mist,2017-07-19 05:00:00,3104
35469,None,288.01,0.0,0.0,1,Fog,fog,2017-07-19 05:00:00,3104
35470,None,288.02,0.0,0.0,1,Mist,mist,2017-07-19 06:00:00,5944
35471,None,288.02,0.0,0.0,1,Fog,fog,2017-07-19 06:00:00,5944
35472,None,288.34,0.0,0.0,1,Haze,haze,2017-07-19 07:00:00,6447
35473,None,288.34,0.0,0.0,1,Mist,mist,2017-07-19 07:00:00,6447
35474,None,288.34,0.0,0.0,1,Fog,fog,2017-07-19 07:00:00,6447
35475,None,292.53,0.0,0.0,20,Haze,haze,2017-07-19 08:00:00,5899
35476,None,292.53,0.0,0.0,20,Mist,mist,2017-07-19 08:00:00,5899
35477,None,293.35,0.0,0.0,1,Haze,haze,2017-07-19 09:00:00,5100
35478,None,293.35,0.0,0.0,1,Mist,mist,2017-07-19 09:00:00,5100
35479,None,296.28,0.0,0.0,1,Clear,sky is clear,2017-07-19 10:00:00,4681
35480,None,298.81,0.0,0.0,40,Clouds,scattered clouds,2017-07-19 11:00:00,5013
35481,None,299.29,0.0,0.0,40,Clouds,scattered clouds,2017-07-19 12:00:00,4911
35482,None,300.22,0.0,0.0,75,Clouds,broken clouds,2017-07-19 13:00:00,5125
35483,None,300.29,0.0,0.0,1,Clear,sky is clear,2017-07-19 14:00:00,5902
35484,None,299.58,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-19 15:00:00,6026
35485,None,299.58,0.0,0.0,75,Rain,light rain,2017-07-19 15:00:00,6026
35486,None,296.94,0.0,0.0,75,Thunderstorm,thunderstorm,2017-07-19 16:00:00,6401
35487,None,296.94,0.0,0.0,75,Rain,light rain,2017-07-19 16:00:00,6401
35488,None,293.58,0.0,0.0,90,Rain,light rain,2017-07-19 17:00:00,6105
35489,None,293.58,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-07-19 17:00:00,6105
35490,None,293.43,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-19 18:00:00,4617
35491,None,293.87,0.0,0.0,1,Clear,sky is clear,2017-07-19 19:00:00,3276
35492,None,294.72,0.0,0.0,75,Clouds,broken clouds,2017-07-19 20:00:00,2804
35493,None,295.01,0.0,0.0,75,Thunderstorm,thunderstorm,2017-07-19 21:00:00,2815
35494,None,295.01,0.0,0.0,75,Mist,mist,2017-07-19 21:00:00,2815
35495,None,294.02,0.0,0.0,90,Thunderstorm,thunderstorm,2017-07-19 22:00:00,2029
35496,None,294.02,0.0,0.0,90,Mist,mist,2017-07-19 22:00:00,2029
35497,None,293.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-19 23:00:00,1228
35498,None,293.94,0.0,0.0,90,Mist,mist,2017-07-19 23:00:00,1228
35499,None,293.94,0.0,0.0,90,Rain,moderate rain,2017-07-19 23:00:00,1228
35500,None,294.08,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-20 00:00:00,832
35501,None,294.08,0.0,0.0,75,Rain,moderate rain,2017-07-20 00:00:00,832
35502,None,294.07,0.0,0.0,75,Rain,light rain,2017-07-20 01:00:00,495
35503,None,294.07,0.0,0.0,75,Mist,mist,2017-07-20 01:00:00,495
35504,None,293.69,0.0,0.0,40,Mist,mist,2017-07-20 02:00:00,361
35505,None,293.22,0.0,0.0,1,Mist,mist,2017-07-20 03:00:00,385
35506,None,292.42,0.0,0.0,90,Mist,mist,2017-07-20 04:00:00,930
35507,None,292.42,0.0,0.0,90,Fog,fog,2017-07-20 04:00:00,930
35508,None,292.02,0.0,0.0,90,Mist,mist,2017-07-20 05:00:00,3008
35509,None,292.02,0.0,0.0,90,Fog,fog,2017-07-20 05:00:00,3008
35510,None,292.23,0.0,0.0,1,Mist,mist,2017-07-20 06:00:00,5862
35511,None,292.23,0.0,0.0,1,Fog,fog,2017-07-20 06:00:00,5862
35512,None,292.28,0.0,0.0,20,Mist,mist,2017-07-20 07:00:00,6446
35513,None,292.28,0.0,0.0,20,Fog,fog,2017-07-20 07:00:00,6446
35514,None,293.15,0.0,0.0,75,Mist,mist,2017-07-20 08:00:00,6317
35515,None,293.15,0.0,0.0,75,Fog,fog,2017-07-20 08:00:00,6317
35516,None,294.37,0.0,0.0,75,Fog,fog,2017-07-20 09:00:00,5051
35517,None,294.37,0.0,0.0,75,Mist,mist,2017-07-20 09:00:00,5051
35518,None,295.22,0.0,0.0,75,Haze,haze,2017-07-20 10:00:00,4371
35519,None,295.22,0.0,0.0,75,Mist,mist,2017-07-20 10:00:00,4371
35520,None,297.44,0.0,0.0,8,Mist,mist,2017-07-20 11:00:00,4684
35521,None,298.87,0.0,0.0,1,Clear,sky is clear,2017-07-20 12:00:00,4917
35522,None,300.15,0.0,0.0,75,Clouds,broken clouds,2017-07-20 13:00:00,5105
35523,None,300.58,0.0,0.0,1,Clear,sky is clear,2017-07-20 14:00:00,5175
35524,None,301.75,0.0,0.0,75,Clouds,broken clouds,2017-07-20 15:00:00,5635
35525,None,302.15,0.0,0.0,1,Clear,sky is clear,2017-07-20 16:00:00,6421
35526,None,302.94,0.0,0.0,1,Clear,sky is clear,2017-07-20 17:00:00,6024
35527,None,303.35,0.0,0.0,5,Clear,sky is clear,2017-07-20 18:00:00,4752
35528,None,303.3,0.0,0.0,5,Clear,sky is clear,2017-07-20 19:00:00,3611
35529,None,302.02,0.0,0.0,20,Clouds,few clouds,2017-07-20 20:00:00,3346
35530,None,299.36,0.0,0.0,1,Clear,sky is clear,2017-07-20 21:00:00,3198
35531,None,296.02,0.0,0.0,40,Haze,haze,2017-07-20 22:00:00,2339
35532,None,294.73,0.0,0.0,1,Mist,mist,2017-07-20 23:00:00,1525
35533,None,293.8,0.0,0.0,1,Mist,mist,2017-07-21 00:00:00,888
35534,None,293.01,0.0,0.0,1,Mist,mist,2017-07-21 01:00:00,565
35535,None,292.51,0.0,0.0,1,Mist,mist,2017-07-21 02:00:00,333
35536,None,292.51,0.0,0.0,1,Fog,fog,2017-07-21 02:00:00,333
35537,None,292.58,0.0,0.0,1,Mist,mist,2017-07-21 03:00:00,371
35538,None,292.58,0.0,0.0,1,Fog,fog,2017-07-21 03:00:00,371
35539,None,292.02,0.0,0.0,1,Fog,fog,2017-07-21 04:00:00,813
35540,None,292.02,0.0,0.0,1,Mist,mist,2017-07-21 04:00:00,813
35541,None,292.02,0.0,0.0,1,Mist,mist,2017-07-21 05:00:00,2728
35542,None,292.02,0.0,0.0,1,Fog,fog,2017-07-21 05:00:00,2728
35543,None,291.76,0.0,0.0,90,Mist,mist,2017-07-21 06:00:00,5187
35544,None,291.76,0.0,0.0,90,Drizzle,drizzle,2017-07-21 06:00:00,5187
35545,None,292.65,0.0,0.0,40,Mist,mist,2017-07-21 07:00:00,6031
35546,None,292.65,0.0,0.0,40,Drizzle,drizzle,2017-07-21 07:00:00,6031
35547,None,294.51,0.0,0.0,75,Mist,mist,2017-07-21 08:00:00,5379
35548,None,295.51,0.0,0.0,90,Thunderstorm,thunderstorm,2017-07-21 09:00:00,4541
35549,None,295.72,0.0,0.0,75,Clouds,broken clouds,2017-07-21 10:00:00,4323
35550,None,296.15,0.0,0.0,75,Clouds,broken clouds,2017-07-21 11:00:00,4660
35551,None,297.01,0.0,0.0,90,Rain,moderate rain,2017-07-21 12:00:00,5074
35552,None,296.72,0.0,0.0,90,Rain,light rain,2017-07-21 13:00:00,5096
35553,None,296.72,0.0,0.0,90,Drizzle,light intensity drizzle,2017-07-21 13:00:00,5096
35554,None,297.08,0.0,0.0,40,Rain,light rain,2017-07-21 14:00:00,5341
35555,None,298.68,0.0,0.0,20,Clouds,few clouds,2017-07-21 15:00:00,5640
35556,None,299.94,0.0,0.0,75,Clouds,broken clouds,2017-07-21 16:00:00,5937
35557,None,300.49,0.0,0.0,75,Clouds,broken clouds,2017-07-21 17:00:00,5362
35558,None,300.37,0.0,0.0,90,Clouds,overcast clouds,2017-07-21 18:00:00,4734
35559,None,300.42,0.0,0.0,75,Clouds,broken clouds,2017-07-21 19:00:00,3671
35560,None,299.8,0.0,0.0,75,Clouds,broken clouds,2017-07-21 20:00:00,3321
35561,None,298.36,0.0,0.0,75,Clouds,broken clouds,2017-07-21 21:00:00,3310
35562,None,297.42,0.0,0.0,75,Rain,light rain,2017-07-21 22:00:00,3196
35563,None,296.49,0.0,0.0,40,Rain,light rain,2017-07-21 23:00:00,2094
35564,None,295.22,0.0,0.0,90,Rain,moderate rain,2017-07-22 00:00:00,1454
35565,None,294.55,0.0,0.0,40,Drizzle,light intensity drizzle,2017-07-22 01:00:00,873
35566,None,294.55,0.0,0.0,40,Rain,light rain,2017-07-22 01:00:00,873
35567,None,294.42,0.0,0.0,1,Clear,sky is clear,2017-07-22 02:00:00,744
35568,None,294.02,0.0,0.0,1,Clear,sky is clear,2017-07-22 03:00:00,585
35569,None,294.3,0.0,0.0,1,Rain,light rain,2017-07-22 04:00:00,583
35570,None,293.56,0.0,0.0,1,Clear,sky is clear,2017-07-22 05:00:00,838
35571,None,293.65,0.0,0.0,75,Clouds,broken clouds,2017-07-22 06:00:00,1405
35572,None,293.55,0.0,0.0,1,Clear,sky is clear,2017-07-22 07:00:00,1996
35573,None,293.75,0.0,0.0,1,Clear,sky is clear,2017-07-22 08:00:00,2570
35574,None,295.08,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 09:00:00,3418
35575,None,297.08,0.0,0.0,1,Clear,sky is clear,2017-07-22 10:00:00,3738
35576,None,299.29,0.0,0.0,1,Clear,sky is clear,2017-07-22 11:00:00,4175
35577,None,300.58,0.0,0.0,1,Clear,sky is clear,2017-07-22 12:00:00,4280
35578,None,301.94,0.0,0.0,1,Clear,sky is clear,2017-07-22 13:00:00,4457
35579,None,302.79,0.0,0.0,1,Clear,sky is clear,2017-07-22 14:00:00,4826
35580,None,303.55,0.0,0.0,75,Clouds,broken clouds,2017-07-22 15:00:00,4332
35581,None,303.93,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 16:00:00,4569
35582,None,304.02,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 17:00:00,4192
35583,None,303.96,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 18:00:00,3901
35584,None,303.36,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 19:00:00,3608
35585,None,302.23,0.0,0.0,1,Clear,sky is clear,2017-07-22 20:00:00,3546
35586,None,300.23,0.0,0.0,40,Clouds,scattered clouds,2017-07-22 21:00:00,3513
35587,None,298.09,0.0,0.0,5,Clear,sky is clear,2017-07-22 22:00:00,3156
35588,None,295.89,0.0,0.0,1,Clear,sky is clear,2017-07-22 23:00:00,2632
35589,None,293.8,0.0,0.0,1,Clear,sky is clear,2017-07-23 00:00:00,2539
35590,None,293.16,0.0,0.0,1,Clear,sky is clear,2017-07-23 01:00:00,1129
35591,None,293.29,0.0,0.0,1,Clear,sky is clear,2017-07-23 02:00:00,771
35592,None,293.29,0.0,0.0,1,Clear,sky is clear,2017-07-23 03:00:00,413
35593,None,293.29,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 04:00:00,355
35594,None,292.87,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 05:00:00,500
35595,None,292.49,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 06:00:00,845
35596,None,292.02,0.0,0.0,75,Clouds,broken clouds,2017-07-23 07:00:00,1150
35597,None,292.75,0.0,0.0,20,Clouds,few clouds,2017-07-23 08:00:00,1822
35598,None,293.69,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 09:00:00,2689
35599,None,294.55,0.0,0.0,75,Clouds,broken clouds,2017-07-23 10:00:00,3463
35600,None,295.08,0.0,0.0,75,Clouds,broken clouds,2017-07-23 11:00:00,3960
35601,None,295.15,0.0,0.0,75,Clouds,broken clouds,2017-07-23 12:00:00,4257
35602,None,295.68,0.0,0.0,75,Clouds,broken clouds,2017-07-23 13:00:00,4182
35603,None,296.02,0.0,0.0,75,Clouds,broken clouds,2017-07-23 14:00:00,4245
35604,None,296.28,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 15:00:00,4170
35605,None,296.8,0.0,0.0,75,Clouds,broken clouds,2017-07-23 16:00:00,4720
35606,None,297.58,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 17:00:00,3881
35607,None,297.23,0.0,0.0,40,Clouds,scattered clouds,2017-07-23 18:00:00,4178
35608,None,296.49,0.0,0.0,20,Clouds,few clouds,2017-07-23 19:00:00,3731
35609,None,295.58,0.0,0.0,20,Clouds,few clouds,2017-07-23 20:00:00,3457
35610,None,294.23,0.0,0.0,20,Clouds,few clouds,2017-07-23 21:00:00,2912
35611,None,292.3,0.0,0.0,5,Clear,sky is clear,2017-07-23 22:00:00,2068
35612,None,291.09,0.0,0.0,1,Clear,sky is clear,2017-07-23 23:00:00,1263
35613,None,289.87,0.0,0.0,1,Clear,sky is clear,2017-07-24 00:00:00,661
35614,None,289.56,0.0,0.0,75,Clouds,broken clouds,2017-07-24 01:00:00,403
35615,None,288.69,0.0,0.0,1,Mist,mist,2017-07-24 02:00:00,300
35616,None,287.69,0.0,0.0,1,Mist,mist,2017-07-24 03:00:00,361
35617,None,287.69,0.0,0.0,1,Haze,haze,2017-07-24 03:00:00,361
35618,None,287.22,0.0,0.0,1,Fog,fog,2017-07-24 04:00:00,836
35619,None,287.22,0.0,0.0,1,Mist,mist,2017-07-24 04:00:00,836
35620,None,287.03,0.0,0.0,1,Mist,mist,2017-07-24 05:00:00,2838
35621,None,286.48,0.0,0.0,1,Mist,mist,2017-07-24 06:00:00,5605
35622,None,286.48,0.0,0.0,1,Fog,fog,2017-07-24 06:00:00,5605
35623,None,286.81,0.0,0.0,5,Mist,mist,2017-07-24 07:00:00,6240
35624,None,289.01,0.0,0.0,5,Clear,sky is clear,2017-07-24 08:00:00,5927
35625,None,290.86,0.0,0.0,40,Clouds,scattered clouds,2017-07-24 09:00:00,4746
35626,None,292.43,0.0,0.0,1,Clear,sky is clear,2017-07-24 10:00:00,4030
35627,None,294.01,0.0,0.0,20,Clouds,few clouds,2017-07-24 11:00:00,4406
35628,None,294.95,0.0,0.0,75,Clouds,broken clouds,2017-07-24 12:00:00,4581
35629,None,295.72,0.0,0.0,90,Clouds,overcast clouds,2017-07-24 13:00:00,4608
35630,None,296.51,0.0,0.0,75,Clouds,broken clouds,2017-07-24 14:00:00,4893
35631,None,297.15,0.0,0.0,75,Clouds,broken clouds,2017-07-24 15:00:00,5436
35632,None,297.75,0.0,0.0,75,Clouds,broken clouds,2017-07-24 16:00:00,6359
35633,None,298.08,0.0,0.0,40,Clouds,scattered clouds,2017-07-24 17:00:00,6062
35634,None,297.95,0.0,0.0,75,Clouds,broken clouds,2017-07-24 18:00:00,4200
35635,None,297.36,0.0,0.0,40,Clouds,scattered clouds,2017-07-24 19:00:00,3230
35636,None,296.72,0.0,0.0,75,Clouds,broken clouds,2017-07-24 20:00:00,2792
35637,None,295.58,0.0,0.0,75,Clouds,broken clouds,2017-07-24 21:00:00,2442
35638,None,294.36,0.0,0.0,75,Clouds,broken clouds,2017-07-24 22:00:00,1752
35639,None,293.43,0.0,0.0,1,Clear,sky is clear,2017-07-24 23:00:00,1121
35640,None,292.82,0.0,0.0,1,Rain,light rain,2017-07-25 00:00:00,701
35641,None,292.65,0.0,0.0,1,Rain,light rain,2017-07-25 01:00:00,402
35642,None,292.79,0.0,0.0,40,Rain,light rain,2017-07-25 02:00:00,282
35643,None,292.86,0.0,0.0,1,Rain,light rain,2017-07-25 03:00:00,345
35644,None,292.86,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-25 03:00:00,345
35645,None,292.72,0.0,0.0,1,Rain,light rain,2017-07-25 04:00:00,884
35646,None,292.72,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-25 04:00:00,884
35647,None,292.48,0.0,0.0,1,Thunderstorm,proximity thunderstorm with rain,2017-07-25 05:00:00,2886
35648,None,292.28,0.0,0.0,1,Rain,light rain,2017-07-25 06:00:00,5950
35649,None,292.08,0.0,0.0,90,Rain,proximity shower rain,2017-07-25 07:00:00,6827
35650,None,292.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-25 07:00:00,6827
35651,None,292.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-07-25 07:00:00,6827
35652,None,292.28,0.0,0.0,90,Rain,light rain,2017-07-25 08:00:00,5865
35653,None,292.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-07-25 08:00:00,5865
35654,None,293.15,0.0,0.0,90,Rain,light rain,2017-07-25 09:00:00,4883
35655,None,293.15,0.0,0.0,90,Thunderstorm,thunderstorm,2017-07-25 09:00:00,4883
35656,None,293.86,0.0,0.0,75,Clouds,broken clouds,2017-07-25 10:00:00,4267
35657,None,295.69,0.0,0.0,75,Clouds,broken clouds,2017-07-25 11:00:00,4644
35658,None,297.08,0.0,0.0,40,Clouds,scattered clouds,2017-07-25 12:00:00,4965
35659,None,299.02,0.0,0.0,75,Clouds,broken clouds,2017-07-25 13:00:00,5102
35660,None,299.36,0.0,0.0,1,Clear,sky is clear,2017-07-25 14:00:00,5152
35661,None,299.94,0.0,0.0,75,Clouds,broken clouds,2017-07-25 15:00:00,5510
35662,None,300.36,0.0,0.0,90,Clouds,overcast clouds,2017-07-25 16:00:00,6593
35663,None,300.22,0.0,0.0,90,Clouds,overcast clouds,2017-07-25 17:00:00,6022
35664,None,300.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-25 18:00:00,4095
35665,None,299.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-25 19:00:00,3195
35666,None,299.65,0.0,0.0,90,Mist,mist,2017-07-25 19:00:00,3195
35667,None,298.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-25 20:00:00,2874
35668,None,298.28,0.0,0.0,90,Rain,light rain,2017-07-25 20:00:00,2874
35669,None,298.28,0.0,0.0,90,Mist,mist,2017-07-25 20:00:00,2874
35670,None,298.44,0.0,0.0,75,Thunderstorm,thunderstorm with heavy rain,2017-07-25 21:00:00,3512
35671,None,298.44,0.0,0.0,75,Rain,light rain,2017-07-25 21:00:00,3512
35672,None,298.44,0.0,0.0,75,Mist,mist,2017-07-25 21:00:00,3512
35673,None,298.08,0.0,0.0,1,Rain,light rain,2017-07-25 22:00:00,1892
35674,None,298.08,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-25 22:00:00,1892
35675,None,297.69,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-07-25 23:00:00,1069
35676,None,297.69,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-25 23:00:00,1069
35677,None,297.84,0.0,0.0,90,Rain,light rain,2017-07-26 00:00:00,666
